# Force βfL, Rxyy^2, Persistence Length λ
7.4783e-02,    6.5953e-01,    3.2000e+01
7.5476e-02,    6.5952e-01,    3.2000e+01
7.6175e-02,    6.5952e-01,    3.2000e+01
7.6880e-02,    6.5951e-01,    3.2000e+01
7.7592e-02,    6.5951e-01,    3.2000e+01
7.8310e-02,    6.5950e-01,    3.2000e+01
7.9035e-02,    6.5950e-01,    3.2000e+01
7.9767e-02,    6.5949e-01,    3.2000e+01
8.0505e-02,    6.5949e-01,    3.2000e+01
8.1251e-02,    6.5948e-01,    3.2000e+01
8.2003e-02,    6.5948e-01,    3.2000e+01
8.2762e-02,    6.5947e-01,    3.2000e+01
8.3529e-02,    6.5947e-01,    3.2000e+01
8.4302e-02,    6.5946e-01,    3.2000e+01
8.5083e-02,    6.5946e-01,    3.2000e+01
8.5870e-02,    6.5945e-01,    3.2000e+01
8.6665e-02,    6.5945e-01,    3.2000e+01
8.7468e-02,    6.5944e-01,    3.2000e+01
8.8278e-02,    6.5943e-01,    3.2000e+01
8.9095e-02,    6.5943e-01,    3.2000e+01
8.9920e-02,    6.5942e-01,    3.2000e+01
9.0752e-02,    6.5941e-01,    3.2000e+01
9.1593e-02,    6.5941e-01,    3.2000e+01
9.2441e-02,    6.5940e-01,    3.2000e+01
9.3297e-02,    6.5939e-01,    3.2000e+01
9.4160e-02,    6.5939e-01,    3.2000e+01
9.5032e-02,    6.5938e-01,    3.2000e+01
9.5912e-02,    6.5937e-01,    3.2000e+01
9.6800e-02,    6.5936e-01,    3.2000e+01
9.7696e-02,    6.5936e-01,    3.2000e+01
9.8601e-02,    6.5935e-01,    3.2000e+01
9.9514e-02,    6.5934e-01,    3.2000e+01
1.0044e-01,    6.5933e-01,    3.2000e+01
1.0136e-01,    6.5932e-01,    3.2000e+01
1.0230e-01,    6.5932e-01,    3.2000e+01
1.0325e-01,    6.5931e-01,    3.2000e+01
1.0421e-01,    6.5930e-01,    3.2000e+01
1.0517e-01,    6.5929e-01,    3.2000e+01
1.0615e-01,    6.5928e-01,    3.2000e+01
1.0713e-01,    6.5927e-01,    3.2000e+01
1.0812e-01,    6.5926e-01,    3.2000e+01
1.0912e-01,    6.5925e-01,    3.2000e+01
1.1013e-01,    6.5924e-01,    3.2000e+01
1.1115e-01,    6.5923e-01,    3.2000e+01
1.1218e-01,    6.5922e-01,    3.2000e+01
1.1322e-01,    6.5921e-01,    3.2000e+01
1.1427e-01,    6.5920e-01,    3.2000e+01
1.1532e-01,    6.5919e-01,    3.2000e+01
1.1639e-01,    6.5918e-01,    3.2000e+01
1.1747e-01,    6.5917e-01,    3.2000e+01
1.1856e-01,    6.5916e-01,    3.2000e+01
1.1966e-01,    6.5915e-01,    3.2000e+01
1.2076e-01,    6.5914e-01,    3.2000e+01
1.2188e-01,    6.5913e-01,    3.2000e+01
1.2301e-01,    6.5911e-01,    3.2000e+01
1.2415e-01,    6.5910e-01,    3.2000e+01
1.2530e-01,    6.5909e-01,    3.2000e+01
1.2646e-01,    6.5908e-01,    3.2000e+01
1.2763e-01,    6.5906e-01,    3.2000e+01
1.2881e-01,    6.5905e-01,    3.2000e+01
1.3000e-01,    6.5904e-01,    3.2000e+01
1.3121e-01,    6.5902e-01,    3.2000e+01
1.3242e-01,    6.5901e-01,    3.2000e+01
1.3365e-01,    6.5900e-01,    3.2000e+01
1.3489e-01,    6.5898e-01,    3.2000e+01
1.3613e-01,    6.5897e-01,    3.2000e+01
1.3739e-01,    6.5895e-01,    3.2000e+01
1.3867e-01,    6.5894e-01,    3.2000e+01
1.3995e-01,    6.5892e-01,    3.2000e+01
1.4125e-01,    6.5890e-01,    3.2000e+01
1.4255e-01,    6.5889e-01,    3.2000e+01
1.4387e-01,    6.5887e-01,    3.2000e+01
1.4521e-01,    6.5886e-01,    3.2000e+01
1.4655e-01,    6.5884e-01,    3.2000e+01
1.4791e-01,    6.5882e-01,    3.2000e+01
1.4928e-01,    6.5880e-01,    3.2000e+01
1.5066e-01,    6.5879e-01,    3.2000e+01
1.5205e-01,    6.5877e-01,    3.2000e+01
1.5346e-01,    6.5875e-01,    3.2000e+01
1.5488e-01,    6.5873e-01,    3.2000e+01
1.5632e-01,    6.5871e-01,    3.2000e+01
1.5776e-01,    6.5869e-01,    3.2000e+01
1.5922e-01,    6.5867e-01,    3.2000e+01
1.6070e-01,    6.5865e-01,    3.2000e+01
1.6219e-01,    6.5863e-01,    3.2000e+01
1.6369e-01,    6.5861e-01,    3.2000e+01
1.6520e-01,    6.5859e-01,    3.2000e+01
1.6673e-01,    6.5856e-01,    3.2000e+01
1.6828e-01,    6.5854e-01,    3.2000e+01
1.6984e-01,    6.5852e-01,    3.2000e+01
1.7141e-01,    6.5850e-01,    3.2000e+01
1.7299e-01,    6.5847e-01,    3.2000e+01
1.7460e-01,    6.5845e-01,    3.2000e+01
1.7621e-01,    6.5842e-01,    3.2000e+01
1.7784e-01,    6.5840e-01,    3.2000e+01
1.7949e-01,    6.5837e-01,    3.2000e+01
1.8115e-01,    6.5835e-01,    3.2000e+01
1.8283e-01,    6.5832e-01,    3.2000e+01
1.8452e-01,    6.5829e-01,    3.2000e+01
1.8623e-01,    6.5827e-01,    3.2000e+01
1.8796e-01,    6.5824e-01,    3.2000e+01
1.8970e-01,    6.5821e-01,    3.2000e+01
1.9145e-01,    6.5818e-01,    3.2000e+01
1.9322e-01,    6.5815e-01,    3.2000e+01
1.9501e-01,    6.5812e-01,    3.2000e+01
1.9682e-01,    6.5809e-01,    3.2000e+01
1.9864e-01,    6.5806e-01,    3.2000e+01
2.0048e-01,    6.5803e-01,    3.2000e+01
2.0234e-01,    6.5800e-01,    3.2000e+01
2.0421e-01,    6.5796e-01,    3.2000e+01
2.0610e-01,    6.5793e-01,    3.2000e+01
2.0801e-01,    6.5790e-01,    3.2000e+01
2.0994e-01,    6.5786e-01,    3.2000e+01
2.1188e-01,    6.5783e-01,    3.2000e+01
2.1384e-01,    6.5779e-01,    3.2000e+01
2.1582e-01,    6.5775e-01,    3.2000e+01
2.1782e-01,    6.5772e-01,    3.2000e+01
2.1984e-01,    6.5768e-01,    3.2000e+01
2.2187e-01,    6.5764e-01,    3.2000e+01
2.2393e-01,    6.5760e-01,    3.2000e+01
2.2600e-01,    6.5756e-01,    3.2000e+01
2.2809e-01,    6.5752e-01,    3.2000e+01
2.3020e-01,    6.5748e-01,    3.2000e+01
2.3233e-01,    6.5743e-01,    3.2000e+01
2.3449e-01,    6.5739e-01,    3.2000e+01
2.3666e-01,    6.5735e-01,    3.2000e+01
2.3885e-01,    6.5730e-01,    3.2000e+01
2.4106e-01,    6.5726e-01,    3.2000e+01
2.4329e-01,    6.5721e-01,    3.2000e+01
2.4554e-01,    6.5716e-01,    3.2000e+01
2.4782e-01,    6.5711e-01,    3.2000e+01
2.5011e-01,    6.5706e-01,    3.2000e+01
2.5243e-01,    6.5701e-01,    3.2000e+01
2.5476e-01,    6.5696e-01,    3.2000e+01
2.5712e-01,    6.5691e-01,    3.2000e+01
2.5950e-01,    6.5686e-01,    3.2000e+01
2.6191e-01,    6.5681e-01,    3.2000e+01
2.6433e-01,    6.5675e-01,    3.2000e+01
2.6678e-01,    6.5669e-01,    3.2000e+01
2.6925e-01,    6.5664e-01,    3.2000e+01
2.7174e-01,    6.5658e-01,    3.2000e+01
2.7426e-01,    6.5652e-01,    3.2000e+01
2.7680e-01,    6.5646e-01,    3.2000e+01
2.7936e-01,    6.5640e-01,    3.2000e+01
2.8195e-01,    6.5634e-01,    3.2000e+01
2.8456e-01,    6.5627e-01,    3.2000e+01
2.8719e-01,    6.5621e-01,    3.2000e+01
2.8985e-01,    6.5614e-01,    3.2000e+01
2.9253e-01,    6.5608e-01,    3.2000e+01
2.9524e-01,    6.5601e-01,    3.2000e+01
2.9798e-01,    6.5594e-01,    3.2000e+01
3.0073e-01,    6.5587e-01,    3.2000e+01
3.0352e-01,    6.5580e-01,    3.2000e+01
3.0633e-01,    6.5572e-01,    3.2000e+01
3.0917e-01,    6.5565e-01,    3.2000e+01
3.1203e-01,    6.5557e-01,    3.2000e+01
3.1492e-01,    6.5550e-01,    3.2000e+01
3.1783e-01,    6.5542e-01,    3.2000e+01
3.2078e-01,    6.5534e-01,    3.2000e+01
3.2375e-01,    6.5525e-01,    3.2000e+01
3.2674e-01,    6.5517e-01,    3.2000e+01
3.2977e-01,    6.5509e-01,    3.2000e+01
3.3282e-01,    6.5500e-01,    3.2000e+01
3.3590e-01,    6.5491e-01,    3.2000e+01
3.3901e-01,    6.5482e-01,    3.2000e+01
3.4215e-01,    6.5473e-01,    3.2000e+01
3.4532e-01,    6.5464e-01,    3.2000e+01
3.4852e-01,    6.5454e-01,    3.2000e+01
3.5174e-01,    6.5445e-01,    3.2000e+01
3.5500e-01,    6.5435e-01,    3.2000e+01
3.5829e-01,    6.5425e-01,    3.2000e+01
3.6160e-01,    6.5415e-01,    3.2000e+01
3.6495e-01,    6.5405e-01,    3.2000e+01
3.6833e-01,    6.5394e-01,    3.2000e+01
3.7174e-01,    6.5383e-01,    3.2000e+01
3.7518e-01,    6.5372e-01,    3.2000e+01
3.7866e-01,    6.5361e-01,    3.2000e+01
3.8216e-01,    6.5350e-01,    3.2000e+01
3.8570e-01,    6.5339e-01,    3.2000e+01
3.8927e-01,    6.5327e-01,    3.2000e+01
3.9288e-01,    6.5315e-01,    3.2000e+01
3.9651e-01,    6.5303e-01,    3.2000e+01
4.0018e-01,    6.5290e-01,    3.2000e+01
4.0389e-01,    6.5278e-01,    3.2000e+01
4.0763e-01,    6.5265e-01,    3.2000e+01
4.1140e-01,    6.5252e-01,    3.2000e+01
4.1521e-01,    6.5239e-01,    3.2000e+01
4.1906e-01,    6.5225e-01,    3.2000e+01
4.2294e-01,    6.5211e-01,    3.2000e+01
4.2685e-01,    6.5197e-01,    3.2000e+01
4.3081e-01,    6.5183e-01,    3.2000e+01
4.3479e-01,    6.5169e-01,    3.2000e+01
4.3882e-01,    6.5154e-01,    3.2000e+01
4.4288e-01,    6.5139e-01,    3.2000e+01
4.4698e-01,    6.5124e-01,    3.2000e+01
4.5112e-01,    6.5108e-01,    3.2000e+01
4.5530e-01,    6.5092e-01,    3.2000e+01
4.5951e-01,    6.5076e-01,    3.2000e+01
4.6377e-01,    6.5060e-01,    3.2000e+01
4.6806e-01,    6.5043e-01,    3.2000e+01
4.7240e-01,    6.5026e-01,    3.2000e+01
4.7677e-01,    6.5009e-01,    3.2000e+01
4.8118e-01,    6.4991e-01,    3.2000e+01
4.8564e-01,    6.4973e-01,    3.2000e+01
4.9014e-01,    6.4955e-01,    3.2000e+01
4.9467e-01,    6.4936e-01,    3.2000e+01
4.9925e-01,    6.4917e-01,    3.2000e+01
5.0388e-01,    6.4898e-01,    3.2000e+01
5.0854e-01,    6.4878e-01,    3.2000e+01
5.1325e-01,    6.4858e-01,    3.2000e+01
5.1800e-01,    6.4838e-01,    3.2000e+01
5.2280e-01,    6.4817e-01,    3.2000e+01
5.2764e-01,    6.4796e-01,    3.2000e+01
5.3252e-01,    6.4775e-01,    3.2000e+01
5.3745e-01,    6.4753e-01,    3.2000e+01
5.4243e-01,    6.4731e-01,    3.2000e+01
5.4745e-01,    6.4708e-01,    3.2000e+01
5.5252e-01,    6.4686e-01,    3.2000e+01
5.5764e-01,    6.4662e-01,    3.2000e+01
5.6280e-01,    6.4638e-01,    3.2000e+01
5.6801e-01,    6.4614e-01,    3.2000e+01
5.7327e-01,    6.4590e-01,    3.2000e+01
5.7858e-01,    6.4565e-01,    3.2000e+01
5.8393e-01,    6.4539e-01,    3.2000e+01
5.8934e-01,    6.4513e-01,    3.2000e+01
5.9480e-01,    6.4487e-01,    3.2000e+01
6.0030e-01,    6.4460e-01,    3.2000e+01
6.0586e-01,    6.4433e-01,    3.2000e+01
6.1147e-01,    6.4405e-01,    3.2000e+01
6.1713e-01,    6.4377e-01,    3.2000e+01
6.2285e-01,    6.4348e-01,    3.2000e+01
6.2861e-01,    6.4319e-01,    3.2000e+01
6.3443e-01,    6.4289e-01,    3.2000e+01
6.4031e-01,    6.4259e-01,    3.2000e+01
6.4624e-01,    6.4228e-01,    3.2000e+01
6.5222e-01,    6.4197e-01,    3.2000e+01
6.5826e-01,    6.4165e-01,    3.2000e+01
6.6435e-01,    6.4133e-01,    3.2000e+01
6.7050e-01,    6.4100e-01,    3.2000e+01
6.7671e-01,    6.4066e-01,    3.2000e+01
6.8298e-01,    6.4032e-01,    3.2000e+01
6.8930e-01,    6.3998e-01,    3.2000e+01
6.9568e-01,    6.3962e-01,    3.2000e+01
7.0212e-01,    6.3926e-01,    3.2000e+01
7.0862e-01,    6.3890e-01,    3.2000e+01
7.1518e-01,    6.3853e-01,    3.2000e+01
7.2181e-01,    6.3815e-01,    3.2000e+01
7.2849e-01,    6.3777e-01,    3.2000e+01
7.3523e-01,    6.3738e-01,    3.2000e+01
7.4204e-01,    6.3698e-01,    3.2000e+01
7.4891e-01,    6.3658e-01,    3.2000e+01
7.5585e-01,    6.3617e-01,    3.2000e+01
7.6284e-01,    6.3576e-01,    3.2000e+01
7.6991e-01,    6.3533e-01,    3.2000e+01
7.7704e-01,    6.3490e-01,    3.2000e+01
7.8423e-01,    6.3446e-01,    3.2000e+01
7.9149e-01,    6.3402e-01,    3.2000e+01
7.9882e-01,    6.3357e-01,    3.2000e+01
8.0621e-01,    6.3311e-01,    3.2000e+01
8.1368e-01,    6.3264e-01,    3.2000e+01
8.2121e-01,    6.3217e-01,    3.2000e+01
8.2882e-01,    6.3168e-01,    3.2000e+01
8.3649e-01,    6.3119e-01,    3.2000e+01
8.4424e-01,    6.3070e-01,    3.2000e+01
8.5205e-01,    6.3019e-01,    3.2000e+01
8.5994e-01,    6.2967e-01,    3.2000e+01
8.6790e-01,    6.2915e-01,    3.2000e+01
8.7594e-01,    6.2862e-01,    3.2000e+01
8.8405e-01,    6.2808e-01,    3.2000e+01
8.9223e-01,    6.2753e-01,    3.2000e+01
9.0049e-01,    6.2697e-01,    3.2000e+01
9.0883e-01,    6.2641e-01,    3.2000e+01
9.1725e-01,    6.2583e-01,    3.2000e+01
9.2574e-01,    6.2525e-01,    3.2000e+01
9.3431e-01,    6.2465e-01,    3.2000e+01
9.4296e-01,    6.2405e-01,    3.2000e+01
9.5169e-01,    6.2344e-01,    3.2000e+01
9.6050e-01,    6.2282e-01,    3.2000e+01
9.6940e-01,    6.2218e-01,    3.2000e+01
9.7837e-01,    6.2154e-01,    3.2000e+01
9.8743e-01,    6.2089e-01,    3.2000e+01
9.9657e-01,    6.2023e-01,    3.2000e+01
1.0058e+00,    6.1956e-01,    3.2000e+01
1.0151e+00,    6.1887e-01,    3.2000e+01
1.0245e+00,    6.1818e-01,    3.2000e+01
1.0340e+00,    6.1748e-01,    3.2000e+01
1.0436e+00,    6.1676e-01,    3.2000e+01
1.0532e+00,    6.1604e-01,    3.2000e+01
1.0630e+00,    6.1530e-01,    3.2000e+01
1.0728e+00,    6.1455e-01,    3.2000e+01
1.0828e+00,    6.1380e-01,    3.2000e+01
1.0928e+00,    6.1303e-01,    3.2000e+01
1.1029e+00,    6.1224e-01,    3.2000e+01
1.1131e+00,    6.1145e-01,    3.2000e+01
1.1234e+00,    6.1065e-01,    3.2000e+01
1.1338e+00,    6.0983e-01,    3.2000e+01
1.1443e+00,    6.0900e-01,    3.2000e+01
1.1549e+00,    6.0816e-01,    3.2000e+01
1.1656e+00,    6.0731e-01,    3.2000e+01
1.1764e+00,    6.0645e-01,    3.2000e+01
1.1873e+00,    6.0557e-01,    3.2000e+01
1.1983e+00,    6.0468e-01,    3.2000e+01
1.2094e+00,    6.0378e-01,    3.2000e+01
1.2206e+00,    6.0286e-01,    3.2000e+01
1.2319e+00,    6.0193e-01,    3.2000e+01
1.2433e+00,    6.0099e-01,    3.2000e+01
1.2548e+00,    6.0004e-01,    3.2000e+01
1.2664e+00,    5.9907e-01,    3.2000e+01
1.2781e+00,    5.9809e-01,    3.2000e+01
1.2900e+00,    5.9710e-01,    3.2000e+01
1.3019e+00,    5.9609e-01,    3.2000e+01
1.3140e+00,    5.9507e-01,    3.2000e+01
1.3261e+00,    5.9403e-01,    3.2000e+01
1.3384e+00,    5.9299e-01,    3.2000e+01
1.3508e+00,    5.9192e-01,    3.2000e+01
1.3633e+00,    5.9085e-01,    3.2000e+01
1.3759e+00,    5.8975e-01,    3.2000e+01
1.3887e+00,    5.8865e-01,    3.2000e+01
