# Force βfL, Rxyy^2, Persistence Length λ
1.9464e+00,    2.0499e-02,    1.5625e-02
1.9644e+00,    2.0498e-02,    1.5625e-02
1.9826e+00,    2.0498e-02,    1.5625e-02
2.0009e+00,    2.0498e-02,    1.5625e-02
2.0195e+00,    2.0498e-02,    1.5625e-02
2.0382e+00,    2.0498e-02,    1.5625e-02
2.0570e+00,    2.0498e-02,    1.5625e-02
2.0761e+00,    2.0497e-02,    1.5625e-02
2.0953e+00,    2.0497e-02,    1.5625e-02
2.1147e+00,    2.0497e-02,    1.5625e-02
2.1343e+00,    2.0497e-02,    1.5625e-02
2.1540e+00,    2.0497e-02,    1.5625e-02
2.1740e+00,    2.0496e-02,    1.5625e-02
2.1941e+00,    2.0496e-02,    1.5625e-02
2.2144e+00,    2.0496e-02,    1.5625e-02
2.2349e+00,    2.0496e-02,    1.5625e-02
2.2556e+00,    2.0495e-02,    1.5625e-02
2.2765e+00,    2.0495e-02,    1.5625e-02
2.2976e+00,    2.0495e-02,    1.5625e-02
2.3189e+00,    2.0495e-02,    1.5625e-02
2.3403e+00,    2.0495e-02,    1.5625e-02
2.3620e+00,    2.0494e-02,    1.5625e-02
2.3839e+00,    2.0494e-02,    1.5625e-02
2.4059e+00,    2.0494e-02,    1.5625e-02
2.4282e+00,    2.0494e-02,    1.5625e-02
2.4507e+00,    2.0493e-02,    1.5625e-02
2.4734e+00,    2.0493e-02,    1.5625e-02
2.4963e+00,    2.0493e-02,    1.5625e-02
2.5194e+00,    2.0492e-02,    1.5625e-02
2.5427e+00,    2.0492e-02,    1.5625e-02
2.5663e+00,    2.0492e-02,    1.5625e-02
2.5900e+00,    2.0492e-02,    1.5625e-02
2.6140e+00,    2.0491e-02,    1.5625e-02
2.6382e+00,    2.0491e-02,    1.5625e-02
2.6626e+00,    2.0491e-02,    1.5625e-02
2.6873e+00,    2.0490e-02,    1.5625e-02
2.7122e+00,    2.0490e-02,    1.5625e-02
2.7373e+00,    2.0490e-02,    1.5625e-02
2.7626e+00,    2.0489e-02,    1.5625e-02
2.7882e+00,    2.0489e-02,    1.5625e-02
2.8140e+00,    2.0489e-02,    1.5625e-02
2.8401e+00,    2.0488e-02,    1.5625e-02
2.8664e+00,    2.0488e-02,    1.5625e-02
2.8929e+00,    2.0488e-02,    1.5625e-02
2.9197e+00,    2.0487e-02,    1.5625e-02
2.9467e+00,    2.0487e-02,    1.5625e-02
2.9740e+00,    2.0487e-02,    1.5625e-02
3.0015e+00,    2.0486e-02,    1.5625e-02
3.0293e+00,    2.0486e-02,    1.5625e-02
3.0574e+00,    2.0485e-02,    1.5625e-02
3.0857e+00,    2.0485e-02,    1.5625e-02
3.1142e+00,    2.0485e-02,    1.5625e-02
3.1431e+00,    2.0484e-02,    1.5625e-02
3.1722e+00,    2.0484e-02,    1.5625e-02
3.2015e+00,    2.0483e-02,    1.5625e-02
3.2312e+00,    2.0483e-02,    1.5625e-02
3.2611e+00,    2.0482e-02,    1.5625e-02
3.2913e+00,    2.0482e-02,    1.5625e-02
3.3218e+00,    2.0481e-02,    1.5625e-02
3.3525e+00,    2.0481e-02,    1.5625e-02
3.3836e+00,    2.0480e-02,    1.5625e-02
3.4149e+00,    2.0480e-02,    1.5625e-02
3.4465e+00,    2.0479e-02,    1.5625e-02
3.4784e+00,    2.0479e-02,    1.5625e-02
3.5106e+00,    2.0478e-02,    1.5625e-02
3.5431e+00,    2.0478e-02,    1.5625e-02
3.5759e+00,    2.0477e-02,    1.5625e-02
3.6090e+00,    2.0477e-02,    1.5625e-02
3.6425e+00,    2.0476e-02,    1.5625e-02
3.6762e+00,    2.0475e-02,    1.5625e-02
3.7102e+00,    2.0475e-02,    1.5625e-02
3.7446e+00,    2.0474e-02,    1.5625e-02
3.7792e+00,    2.0474e-02,    1.5625e-02
3.8142e+00,    2.0473e-02,    1.5625e-02
3.8496e+00,    2.0472e-02,    1.5625e-02
3.8852e+00,    2.0472e-02,    1.5625e-02
3.9212e+00,    2.0471e-02,    1.5625e-02
3.9575e+00,    2.0470e-02,    1.5625e-02
3.9941e+00,    2.0470e-02,    1.5625e-02
4.0311e+00,    2.0469e-02,    1.5625e-02
4.0684e+00,    2.0468e-02,    1.5625e-02
4.1061e+00,    2.0468e-02,    1.5625e-02
4.1441e+00,    2.0467e-02,    1.5625e-02
4.1825e+00,    2.0466e-02,    1.5625e-02
4.2212e+00,    2.0465e-02,    1.5625e-02
4.2603e+00,    2.0464e-02,    1.5625e-02
4.2997e+00,    2.0464e-02,    1.5625e-02
4.3395e+00,    2.0463e-02,    1.5625e-02
4.3797e+00,    2.0462e-02,    1.5625e-02
4.4203e+00,    2.0461e-02,    1.5625e-02
4.4612e+00,    2.0460e-02,    1.5625e-02
4.5025e+00,    2.0459e-02,    1.5625e-02
4.5442e+00,    2.0459e-02,    1.5625e-02
4.5863e+00,    2.0458e-02,    1.5625e-02
4.6287e+00,    2.0457e-02,    1.5625e-02
4.6716e+00,    2.0456e-02,    1.5625e-02
4.7148e+00,    2.0455e-02,    1.5625e-02
4.7585e+00,    2.0454e-02,    1.5625e-02
4.8025e+00,    2.0453e-02,    1.5625e-02
4.8470e+00,    2.0452e-02,    1.5625e-02
4.8919e+00,    2.0451e-02,    1.5625e-02
4.9372e+00,    2.0450e-02,    1.5625e-02
4.9829e+00,    2.0449e-02,    1.5625e-02
5.0290e+00,    2.0448e-02,    1.5625e-02
5.0756e+00,    2.0446e-02,    1.5625e-02
5.1226e+00,    2.0445e-02,    1.5625e-02
5.1700e+00,    2.0444e-02,    1.5625e-02
5.2179e+00,    2.0443e-02,    1.5625e-02
5.2662e+00,    2.0442e-02,    1.5625e-02
5.3149e+00,    2.0441e-02,    1.5625e-02
5.3641e+00,    2.0439e-02,    1.5625e-02
5.4138e+00,    2.0438e-02,    1.5625e-02
5.4639e+00,    2.0437e-02,    1.5625e-02
5.5145e+00,    2.0435e-02,    1.5625e-02
5.5656e+00,    2.0434e-02,    1.5625e-02
5.6171e+00,    2.0433e-02,    1.5625e-02
5.6691e+00,    2.0431e-02,    1.5625e-02
5.7216e+00,    2.0430e-02,    1.5625e-02
5.7746e+00,    2.0429e-02,    1.5625e-02
5.8280e+00,    2.0427e-02,    1.5625e-02
5.8820e+00,    2.0426e-02,    1.5625e-02
5.9365e+00,    2.0424e-02,    1.5625e-02
5.9914e+00,    2.0423e-02,    1.5625e-02
6.0469e+00,    2.0421e-02,    1.5625e-02
6.1029e+00,    2.0419e-02,    1.5625e-02
6.1594e+00,    2.0418e-02,    1.5625e-02
6.2164e+00,    2.0416e-02,    1.5625e-02
6.2740e+00,    2.0414e-02,    1.5625e-02
6.3321e+00,    2.0413e-02,    1.5625e-02
6.3907e+00,    2.0411e-02,    1.5625e-02
6.4499e+00,    2.0409e-02,    1.5625e-02
6.5096e+00,    2.0407e-02,    1.5625e-02
6.5698e+00,    2.0405e-02,    1.5625e-02
6.6307e+00,    2.0404e-02,    1.5625e-02
6.6921e+00,    2.0402e-02,    1.5625e-02
6.7540e+00,    2.0400e-02,    1.5625e-02
6.8166e+00,    2.0398e-02,    1.5625e-02
6.8797e+00,    2.0396e-02,    1.5625e-02
6.9434e+00,    2.0394e-02,    1.5625e-02
7.0077e+00,    2.0392e-02,    1.5625e-02
7.0725e+00,    2.0389e-02,    1.5625e-02
7.1380e+00,    2.0387e-02,    1.5625e-02
7.2041e+00,    2.0385e-02,    1.5625e-02
7.2708e+00,    2.0383e-02,    1.5625e-02
7.3381e+00,    2.0380e-02,    1.5625e-02
7.4061e+00,    2.0378e-02,    1.5625e-02
7.4746e+00,    2.0376e-02,    1.5625e-02
7.5438e+00,    2.0373e-02,    1.5625e-02
7.6137e+00,    2.0371e-02,    1.5625e-02
7.6842e+00,    2.0368e-02,    1.5625e-02
7.7553e+00,    2.0366e-02,    1.5625e-02
7.8271e+00,    2.0363e-02,    1.5625e-02
7.8996e+00,    2.0360e-02,    1.5625e-02
7.9727e+00,    2.0358e-02,    1.5625e-02
8.0466e+00,    2.0355e-02,    1.5625e-02
8.1211e+00,    2.0352e-02,    1.5625e-02
8.1963e+00,    2.0349e-02,    1.5625e-02
8.2721e+00,    2.0346e-02,    1.5625e-02
8.3487e+00,    2.0343e-02,    1.5625e-02
8.4260e+00,    2.0340e-02,    1.5625e-02
8.5040e+00,    2.0337e-02,    1.5625e-02
8.5828e+00,    2.0334e-02,    1.5625e-02
8.6622e+00,    2.0331e-02,    1.5625e-02
8.7424e+00,    2.0328e-02,    1.5625e-02
8.8234e+00,    2.0325e-02,    1.5625e-02
8.9051e+00,    2.0321e-02,    1.5625e-02
8.9875e+00,    2.0318e-02,    1.5625e-02
9.0707e+00,    2.0314e-02,    1.5625e-02
9.1547e+00,    2.0311e-02,    1.5625e-02
9.2395e+00,    2.0307e-02,    1.5625e-02
9.3250e+00,    2.0304e-02,    1.5625e-02
9.4114e+00,    2.0300e-02,    1.5625e-02
9.4985e+00,    2.0296e-02,    1.5625e-02
9.5865e+00,    2.0292e-02,    1.5625e-02
9.6752e+00,    2.0288e-02,    1.5625e-02
9.7648e+00,    2.0284e-02,    1.5625e-02
9.8552e+00,    2.0280e-02,    1.5625e-02
9.9464e+00,    2.0276e-02,    1.5625e-02
1.0039e+01,    2.0272e-02,    1.5625e-02
1.0131e+01,    2.0267e-02,    1.5625e-02
1.0225e+01,    2.0263e-02,    1.5625e-02
1.0320e+01,    2.0259e-02,    1.5625e-02
1.0416e+01,    2.0254e-02,    1.5625e-02
1.0512e+01,    2.0249e-02,    1.5625e-02
1.0609e+01,    2.0245e-02,    1.5625e-02
1.0707e+01,    2.0240e-02,    1.5625e-02
1.0807e+01,    2.0235e-02,    1.5625e-02
1.0907e+01,    2.0230e-02,    1.5625e-02
1.1008e+01,    2.0225e-02,    1.5625e-02
1.1110e+01,    2.0220e-02,    1.5625e-02
1.1212e+01,    2.0215e-02,    1.5625e-02
1.1316e+01,    2.0209e-02,    1.5625e-02
1.1421e+01,    2.0204e-02,    1.5625e-02
1.1527e+01,    2.0198e-02,    1.5625e-02
1.1634e+01,    2.0193e-02,    1.5625e-02
1.1741e+01,    2.0187e-02,    1.5625e-02
1.1850e+01,    2.0181e-02,    1.5625e-02
1.1960e+01,    2.0175e-02,    1.5625e-02
1.2070e+01,    2.0169e-02,    1.5625e-02
1.2182e+01,    2.0163e-02,    1.5625e-02
1.2295e+01,    2.0157e-02,    1.5625e-02
1.2409e+01,    2.0151e-02,    1.5625e-02
1.2524e+01,    2.0144e-02,    1.5625e-02
1.2640e+01,    2.0138e-02,    1.5625e-02
1.2757e+01,    2.0131e-02,    1.5625e-02
1.2875e+01,    2.0124e-02,    1.5625e-02
1.2994e+01,    2.0117e-02,    1.5625e-02
1.3114e+01,    2.0110e-02,    1.5625e-02
1.3236e+01,    2.0103e-02,    1.5625e-02
1.3358e+01,    2.0096e-02,    1.5625e-02
1.3482e+01,    2.0089e-02,    1.5625e-02
1.3607e+01,    2.0081e-02,    1.5625e-02
1.3733e+01,    2.0073e-02,    1.5625e-02
1.3860e+01,    2.0066e-02,    1.5625e-02
1.3988e+01,    2.0058e-02,    1.5625e-02
1.4118e+01,    2.0050e-02,    1.5625e-02
1.4248e+01,    2.0041e-02,    1.5625e-02
1.4380e+01,    2.0033e-02,    1.5625e-02
1.4513e+01,    2.0025e-02,    1.5625e-02
1.4648e+01,    2.0016e-02,    1.5625e-02
1.4783e+01,    2.0007e-02,    1.5625e-02
1.4920e+01,    1.9998e-02,    1.5625e-02
1.5058e+01,    1.9989e-02,    1.5625e-02
1.5198e+01,    1.9980e-02,    1.5625e-02
1.5339e+01,    1.9970e-02,    1.5625e-02
1.5481e+01,    1.9961e-02,    1.5625e-02
1.5624e+01,    1.9951e-02,    1.5625e-02
1.5769e+01,    1.9941e-02,    1.5625e-02
1.5915e+01,    1.9931e-02,    1.5625e-02
1.6062e+01,    1.9921e-02,    1.5625e-02
1.6211e+01,    1.9911e-02,    1.5625e-02
1.6361e+01,    1.9900e-02,    1.5625e-02
1.6512e+01,    1.9889e-02,    1.5625e-02
1.6665e+01,    1.9878e-02,    1.5625e-02
1.6819e+01,    1.9867e-02,    1.5625e-02
1.6975e+01,    1.9856e-02,    1.5625e-02
1.7132e+01,    1.9845e-02,    1.5625e-02
1.7291e+01,    1.9833e-02,    1.5625e-02
1.7451e+01,    1.9821e-02,    1.5625e-02
1.7613e+01,    1.9809e-02,    1.5625e-02
1.7776e+01,    1.9797e-02,    1.5625e-02
1.7940e+01,    1.9784e-02,    1.5625e-02
1.8106e+01,    1.9772e-02,    1.5625e-02
1.8274e+01,    1.9759e-02,    1.5625e-02
1.8443e+01,    1.9746e-02,    1.5625e-02
1.8614e+01,    1.9732e-02,    1.5625e-02
1.8786e+01,    1.9719e-02,    1.5625e-02
1.8960e+01,    1.9705e-02,    1.5625e-02
1.9136e+01,    1.9691e-02,    1.5625e-02
1.9313e+01,    1.9677e-02,    1.5625e-02
1.9492e+01,    1.9663e-02,    1.5625e-02
1.9672e+01,    1.9648e-02,    1.5625e-02
1.9854e+01,    1.9633e-02,    1.5625e-02
2.0038e+01,    1.9618e-02,    1.5625e-02
2.0224e+01,    1.9603e-02,    1.5625e-02
2.0411e+01,    1.9587e-02,    1.5625e-02
2.0600e+01,    1.9571e-02,    1.5625e-02
2.0791e+01,    1.9555e-02,    1.5625e-02
2.0983e+01,    1.9539e-02,    1.5625e-02
2.1177e+01,    1.9522e-02,    1.5625e-02
2.1373e+01,    1.9505e-02,    1.5625e-02
2.1571e+01,    1.9488e-02,    1.5625e-02
2.1771e+01,    1.9471e-02,    1.5625e-02
2.1973e+01,    1.9453e-02,    1.5625e-02
2.2176e+01,    1.9435e-02,    1.5625e-02
2.2381e+01,    1.9417e-02,    1.5625e-02
2.2589e+01,    1.9399e-02,    1.5625e-02
2.2798e+01,    1.9380e-02,    1.5625e-02
2.3009e+01,    1.9361e-02,    1.5625e-02
2.3222e+01,    1.9341e-02,    1.5625e-02
2.3437e+01,    1.9322e-02,    1.5625e-02
2.3654e+01,    1.9302e-02,    1.5625e-02
2.3873e+01,    1.9282e-02,    1.5625e-02
2.4094e+01,    1.9261e-02,    1.5625e-02
2.4317e+01,    1.9240e-02,    1.5625e-02
2.4542e+01,    1.9219e-02,    1.5625e-02
2.4769e+01,    1.9197e-02,    1.5625e-02
2.4999e+01,    1.9176e-02,    1.5625e-02
2.5230e+01,    1.9154e-02,    1.5625e-02
2.5464e+01,    1.9131e-02,    1.5625e-02
2.5700e+01,    1.9108e-02,    1.5625e-02
2.5938e+01,    1.9085e-02,    1.5625e-02
2.6178e+01,    1.9062e-02,    1.5625e-02
2.6420e+01,    1.9038e-02,    1.5625e-02
2.6665e+01,    1.9014e-02,    1.5625e-02
2.6912e+01,    1.8989e-02,    1.5625e-02
2.7161e+01,    1.8965e-02,    1.5625e-02
2.7412e+01,    1.8940e-02,    1.5625e-02
2.7666e+01,    1.8914e-02,    1.5625e-02
2.7922e+01,    1.8888e-02,    1.5625e-02
2.8181e+01,    1.8862e-02,    1.5625e-02
2.8442e+01,    1.8835e-02,    1.5625e-02
2.8705e+01,    1.8808e-02,    1.5625e-02
2.8971e+01,    1.8781e-02,    1.5625e-02
2.9239e+01,    1.8753e-02,    1.5625e-02
2.9510e+01,    1.8725e-02,    1.5625e-02
2.9783e+01,    1.8697e-02,    1.5625e-02
3.0059e+01,    1.8668e-02,    1.5625e-02
3.0337e+01,    1.8639e-02,    1.5625e-02
3.0618e+01,    1.8609e-02,    1.5625e-02
3.0901e+01,    1.8579e-02,    1.5625e-02
3.1187e+01,    1.8549e-02,    1.5625e-02
3.1476e+01,    1.8518e-02,    1.5625e-02
3.1768e+01,    1.8487e-02,    1.5625e-02
3.2062e+01,    1.8455e-02,    1.5625e-02
3.2358e+01,    1.8423e-02,    1.5625e-02
3.2658e+01,    1.8391e-02,    1.5625e-02
3.2960e+01,    1.8358e-02,    1.5625e-02
3.3266e+01,    1.8325e-02,    1.5625e-02
3.3574e+01,    1.8292e-02,    1.5625e-02
3.3884e+01,    1.8258e-02,    1.5625e-02
3.4198e+01,    1.8223e-02,    1.5625e-02
3.4515e+01,    1.8188e-02,    1.5625e-02
3.4834e+01,    1.8153e-02,    1.5625e-02
3.5157e+01,    1.8117e-02,    1.5625e-02
3.5482e+01,    1.8081e-02,    1.5625e-02
3.5811e+01,    1.8045e-02,    1.5625e-02
3.6142e+01,    1.8008e-02,    1.5625e-02
3.6477e+01,    1.7970e-02,    1.5625e-02
3.6815e+01,    1.7933e-02,    1.5625e-02
3.7156e+01,    1.7894e-02,    1.5625e-02
3.7500e+01,    1.7856e-02,    1.5625e-02
3.7847e+01,    1.7816e-02,    1.5625e-02
3.8197e+01,    1.7777e-02,    1.5625e-02
3.8551e+01,    1.7737e-02,    1.5625e-02
3.8908e+01,    1.7697e-02,    1.5625e-02
3.9268e+01,    1.7656e-02,    1.5625e-02
3.9632e+01,    1.7614e-02,    1.5625e-02
3.9999e+01,    1.7573e-02,    1.5625e-02
4.0369e+01,    1.7531e-02,    1.5625e-02
4.0743e+01,    1.7488e-02,    1.5625e-02
4.1120e+01,    1.7445e-02,    1.5625e-02
4.1501e+01,    1.7401e-02,    1.5625e-02
4.1885e+01,    1.7357e-02,    1.5625e-02
4.2273e+01,    1.7313e-02,    1.5625e-02
4.2664e+01,    1.7268e-02,    1.5625e-02
4.3059e+01,    1.7223e-02,    1.5625e-02
4.3458e+01,    1.7177e-02,    1.5625e-02
4.3860e+01,    1.7131e-02,    1.5625e-02
4.4266e+01,    1.7085e-02,    1.5625e-02
4.4676e+01,    1.7038e-02,    1.5625e-02
