# Force βfL, Rxyy^2, Persistence Length λ
1.0944e+00,    4.0342e-02,    3.1250e-02
1.1045e+00,    4.0342e-02,    3.1250e-02
1.1147e+00,    4.0342e-02,    3.1250e-02
1.1251e+00,    4.0341e-02,    3.1250e-02
1.1355e+00,    4.0341e-02,    3.1250e-02
1.1460e+00,    4.0340e-02,    3.1250e-02
1.1566e+00,    4.0340e-02,    3.1250e-02
1.1673e+00,    4.0339e-02,    3.1250e-02
1.1781e+00,    4.0339e-02,    3.1250e-02
1.1890e+00,    4.0338e-02,    3.1250e-02
1.2000e+00,    4.0338e-02,    3.1250e-02
1.2112e+00,    4.0337e-02,    3.1250e-02
1.2224e+00,    4.0337e-02,    3.1250e-02
1.2337e+00,    4.0336e-02,    3.1250e-02
1.2451e+00,    4.0336e-02,    3.1250e-02
1.2566e+00,    4.0335e-02,    3.1250e-02
1.2683e+00,    4.0335e-02,    3.1250e-02
1.2800e+00,    4.0334e-02,    3.1250e-02
1.2919e+00,    4.0334e-02,    3.1250e-02
1.3038e+00,    4.0333e-02,    3.1250e-02
1.3159e+00,    4.0333e-02,    3.1250e-02
1.3281e+00,    4.0332e-02,    3.1250e-02
1.3404e+00,    4.0331e-02,    3.1250e-02
1.3528e+00,    4.0331e-02,    3.1250e-02
1.3653e+00,    4.0330e-02,    3.1250e-02
1.3780e+00,    4.0330e-02,    3.1250e-02
1.3907e+00,    4.0329e-02,    3.1250e-02
1.4036e+00,    4.0328e-02,    3.1250e-02
1.4166e+00,    4.0328e-02,    3.1250e-02
1.4297e+00,    4.0327e-02,    3.1250e-02
1.4429e+00,    4.0326e-02,    3.1250e-02
1.4563e+00,    4.0325e-02,    3.1250e-02
1.4698e+00,    4.0325e-02,    3.1250e-02
1.4834e+00,    4.0324e-02,    3.1250e-02
1.4971e+00,    4.0323e-02,    3.1250e-02
1.5110e+00,    4.0323e-02,    3.1250e-02
1.5250e+00,    4.0322e-02,    3.1250e-02
1.5391e+00,    4.0321e-02,    3.1250e-02
1.5533e+00,    4.0320e-02,    3.1250e-02
1.5677e+00,    4.0319e-02,    3.1250e-02
1.5822e+00,    4.0318e-02,    3.1250e-02
1.5969e+00,    4.0318e-02,    3.1250e-02
1.6117e+00,    4.0317e-02,    3.1250e-02
1.6266e+00,    4.0316e-02,    3.1250e-02
1.6417e+00,    4.0315e-02,    3.1250e-02
1.6569e+00,    4.0314e-02,    3.1250e-02
1.6722e+00,    4.0313e-02,    3.1250e-02
1.6877e+00,    4.0312e-02,    3.1250e-02
1.7033e+00,    4.0311e-02,    3.1250e-02
1.7191e+00,    4.0310e-02,    3.1250e-02
1.7350e+00,    4.0309e-02,    3.1250e-02
1.7511e+00,    4.0308e-02,    3.1250e-02
1.7673e+00,    4.0307e-02,    3.1250e-02
1.7836e+00,    4.0306e-02,    3.1250e-02
1.8001e+00,    4.0305e-02,    3.1250e-02
1.8168e+00,    4.0304e-02,    3.1250e-02
1.8336e+00,    4.0303e-02,    3.1250e-02
1.8506e+00,    4.0302e-02,    3.1250e-02
1.8677e+00,    4.0301e-02,    3.1250e-02
1.8850e+00,    4.0299e-02,    3.1250e-02
1.9025e+00,    4.0298e-02,    3.1250e-02
1.9201e+00,    4.0297e-02,    3.1250e-02
1.9379e+00,    4.0296e-02,    3.1250e-02
1.9558e+00,    4.0294e-02,    3.1250e-02
1.9739e+00,    4.0293e-02,    3.1250e-02
1.9922e+00,    4.0292e-02,    3.1250e-02
2.0107e+00,    4.0290e-02,    3.1250e-02
2.0293e+00,    4.0289e-02,    3.1250e-02
2.0481e+00,    4.0288e-02,    3.1250e-02
2.0670e+00,    4.0286e-02,    3.1250e-02
2.0862e+00,    4.0285e-02,    3.1250e-02
2.1055e+00,    4.0283e-02,    3.1250e-02
2.1250e+00,    4.0282e-02,    3.1250e-02
2.1446e+00,    4.0280e-02,    3.1250e-02
2.1645e+00,    4.0279e-02,    3.1250e-02
2.1845e+00,    4.0277e-02,    3.1250e-02
2.2048e+00,    4.0276e-02,    3.1250e-02
2.2252e+00,    4.0274e-02,    3.1250e-02
2.2458e+00,    4.0272e-02,    3.1250e-02
2.2666e+00,    4.0271e-02,    3.1250e-02
2.2876e+00,    4.0269e-02,    3.1250e-02
2.3087e+00,    4.0267e-02,    3.1250e-02
2.3301e+00,    4.0265e-02,    3.1250e-02
2.3517e+00,    4.0263e-02,    3.1250e-02
2.3735e+00,    4.0262e-02,    3.1250e-02
2.3954e+00,    4.0260e-02,    3.1250e-02
2.4176e+00,    4.0258e-02,    3.1250e-02
2.4400e+00,    4.0256e-02,    3.1250e-02
2.4626e+00,    4.0254e-02,    3.1250e-02
2.4854e+00,    4.0252e-02,    3.1250e-02
2.5084e+00,    4.0250e-02,    3.1250e-02
2.5316e+00,    4.0248e-02,    3.1250e-02
2.5551e+00,    4.0245e-02,    3.1250e-02
2.5787e+00,    4.0243e-02,    3.1250e-02
2.6026e+00,    4.0241e-02,    3.1250e-02
2.6267e+00,    4.0239e-02,    3.1250e-02
2.6510e+00,    4.0236e-02,    3.1250e-02
2.6756e+00,    4.0234e-02,    3.1250e-02
2.7003e+00,    4.0232e-02,    3.1250e-02
2.7253e+00,    4.0229e-02,    3.1250e-02
2.7506e+00,    4.0227e-02,    3.1250e-02
2.7760e+00,    4.0224e-02,    3.1250e-02
2.8017e+00,    4.0221e-02,    3.1250e-02
2.8277e+00,    4.0219e-02,    3.1250e-02
2.8539e+00,    4.0216e-02,    3.1250e-02
2.8803e+00,    4.0213e-02,    3.1250e-02
2.9069e+00,    4.0211e-02,    3.1250e-02
2.9339e+00,    4.0208e-02,    3.1250e-02
2.9610e+00,    4.0205e-02,    3.1250e-02
2.9884e+00,    4.0202e-02,    3.1250e-02
3.0161e+00,    4.0199e-02,    3.1250e-02
3.0440e+00,    4.0196e-02,    3.1250e-02
3.0722e+00,    4.0193e-02,    3.1250e-02
3.1007e+00,    4.0190e-02,    3.1250e-02
3.1294e+00,    4.0186e-02,    3.1250e-02
3.1583e+00,    4.0183e-02,    3.1250e-02
3.1876e+00,    4.0180e-02,    3.1250e-02
3.2171e+00,    4.0176e-02,    3.1250e-02
3.2469e+00,    4.0173e-02,    3.1250e-02
3.2769e+00,    4.0169e-02,    3.1250e-02
3.3073e+00,    4.0166e-02,    3.1250e-02
3.3379e+00,    4.0162e-02,    3.1250e-02
3.3688e+00,    4.0158e-02,    3.1250e-02
3.4000e+00,    4.0155e-02,    3.1250e-02
3.4315e+00,    4.0151e-02,    3.1250e-02
3.4633e+00,    4.0147e-02,    3.1250e-02
3.4953e+00,    4.0143e-02,    3.1250e-02
3.5277e+00,    4.0139e-02,    3.1250e-02
3.5603e+00,    4.0134e-02,    3.1250e-02
3.5933e+00,    4.0130e-02,    3.1250e-02
3.6266e+00,    4.0126e-02,    3.1250e-02
3.6602e+00,    4.0122e-02,    3.1250e-02
3.6940e+00,    4.0117e-02,    3.1250e-02
3.7282e+00,    4.0113e-02,    3.1250e-02
3.7628e+00,    4.0108e-02,    3.1250e-02
3.7976e+00,    4.0103e-02,    3.1250e-02
3.8328e+00,    4.0098e-02,    3.1250e-02
3.8682e+00,    4.0093e-02,    3.1250e-02
3.9041e+00,    4.0088e-02,    3.1250e-02
3.9402e+00,    4.0083e-02,    3.1250e-02
3.9767e+00,    4.0078e-02,    3.1250e-02
4.0135e+00,    4.0073e-02,    3.1250e-02
4.0507e+00,    4.0068e-02,    3.1250e-02
4.0882e+00,    4.0062e-02,    3.1250e-02
4.1260e+00,    4.0057e-02,    3.1250e-02
4.1642e+00,    4.0051e-02,    3.1250e-02
4.2028e+00,    4.0045e-02,    3.1250e-02
4.2417e+00,    4.0039e-02,    3.1250e-02
4.2810e+00,    4.0033e-02,    3.1250e-02
4.3206e+00,    4.0027e-02,    3.1250e-02
4.3606e+00,    4.0021e-02,    3.1250e-02
4.4010e+00,    4.0015e-02,    3.1250e-02
4.4417e+00,    4.0009e-02,    3.1250e-02
4.4829e+00,    4.0002e-02,    3.1250e-02
4.5244e+00,    3.9995e-02,    3.1250e-02
4.5662e+00,    3.9989e-02,    3.1250e-02
4.6085e+00,    3.9982e-02,    3.1250e-02
4.6512e+00,    3.9975e-02,    3.1250e-02
4.6943e+00,    3.9968e-02,    3.1250e-02
4.7377e+00,    3.9960e-02,    3.1250e-02
4.7816e+00,    3.9953e-02,    3.1250e-02
4.8259e+00,    3.9945e-02,    3.1250e-02
4.8705e+00,    3.9938e-02,    3.1250e-02
4.9156e+00,    3.9930e-02,    3.1250e-02
4.9611e+00,    3.9922e-02,    3.1250e-02
5.0071e+00,    3.9914e-02,    3.1250e-02
5.0534e+00,    3.9906e-02,    3.1250e-02
5.1002e+00,    3.9897e-02,    3.1250e-02
5.1474e+00,    3.9889e-02,    3.1250e-02
5.1951e+00,    3.9880e-02,    3.1250e-02
5.2432e+00,    3.9871e-02,    3.1250e-02
5.2918e+00,    3.9862e-02,    3.1250e-02
5.3407e+00,    3.9853e-02,    3.1250e-02
5.3902e+00,    3.9844e-02,    3.1250e-02
5.4401e+00,    3.9835e-02,    3.1250e-02
5.4905e+00,    3.9825e-02,    3.1250e-02
5.5413e+00,    3.9815e-02,    3.1250e-02
5.5926e+00,    3.9805e-02,    3.1250e-02
5.6444e+00,    3.9795e-02,    3.1250e-02
5.6966e+00,    3.9785e-02,    3.1250e-02
5.7494e+00,    3.9774e-02,    3.1250e-02
5.8026e+00,    3.9763e-02,    3.1250e-02
5.8563e+00,    3.9753e-02,    3.1250e-02
5.9106e+00,    3.9741e-02,    3.1250e-02
5.9653e+00,    3.9730e-02,    3.1250e-02
6.0205e+00,    3.9719e-02,    3.1250e-02
6.0763e+00,    3.9707e-02,    3.1250e-02
6.1325e+00,    3.9695e-02,    3.1250e-02
6.1893e+00,    3.9683e-02,    3.1250e-02
6.2466e+00,    3.9671e-02,    3.1250e-02
6.3044e+00,    3.9658e-02,    3.1250e-02
6.3628e+00,    3.9645e-02,    3.1250e-02
6.4217e+00,    3.9632e-02,    3.1250e-02
6.4812e+00,    3.9619e-02,    3.1250e-02
6.5412e+00,    3.9606e-02,    3.1250e-02
6.6018e+00,    3.9592e-02,    3.1250e-02
6.6629e+00,    3.9578e-02,    3.1250e-02
6.7246e+00,    3.9564e-02,    3.1250e-02
6.7868e+00,    3.9550e-02,    3.1250e-02
6.8497e+00,    3.9535e-02,    3.1250e-02
6.9131e+00,    3.9520e-02,    3.1250e-02
6.9771e+00,    3.9505e-02,    3.1250e-02
7.0417e+00,    3.9490e-02,    3.1250e-02
7.1069e+00,    3.9474e-02,    3.1250e-02
7.1727e+00,    3.9458e-02,    3.1250e-02
7.2391e+00,    3.9442e-02,    3.1250e-02
7.3061e+00,    3.9425e-02,    3.1250e-02
7.3738e+00,    3.9409e-02,    3.1250e-02
7.4420e+00,    3.9392e-02,    3.1250e-02
7.5109e+00,    3.9374e-02,    3.1250e-02
7.5805e+00,    3.9357e-02,    3.1250e-02
7.6507e+00,    3.9339e-02,    3.1250e-02
7.7215e+00,    3.9320e-02,    3.1250e-02
7.7930e+00,    3.9302e-02,    3.1250e-02
7.8651e+00,    3.9283e-02,    3.1250e-02
7.9380e+00,    3.9264e-02,    3.1250e-02
8.0115e+00,    3.9244e-02,    3.1250e-02
8.0856e+00,    3.9224e-02,    3.1250e-02
8.1605e+00,    3.9204e-02,    3.1250e-02
8.2361e+00,    3.9184e-02,    3.1250e-02
8.3123e+00,    3.9163e-02,    3.1250e-02
8.3893e+00,    3.9141e-02,    3.1250e-02
8.4669e+00,    3.9120e-02,    3.1250e-02
8.5453e+00,    3.9098e-02,    3.1250e-02
8.6245e+00,    3.9076e-02,    3.1250e-02
8.7043e+00,    3.9053e-02,    3.1250e-02
8.7849e+00,    3.9030e-02,    3.1250e-02
8.8662e+00,    3.9006e-02,    3.1250e-02
8.9483e+00,    3.8983e-02,    3.1250e-02
9.0312e+00,    3.8958e-02,    3.1250e-02
9.1148e+00,    3.8934e-02,    3.1250e-02
9.1992e+00,    3.8909e-02,    3.1250e-02
9.2844e+00,    3.8883e-02,    3.1250e-02
9.3703e+00,    3.8857e-02,    3.1250e-02
9.4571e+00,    3.8831e-02,    3.1250e-02
9.5446e+00,    3.8804e-02,    3.1250e-02
9.6330e+00,    3.8777e-02,    3.1250e-02
9.7222e+00,    3.8750e-02,    3.1250e-02
9.8122e+00,    3.8722e-02,    3.1250e-02
9.9031e+00,    3.8693e-02,    3.1250e-02
9.9947e+00,    3.8664e-02,    3.1250e-02
1.0087e+01,    3.8635e-02,    3.1250e-02
1.0181e+01,    3.8605e-02,    3.1250e-02
1.0275e+01,    3.8575e-02,    3.1250e-02
1.0370e+01,    3.8544e-02,    3.1250e-02
1.0466e+01,    3.8513e-02,    3.1250e-02
1.0563e+01,    3.8481e-02,    3.1250e-02
1.0661e+01,    3.8449e-02,    3.1250e-02
1.0759e+01,    3.8416e-02,    3.1250e-02
1.0859e+01,    3.8382e-02,    3.1250e-02
1.0960e+01,    3.8349e-02,    3.1250e-02
1.1061e+01,    3.8314e-02,    3.1250e-02
1.1164e+01,    3.8279e-02,    3.1250e-02
1.1267e+01,    3.8244e-02,    3.1250e-02
1.1371e+01,    3.8208e-02,    3.1250e-02
1.1476e+01,    3.8171e-02,    3.1250e-02
1.1583e+01,    3.8134e-02,    3.1250e-02
1.1690e+01,    3.8097e-02,    3.1250e-02
1.1798e+01,    3.8058e-02,    3.1250e-02
1.1907e+01,    3.8020e-02,    3.1250e-02
1.2018e+01,    3.7980e-02,    3.1250e-02
1.2129e+01,    3.7940e-02,    3.1250e-02
1.2241e+01,    3.7900e-02,    3.1250e-02
1.2355e+01,    3.7858e-02,    3.1250e-02
1.2469e+01,    3.7817e-02,    3.1250e-02
1.2584e+01,    3.7774e-02,    3.1250e-02
1.2701e+01,    3.7731e-02,    3.1250e-02
1.2819e+01,    3.7688e-02,    3.1250e-02
1.2937e+01,    3.7643e-02,    3.1250e-02
1.3057e+01,    3.7598e-02,    3.1250e-02
1.3178e+01,    3.7553e-02,    3.1250e-02
1.3300e+01,    3.7506e-02,    3.1250e-02
1.3423e+01,    3.7459e-02,    3.1250e-02
1.3547e+01,    3.7412e-02,    3.1250e-02
1.3673e+01,    3.7364e-02,    3.1250e-02
1.3799e+01,    3.7315e-02,    3.1250e-02
1.3927e+01,    3.7265e-02,    3.1250e-02
1.4056e+01,    3.7215e-02,    3.1250e-02
1.4186e+01,    3.7164e-02,    3.1250e-02
1.4318e+01,    3.7112e-02,    3.1250e-02
1.4450e+01,    3.7059e-02,    3.1250e-02
1.4584e+01,    3.7006e-02,    3.1250e-02
1.4719e+01,    3.6952e-02,    3.1250e-02
1.4855e+01,    3.6898e-02,    3.1250e-02
1.4993e+01,    3.6842e-02,    3.1250e-02
1.5132e+01,    3.6786e-02,    3.1250e-02
1.5272e+01,    3.6729e-02,    3.1250e-02
1.5413e+01,    3.6672e-02,    3.1250e-02
1.5556e+01,    3.6613e-02,    3.1250e-02
1.5700e+01,    3.6554e-02,    3.1250e-02
1.5845e+01,    3.6494e-02,    3.1250e-02
1.5992e+01,    3.6433e-02,    3.1250e-02
1.6140e+01,    3.6372e-02,    3.1250e-02
1.6289e+01,    3.6310e-02,    3.1250e-02
1.6440e+01,    3.6247e-02,    3.1250e-02
1.6592e+01,    3.6183e-02,    3.1250e-02
1.6746e+01,    3.6118e-02,    3.1250e-02
1.6901e+01,    3.6053e-02,    3.1250e-02
1.7058e+01,    3.5986e-02,    3.1250e-02
1.7215e+01,    3.5919e-02,    3.1250e-02
1.7375e+01,    3.5851e-02,    3.1250e-02
1.7536e+01,    3.5783e-02,    3.1250e-02
1.7698e+01,    3.5713e-02,    3.1250e-02
1.7862e+01,    3.5643e-02,    3.1250e-02
1.8027e+01,    3.5571e-02,    3.1250e-02
1.8194e+01,    3.5499e-02,    3.1250e-02
1.8363e+01,    3.5427e-02,    3.1250e-02
1.8533e+01,    3.5353e-02,    3.1250e-02
1.8704e+01,    3.5278e-02,    3.1250e-02
1.8878e+01,    3.5203e-02,    3.1250e-02
1.9052e+01,    3.5127e-02,    3.1250e-02
1.9229e+01,    3.5050e-02,    3.1250e-02
1.9407e+01,    3.4972e-02,    3.1250e-02
1.9586e+01,    3.4893e-02,    3.1250e-02
1.9768e+01,    3.4813e-02,    3.1250e-02
1.9951e+01,    3.4733e-02,    3.1250e-02
2.0135e+01,    3.4651e-02,    3.1250e-02
2.0322e+01,    3.4569e-02,    3.1250e-02
2.0510e+01,    3.4486e-02,    3.1250e-02
2.0700e+01,    3.4402e-02,    3.1250e-02
2.0892e+01,    3.4317e-02,    3.1250e-02
2.1085e+01,    3.4231e-02,    3.1250e-02
2.1280e+01,    3.4145e-02,    3.1250e-02
2.1477e+01,    3.4058e-02,    3.1250e-02
2.1676e+01,    3.3969e-02,    3.1250e-02
2.1877e+01,    3.3880e-02,    3.1250e-02
2.2079e+01,    3.3790e-02,    3.1250e-02
2.2284e+01,    3.3700e-02,    3.1250e-02
2.2490e+01,    3.3608e-02,    3.1250e-02
2.2698e+01,    3.3515e-02,    3.1250e-02
