# Force βfL, Rxyy^2, Persistence Length λ
3.3151e-02,    6.1437e-01,    4.0000e+00
3.3458e-02,    6.1437e-01,    4.0000e+00
3.3768e-02,    6.1437e-01,    4.0000e+00
3.4081e-02,    6.1437e-01,    4.0000e+00
3.4396e-02,    6.1437e-01,    4.0000e+00
3.4715e-02,    6.1437e-01,    4.0000e+00
3.5036e-02,    6.1437e-01,    4.0000e+00
3.5360e-02,    6.1437e-01,    4.0000e+00
3.5688e-02,    6.1436e-01,    4.0000e+00
3.6018e-02,    6.1436e-01,    4.0000e+00
3.6352e-02,    6.1436e-01,    4.0000e+00
3.6688e-02,    6.1436e-01,    4.0000e+00
3.7028e-02,    6.1436e-01,    4.0000e+00
3.7371e-02,    6.1436e-01,    4.0000e+00
3.7717e-02,    6.1436e-01,    4.0000e+00
3.8066e-02,    6.1436e-01,    4.0000e+00
3.8418e-02,    6.1436e-01,    4.0000e+00
3.8774e-02,    6.1436e-01,    4.0000e+00
3.9133e-02,    6.1435e-01,    4.0000e+00
3.9495e-02,    6.1435e-01,    4.0000e+00
3.9861e-02,    6.1435e-01,    4.0000e+00
4.0230e-02,    6.1435e-01,    4.0000e+00
4.0603e-02,    6.1435e-01,    4.0000e+00
4.0979e-02,    6.1435e-01,    4.0000e+00
4.1358e-02,    6.1435e-01,    4.0000e+00
4.1741e-02,    6.1435e-01,    4.0000e+00
4.2127e-02,    6.1435e-01,    4.0000e+00
4.2517e-02,    6.1434e-01,    4.0000e+00
4.2911e-02,    6.1434e-01,    4.0000e+00
4.3308e-02,    6.1434e-01,    4.0000e+00
4.3709e-02,    6.1434e-01,    4.0000e+00
4.4114e-02,    6.1434e-01,    4.0000e+00
4.4522e-02,    6.1434e-01,    4.0000e+00
4.4935e-02,    6.1434e-01,    4.0000e+00
4.5351e-02,    6.1434e-01,    4.0000e+00
4.5771e-02,    6.1433e-01,    4.0000e+00
4.6194e-02,    6.1433e-01,    4.0000e+00
4.6622e-02,    6.1433e-01,    4.0000e+00
4.7054e-02,    6.1433e-01,    4.0000e+00
4.7489e-02,    6.1433e-01,    4.0000e+00
4.7929e-02,    6.1433e-01,    4.0000e+00
4.8373e-02,    6.1432e-01,    4.0000e+00
4.8821e-02,    6.1432e-01,    4.0000e+00
4.9273e-02,    6.1432e-01,    4.0000e+00
4.9729e-02,    6.1432e-01,    4.0000e+00
5.0189e-02,    6.1432e-01,    4.0000e+00
5.0654e-02,    6.1432e-01,    4.0000e+00
5.1123e-02,    6.1431e-01,    4.0000e+00
5.1596e-02,    6.1431e-01,    4.0000e+00
5.2074e-02,    6.1431e-01,    4.0000e+00
5.2556e-02,    6.1431e-01,    4.0000e+00
5.3043e-02,    6.1431e-01,    4.0000e+00
5.3534e-02,    6.1430e-01,    4.0000e+00
5.4030e-02,    6.1430e-01,    4.0000e+00
5.4530e-02,    6.1430e-01,    4.0000e+00
5.5035e-02,    6.1430e-01,    4.0000e+00
5.5544e-02,    6.1430e-01,    4.0000e+00
5.6059e-02,    6.1429e-01,    4.0000e+00
5.6578e-02,    6.1429e-01,    4.0000e+00
5.7101e-02,    6.1429e-01,    4.0000e+00
5.7630e-02,    6.1429e-01,    4.0000e+00
5.8164e-02,    6.1429e-01,    4.0000e+00
5.8702e-02,    6.1428e-01,    4.0000e+00
5.9246e-02,    6.1428e-01,    4.0000e+00
5.9794e-02,    6.1428e-01,    4.0000e+00
6.0348e-02,    6.1428e-01,    4.0000e+00
6.0907e-02,    6.1427e-01,    4.0000e+00
6.1470e-02,    6.1427e-01,    4.0000e+00
6.2040e-02,    6.1427e-01,    4.0000e+00
6.2614e-02,    6.1427e-01,    4.0000e+00
6.3194e-02,    6.1426e-01,    4.0000e+00
6.3779e-02,    6.1426e-01,    4.0000e+00
6.4369e-02,    6.1426e-01,    4.0000e+00
6.4965e-02,    6.1425e-01,    4.0000e+00
6.5567e-02,    6.1425e-01,    4.0000e+00
6.6174e-02,    6.1425e-01,    4.0000e+00
6.6787e-02,    6.1424e-01,    4.0000e+00
6.7405e-02,    6.1424e-01,    4.0000e+00
6.8029e-02,    6.1424e-01,    4.0000e+00
6.8659e-02,    6.1424e-01,    4.0000e+00
6.9295e-02,    6.1423e-01,    4.0000e+00
6.9936e-02,    6.1423e-01,    4.0000e+00
7.0584e-02,    6.1423e-01,    4.0000e+00
7.1237e-02,    6.1422e-01,    4.0000e+00
7.1897e-02,    6.1422e-01,    4.0000e+00
7.2562e-02,    6.1421e-01,    4.0000e+00
7.3234e-02,    6.1421e-01,    4.0000e+00
7.3912e-02,    6.1421e-01,    4.0000e+00
7.4597e-02,    6.1420e-01,    4.0000e+00
7.5287e-02,    6.1420e-01,    4.0000e+00
7.5984e-02,    6.1420e-01,    4.0000e+00
7.6688e-02,    6.1419e-01,    4.0000e+00
7.7398e-02,    6.1419e-01,    4.0000e+00
7.8114e-02,    6.1418e-01,    4.0000e+00
7.8838e-02,    6.1418e-01,    4.0000e+00
7.9568e-02,    6.1417e-01,    4.0000e+00
8.0304e-02,    6.1417e-01,    4.0000e+00
8.1048e-02,    6.1417e-01,    4.0000e+00
8.1798e-02,    6.1416e-01,    4.0000e+00
8.2556e-02,    6.1416e-01,    4.0000e+00
8.3320e-02,    6.1415e-01,    4.0000e+00
8.4091e-02,    6.1415e-01,    4.0000e+00
8.4870e-02,    6.1414e-01,    4.0000e+00
8.5656e-02,    6.1414e-01,    4.0000e+00
8.6449e-02,    6.1413e-01,    4.0000e+00
8.7249e-02,    6.1413e-01,    4.0000e+00
8.8057e-02,    6.1412e-01,    4.0000e+00
8.8872e-02,    6.1412e-01,    4.0000e+00
8.9695e-02,    6.1411e-01,    4.0000e+00
9.0526e-02,    6.1410e-01,    4.0000e+00
9.1364e-02,    6.1410e-01,    4.0000e+00
9.2210e-02,    6.1409e-01,    4.0000e+00
9.3063e-02,    6.1409e-01,    4.0000e+00
9.3925e-02,    6.1408e-01,    4.0000e+00
9.4795e-02,    6.1407e-01,    4.0000e+00
9.5672e-02,    6.1407e-01,    4.0000e+00
9.6558e-02,    6.1406e-01,    4.0000e+00
9.7452e-02,    6.1406e-01,    4.0000e+00
9.8354e-02,    6.1405e-01,    4.0000e+00
9.9265e-02,    6.1404e-01,    4.0000e+00
1.0018e-01,    6.1404e-01,    4.0000e+00
1.0111e-01,    6.1403e-01,    4.0000e+00
1.0205e-01,    6.1402e-01,    4.0000e+00
1.0299e-01,    6.1401e-01,    4.0000e+00
1.0395e-01,    6.1401e-01,    4.0000e+00
1.0491e-01,    6.1400e-01,    4.0000e+00
1.0588e-01,    6.1399e-01,    4.0000e+00
1.0686e-01,    6.1398e-01,    4.0000e+00
1.0785e-01,    6.1398e-01,    4.0000e+00
1.0885e-01,    6.1397e-01,    4.0000e+00
1.0986e-01,    6.1396e-01,    4.0000e+00
1.1087e-01,    6.1395e-01,    4.0000e+00
1.1190e-01,    6.1394e-01,    4.0000e+00
1.1294e-01,    6.1393e-01,    4.0000e+00
1.1398e-01,    6.1392e-01,    4.0000e+00
