# Force βfL, Rxyy^2, Persistence Length λ
1.3966e-01,    1.4582e-01,    1.2500e-01
1.4096e-01,    1.4582e-01,    1.2500e-01
1.4226e-01,    1.4582e-01,    1.2500e-01
1.4358e-01,    1.4582e-01,    1.2500e-01
1.4491e-01,    1.4582e-01,    1.2500e-01
1.4625e-01,    1.4582e-01,    1.2500e-01
1.4760e-01,    1.4582e-01,    1.2500e-01
1.4897e-01,    1.4582e-01,    1.2500e-01
1.5035e-01,    1.4582e-01,    1.2500e-01
1.5174e-01,    1.4582e-01,    1.2500e-01
1.5315e-01,    1.4582e-01,    1.2500e-01
1.5457e-01,    1.4582e-01,    1.2500e-01
1.5600e-01,    1.4582e-01,    1.2500e-01
1.5744e-01,    1.4582e-01,    1.2500e-01
1.5890e-01,    1.4582e-01,    1.2500e-01
1.6037e-01,    1.4582e-01,    1.2500e-01
1.6185e-01,    1.4582e-01,    1.2500e-01
1.6335e-01,    1.4582e-01,    1.2500e-01
1.6487e-01,    1.4582e-01,    1.2500e-01
1.6639e-01,    1.4582e-01,    1.2500e-01
1.6793e-01,    1.4581e-01,    1.2500e-01
1.6949e-01,    1.4581e-01,    1.2500e-01
1.7106e-01,    1.4581e-01,    1.2500e-01
1.7264e-01,    1.4581e-01,    1.2500e-01
1.7424e-01,    1.4581e-01,    1.2500e-01
1.7585e-01,    1.4581e-01,    1.2500e-01
1.7748e-01,    1.4581e-01,    1.2500e-01
1.7912e-01,    1.4581e-01,    1.2500e-01
1.8078e-01,    1.4581e-01,    1.2500e-01
1.8246e-01,    1.4581e-01,    1.2500e-01
1.8414e-01,    1.4581e-01,    1.2500e-01
1.8585e-01,    1.4581e-01,    1.2500e-01
1.8757e-01,    1.4581e-01,    1.2500e-01
1.8931e-01,    1.4581e-01,    1.2500e-01
1.9106e-01,    1.4581e-01,    1.2500e-01
1.9283e-01,    1.4581e-01,    1.2500e-01
1.9461e-01,    1.4581e-01,    1.2500e-01
1.9642e-01,    1.4581e-01,    1.2500e-01
1.9823e-01,    1.4581e-01,    1.2500e-01
2.0007e-01,    1.4580e-01,    1.2500e-01
2.0192e-01,    1.4580e-01,    1.2500e-01
2.0379e-01,    1.4580e-01,    1.2500e-01
2.0568e-01,    1.4580e-01,    1.2500e-01
2.0758e-01,    1.4580e-01,    1.2500e-01
2.0950e-01,    1.4580e-01,    1.2500e-01
2.1144e-01,    1.4580e-01,    1.2500e-01
2.1340e-01,    1.4580e-01,    1.2500e-01
2.1538e-01,    1.4580e-01,    1.2500e-01
2.1737e-01,    1.4580e-01,    1.2500e-01
2.1938e-01,    1.4580e-01,    1.2500e-01
2.2142e-01,    1.4580e-01,    1.2500e-01
2.2347e-01,    1.4580e-01,    1.2500e-01
2.2554e-01,    1.4580e-01,    1.2500e-01
2.2762e-01,    1.4579e-01,    1.2500e-01
2.2973e-01,    1.4579e-01,    1.2500e-01
2.3186e-01,    1.4579e-01,    1.2500e-01
2.3400e-01,    1.4579e-01,    1.2500e-01
2.3617e-01,    1.4579e-01,    1.2500e-01
2.3836e-01,    1.4579e-01,    1.2500e-01
2.4056e-01,    1.4579e-01,    1.2500e-01
2.4279e-01,    1.4579e-01,    1.2500e-01
2.4504e-01,    1.4579e-01,    1.2500e-01
2.4731e-01,    1.4579e-01,    1.2500e-01
2.4960e-01,    1.4579e-01,    1.2500e-01
2.5191e-01,    1.4578e-01,    1.2500e-01
2.5424e-01,    1.4578e-01,    1.2500e-01
2.5660e-01,    1.4578e-01,    1.2500e-01
2.5897e-01,    1.4578e-01,    1.2500e-01
2.6137e-01,    1.4578e-01,    1.2500e-01
2.6379e-01,    1.4578e-01,    1.2500e-01
2.6623e-01,    1.4578e-01,    1.2500e-01
2.6870e-01,    1.4578e-01,    1.2500e-01
2.7118e-01,    1.4578e-01,    1.2500e-01
2.7370e-01,    1.4577e-01,    1.2500e-01
2.7623e-01,    1.4577e-01,    1.2500e-01
2.7879e-01,    1.4577e-01,    1.2500e-01
2.8137e-01,    1.4577e-01,    1.2500e-01
2.8397e-01,    1.4577e-01,    1.2500e-01
2.8660e-01,    1.4577e-01,    1.2500e-01
2.8926e-01,    1.4577e-01,    1.2500e-01
2.9193e-01,    1.4577e-01,    1.2500e-01
2.9464e-01,    1.4576e-01,    1.2500e-01
2.9736e-01,    1.4576e-01,    1.2500e-01
3.0012e-01,    1.4576e-01,    1.2500e-01
3.0290e-01,    1.4576e-01,    1.2500e-01
3.0570e-01,    1.4576e-01,    1.2500e-01
3.0853e-01,    1.4576e-01,    1.2500e-01
3.1139e-01,    1.4576e-01,    1.2500e-01
3.1427e-01,    1.4575e-01,    1.2500e-01
3.1718e-01,    1.4575e-01,    1.2500e-01
3.2012e-01,    1.4575e-01,    1.2500e-01
3.2308e-01,    1.4575e-01,    1.2500e-01
3.2607e-01,    1.4575e-01,    1.2500e-01
3.2909e-01,    1.4575e-01,    1.2500e-01
3.3214e-01,    1.4574e-01,    1.2500e-01
3.3521e-01,    1.4574e-01,    1.2500e-01
3.3832e-01,    1.4574e-01,    1.2500e-01
3.4145e-01,    1.4574e-01,    1.2500e-01
3.4461e-01,    1.4574e-01,    1.2500e-01
3.4780e-01,    1.4573e-01,    1.2500e-01
3.5102e-01,    1.4573e-01,    1.2500e-01
3.5427e-01,    1.4573e-01,    1.2500e-01
3.5755e-01,    1.4573e-01,    1.2500e-01
