# Force βfL, Extension z/L, Persistence Length λ
6.5596e-02,    4.7832e-03,    1.2500e-01
6.6204e-02,    4.8274e-03,    1.2500e-01
6.6817e-02,    4.8721e-03,    1.2500e-01
6.7435e-02,    4.9172e-03,    1.2500e-01
6.8060e-02,    4.9627e-03,    1.2500e-01
6.8690e-02,    5.0087e-03,    1.2500e-01
6.9326e-02,    5.0551e-03,    1.2500e-01
6.9968e-02,    5.1019e-03,    1.2500e-01
7.0615e-02,    5.1491e-03,    1.2500e-01
7.1269e-02,    5.1968e-03,    1.2500e-01
7.1929e-02,    5.2449e-03,    1.2500e-01
7.2595e-02,    5.2934e-03,    1.2500e-01
7.3267e-02,    5.3425e-03,    1.2500e-01
7.3945e-02,    5.3919e-03,    1.2500e-01
7.4630e-02,    5.4418e-03,    1.2500e-01
7.5321e-02,    5.4922e-03,    1.2500e-01
7.6018e-02,    5.5431e-03,    1.2500e-01
7.6722e-02,    5.5944e-03,    1.2500e-01
7.7433e-02,    5.6462e-03,    1.2500e-01
7.8150e-02,    5.6984e-03,    1.2500e-01
7.8873e-02,    5.7512e-03,    1.2500e-01
7.9603e-02,    5.8045e-03,    1.2500e-01
8.0340e-02,    5.8582e-03,    1.2500e-01
8.1084e-02,    5.9124e-03,    1.2500e-01
8.1835e-02,    5.9672e-03,    1.2500e-01
8.2593e-02,    6.0224e-03,    1.2500e-01
8.3357e-02,    6.0781e-03,    1.2500e-01
8.4129e-02,    6.1344e-03,    1.2500e-01
8.4908e-02,    6.1912e-03,    1.2500e-01
8.5694e-02,    6.2485e-03,    1.2500e-01
8.6488e-02,    6.3064e-03,    1.2500e-01
8.7288e-02,    6.3648e-03,    1.2500e-01
8.8097e-02,    6.4237e-03,    1.2500e-01
8.8912e-02,    6.4832e-03,    1.2500e-01
8.9735e-02,    6.5432e-03,    1.2500e-01
9.0566e-02,    6.6038e-03,    1.2500e-01
9.1405e-02,    6.6649e-03,    1.2500e-01
9.2251e-02,    6.7266e-03,    1.2500e-01
9.3105e-02,    6.7889e-03,    1.2500e-01
9.3967e-02,    6.8517e-03,    1.2500e-01
9.4837e-02,    6.9151e-03,    1.2500e-01
9.5715e-02,    6.9792e-03,    1.2500e-01
9.6602e-02,    7.0438e-03,    1.2500e-01
9.7496e-02,    7.1090e-03,    1.2500e-01
9.8399e-02,    7.1748e-03,    1.2500e-01
9.9310e-02,    7.2412e-03,    1.2500e-01
1.0023e-01,    7.3083e-03,    1.2500e-01
1.0116e-01,    7.3759e-03,    1.2500e-01
1.0209e-01,    7.4442e-03,    1.2500e-01
1.0304e-01,    7.5131e-03,    1.2500e-01
1.0399e-01,    7.5827e-03,    1.2500e-01
1.0496e-01,    7.6529e-03,    1.2500e-01
1.0593e-01,    7.7237e-03,    1.2500e-01
1.0691e-01,    7.7952e-03,    1.2500e-01
1.0790e-01,    7.8674e-03,    1.2500e-01
1.0890e-01,    7.9402e-03,    1.2500e-01
1.0991e-01,    8.0137e-03,    1.2500e-01
1.1092e-01,    8.0879e-03,    1.2500e-01
1.1195e-01,    8.1628e-03,    1.2500e-01
1.1299e-01,    8.2383e-03,    1.2500e-01
1.1403e-01,    8.3146e-03,    1.2500e-01
1.1509e-01,    8.3916e-03,    1.2500e-01
1.1615e-01,    8.4692e-03,    1.2500e-01
1.1723e-01,    8.5477e-03,    1.2500e-01
1.1831e-01,    8.6268e-03,    1.2500e-01
1.1941e-01,    8.7067e-03,    1.2500e-01
1.2052e-01,    8.7872e-03,    1.2500e-01
1.2163e-01,    8.8686e-03,    1.2500e-01
1.2276e-01,    8.9507e-03,    1.2500e-01
1.2389e-01,    9.0335e-03,    1.2500e-01
1.2504e-01,    9.1172e-03,    1.2500e-01
1.2620e-01,    9.2016e-03,    1.2500e-01
1.2737e-01,    9.2867e-03,    1.2500e-01
1.2855e-01,    9.3727e-03,    1.2500e-01
1.2974e-01,    9.4595e-03,    1.2500e-01
1.3094e-01,    9.5470e-03,    1.2500e-01
1.3215e-01,    9.6354e-03,    1.2500e-01
1.3337e-01,    9.7246e-03,    1.2500e-01
1.3461e-01,    9.8146e-03,    1.2500e-01
1.3586e-01,    9.9055e-03,    1.2500e-01
1.3711e-01,    9.9972e-03,    1.2500e-01
1.3838e-01,    1.0090e-02,    1.2500e-01
1.3966e-01,    1.0183e-02,    1.2500e-01
1.4096e-01,    1.0277e-02,    1.2500e-01
1.4226e-01,    1.0372e-02,    1.2500e-01
1.4358e-01,    1.0468e-02,    1.2500e-01
1.4491e-01,    1.0565e-02,    1.2500e-01
1.4625e-01,    1.0663e-02,    1.2500e-01
1.4760e-01,    1.0762e-02,    1.2500e-01
1.4897e-01,    1.0862e-02,    1.2500e-01
1.5035e-01,    1.0962e-02,    1.2500e-01
1.5174e-01,    1.1064e-02,    1.2500e-01
1.5315e-01,    1.1166e-02,    1.2500e-01
1.5457e-01,    1.1269e-02,    1.2500e-01
1.5600e-01,    1.1374e-02,    1.2500e-01
1.5744e-01,    1.1479e-02,    1.2500e-01
1.5890e-01,    1.1585e-02,    1.2500e-01
1.6037e-01,    1.1692e-02,    1.2500e-01
1.6185e-01,    1.1801e-02,    1.2500e-01
1.6335e-01,    1.1910e-02,    1.2500e-01
1.6487e-01,    1.2020e-02,    1.2500e-01
1.6639e-01,    1.2131e-02,    1.2500e-01
1.6793e-01,    1.2244e-02,    1.2500e-01
1.6949e-01,    1.2357e-02,    1.2500e-01
1.7106e-01,    1.2471e-02,    1.2500e-01
1.7264e-01,    1.2587e-02,    1.2500e-01
1.7424e-01,    1.2703e-02,    1.2500e-01
1.7585e-01,    1.2821e-02,    1.2500e-01
1.7748e-01,    1.2939e-02,    1.2500e-01
1.7912e-01,    1.3059e-02,    1.2500e-01
1.8078e-01,    1.3180e-02,    1.2500e-01
1.8246e-01,    1.3302e-02,    1.2500e-01
1.8414e-01,    1.3425e-02,    1.2500e-01
1.8585e-01,    1.3549e-02,    1.2500e-01
1.8757e-01,    1.3675e-02,    1.2500e-01
1.8931e-01,    1.3801e-02,    1.2500e-01
1.9106e-01,    1.3929e-02,    1.2500e-01
1.9283e-01,    1.4058e-02,    1.2500e-01
1.9461e-01,    1.4188e-02,    1.2500e-01
1.9642e-01,    1.4319e-02,    1.2500e-01
1.9823e-01,    1.4452e-02,    1.2500e-01
2.0007e-01,    1.4586e-02,    1.2500e-01
2.0192e-01,    1.4721e-02,    1.2500e-01
2.0379e-01,    1.4857e-02,    1.2500e-01
2.0568e-01,    1.4994e-02,    1.2500e-01
2.0758e-01,    1.5133e-02,    1.2500e-01
2.0950e-01,    1.5273e-02,    1.2500e-01
2.1144e-01,    1.5414e-02,    1.2500e-01
2.1340e-01,    1.5557e-02,    1.2500e-01
2.1538e-01,    1.5701e-02,    1.2500e-01
2.1737e-01,    1.5846e-02,    1.2500e-01
2.1938e-01,    1.5993e-02,    1.2500e-01
2.2142e-01,    1.6141e-02,    1.2500e-01
2.2347e-01,    1.6290e-02,    1.2500e-01
2.2554e-01,    1.6441e-02,    1.2500e-01
2.2762e-01,    1.6593e-02,    1.2500e-01
2.2973e-01,    1.6747e-02,    1.2500e-01
2.3186e-01,    1.6902e-02,    1.2500e-01
2.3400e-01,    1.7058e-02,    1.2500e-01
2.3617e-01,    1.7216e-02,    1.2500e-01
2.3836e-01,    1.7375e-02,    1.2500e-01
2.4056e-01,    1.7536e-02,    1.2500e-01
2.4279e-01,    1.7698e-02,    1.2500e-01
2.4504e-01,    1.7862e-02,    1.2500e-01
2.4731e-01,    1.8027e-02,    1.2500e-01
2.4960e-01,    1.8194e-02,    1.2500e-01
2.5191e-01,    1.8362e-02,    1.2500e-01
2.5424e-01,    1.8532e-02,    1.2500e-01
2.5660e-01,    1.8704e-02,    1.2500e-01
2.5897e-01,    1.8877e-02,    1.2500e-01
2.6137e-01,    1.9051e-02,    1.2500e-01
2.6379e-01,    1.9228e-02,    1.2500e-01
2.6623e-01,    1.9405e-02,    1.2500e-01
2.6870e-01,    1.9585e-02,    1.2500e-01
2.7118e-01,    1.9766e-02,    1.2500e-01
2.7370e-01,    1.9949e-02,    1.2500e-01
2.7623e-01,    2.0133e-02,    1.2500e-01
2.7879e-01,    2.0320e-02,    1.2500e-01
2.8137e-01,    2.0508e-02,    1.2500e-01
2.8397e-01,    2.0697e-02,    1.2500e-01
2.8660e-01,    2.0889e-02,    1.2500e-01
2.8926e-01,    2.1082e-02,    1.2500e-01
2.9193e-01,    2.1277e-02,    1.2500e-01
2.9464e-01,    2.1474e-02,    1.2500e-01
2.9736e-01,    2.1672e-02,    1.2500e-01
3.0012e-01,    2.1873e-02,    1.2500e-01
3.0290e-01,    2.2075e-02,    1.2500e-01
3.0570e-01,    2.2279e-02,    1.2500e-01
3.0853e-01,    2.2485e-02,    1.2500e-01
3.1139e-01,    2.2693e-02,    1.2500e-01
3.1427e-01,    2.2903e-02,    1.2500e-01
3.1718e-01,    2.3115e-02,    1.2500e-01
3.2012e-01,    2.3329e-02,    1.2500e-01
3.2308e-01,    2.3544e-02,    1.2500e-01
3.2607e-01,    2.3762e-02,    1.2500e-01
3.2909e-01,    2.3982e-02,    1.2500e-01
3.3214e-01,    2.4204e-02,    1.2500e-01
3.3521e-01,    2.4427e-02,    1.2500e-01
3.3832e-01,    2.4653e-02,    1.2500e-01
3.4145e-01,    2.4881e-02,    1.2500e-01
3.4461e-01,    2.5111e-02,    1.2500e-01
3.4780e-01,    2.5343e-02,    1.2500e-01
3.5102e-01,    2.5578e-02,    1.2500e-01
3.5427e-01,    2.5814e-02,    1.2500e-01
3.5755e-01,    2.6053e-02,    1.2500e-01
3.6086e-01,    2.6294e-02,    1.2500e-01
3.6420e-01,    2.6537e-02,    1.2500e-01
3.6758e-01,    2.6782e-02,    1.2500e-01
3.7098e-01,    2.7030e-02,    1.2500e-01
3.7441e-01,    2.7279e-02,    1.2500e-01
3.7788e-01,    2.7532e-02,    1.2500e-01
3.8138e-01,    2.7786e-02,    1.2500e-01
3.8491e-01,    2.8043e-02,    1.2500e-01
3.8847e-01,    2.8302e-02,    1.2500e-01
3.9207e-01,    2.8564e-02,    1.2500e-01
3.9570e-01,    2.8828e-02,    1.2500e-01
3.9936e-01,    2.9094e-02,    1.2500e-01
4.0306e-01,    2.9363e-02,    1.2500e-01
4.0679e-01,    2.9634e-02,    1.2500e-01
4.1056e-01,    2.9908e-02,    1.2500e-01
4.1436e-01,    3.0184e-02,    1.2500e-01
4.1820e-01,    3.0463e-02,    1.2500e-01
4.2207e-01,    3.0745e-02,    1.2500e-01
4.2598e-01,    3.1029e-02,    1.2500e-01
4.2992e-01,    3.1315e-02,    1.2500e-01
4.3390e-01,    3.1605e-02,    1.2500e-01
4.3792e-01,    3.1897e-02,    1.2500e-01
4.4197e-01,    3.2191e-02,    1.2500e-01
4.4607e-01,    3.2489e-02,    1.2500e-01
4.5020e-01,    3.2789e-02,    1.2500e-01
4.5436e-01,    3.3092e-02,    1.2500e-01
4.5857e-01,    3.3397e-02,    1.2500e-01
4.6282e-01,    3.3706e-02,    1.2500e-01
4.6710e-01,    3.4017e-02,    1.2500e-01
4.7143e-01,    3.4331e-02,    1.2500e-01
4.7579e-01,    3.4648e-02,    1.2500e-01
4.8020e-01,    3.4968e-02,    1.2500e-01
4.8464e-01,    3.5291e-02,    1.2500e-01
4.8913e-01,    3.5617e-02,    1.2500e-01
4.9366e-01,    3.5946e-02,    1.2500e-01
4.9823e-01,    3.6277e-02,    1.2500e-01
5.0284e-01,    3.6612e-02,    1.2500e-01
5.0750e-01,    3.6950e-02,    1.2500e-01
5.1220e-01,    3.7291e-02,    1.2500e-01
5.1694e-01,    3.7635e-02,    1.2500e-01
5.2173e-01,    3.7983e-02,    1.2500e-01
5.2656e-01,    3.8333e-02,    1.2500e-01
5.3143e-01,    3.8687e-02,    1.2500e-01
5.3635e-01,    3.9044e-02,    1.2500e-01
5.4132e-01,    3.9404e-02,    1.2500e-01
5.4633e-01,    3.9768e-02,    1.2500e-01
5.5139e-01,    4.0135e-02,    1.2500e-01
5.5649e-01,    4.0505e-02,    1.2500e-01
5.6165e-01,    4.0879e-02,    1.2500e-01
5.6685e-01,    4.1256e-02,    1.2500e-01
5.7209e-01,    4.1636e-02,    1.2500e-01
5.7739e-01,    4.2020e-02,    1.2500e-01
5.8274e-01,    4.2408e-02,    1.2500e-01
5.8813e-01,    4.2799e-02,    1.2500e-01
5.9358e-01,    4.3193e-02,    1.2500e-01
5.9907e-01,    4.3591e-02,    1.2500e-01
6.0462e-01,    4.3993e-02,    1.2500e-01
6.1022e-01,    4.4399e-02,    1.2500e-01
6.1587e-01,    4.4808e-02,    1.2500e-01
6.2157e-01,    4.5221e-02,    1.2500e-01
6.2732e-01,    4.5638e-02,    1.2500e-01
6.3313e-01,    4.6058e-02,    1.2500e-01
6.3899e-01,    4.6483e-02,    1.2500e-01
6.4491e-01,    4.6911e-02,    1.2500e-01
6.5088e-01,    4.7343e-02,    1.2500e-01
6.5691e-01,    4.7779e-02,    1.2500e-01
6.6299e-01,    4.8219e-02,    1.2500e-01
6.6913e-01,    4.8664e-02,    1.2500e-01
6.7532e-01,    4.9112e-02,    1.2500e-01
6.8158e-01,    4.9564e-02,    1.2500e-01
6.8789e-01,    5.0020e-02,    1.2500e-01
6.9426e-01,    5.0481e-02,    1.2500e-01
7.0068e-01,    5.0945e-02,    1.2500e-01
7.0717e-01,    5.1414e-02,    1.2500e-01
7.1372e-01,    5.1888e-02,    1.2500e-01
7.2033e-01,    5.2365e-02,    1.2500e-01
7.2700e-01,    5.2847e-02,    1.2500e-01
7.3373e-01,    5.3333e-02,    1.2500e-01
7.4052e-01,    5.3824e-02,    1.2500e-01
7.4738e-01,    5.4319e-02,    1.2500e-01
7.5430e-01,    5.4818e-02,    1.2500e-01
7.6128e-01,    5.5322e-02,    1.2500e-01
7.6833e-01,    5.5831e-02,    1.2500e-01
7.7544e-01,    5.6344e-02,    1.2500e-01
7.8262e-01,    5.6862e-02,    1.2500e-01
7.8987e-01,    5.7385e-02,    1.2500e-01
7.9718e-01,    5.7912e-02,    1.2500e-01
8.0456e-01,    5.8444e-02,    1.2500e-01
8.1201e-01,    5.8981e-02,    1.2500e-01
8.1953e-01,    5.9523e-02,    1.2500e-01
8.2712e-01,    6.0070e-02,    1.2500e-01
8.3478e-01,    6.0621e-02,    1.2500e-01
8.4250e-01,    6.1178e-02,    1.2500e-01
8.5030e-01,    6.1740e-02,    1.2500e-01
8.5818e-01,    6.2306e-02,    1.2500e-01
8.6612e-01,    6.2878e-02,    1.2500e-01
8.7414e-01,    6.3455e-02,    1.2500e-01
8.8224e-01,    6.4037e-02,    1.2500e-01
8.9040e-01,    6.4625e-02,    1.2500e-01
8.9865e-01,    6.5217e-02,    1.2500e-01
9.0697e-01,    6.5815e-02,    1.2500e-01
9.1537e-01,    6.6419e-02,    1.2500e-01
9.2384e-01,    6.7028e-02,    1.2500e-01
9.3239e-01,    6.7642e-02,    1.2500e-01
9.4103e-01,    6.8262e-02,    1.2500e-01
9.4974e-01,    6.8887e-02,    1.2500e-01
9.5853e-01,    6.9518e-02,    1.2500e-01
9.6741e-01,    7.0155e-02,    1.2500e-01
9.7636e-01,    7.0797e-02,    1.2500e-01
9.8540e-01,    7.1445e-02,    1.2500e-01
9.9453e-01,    7.2099e-02,    1.2500e-01
1.0037e+00,    7.2758e-02,    1.2500e-01
1.0130e+00,    7.3424e-02,    1.2500e-01
1.0224e+00,    7.4096e-02,    1.2500e-01
1.0319e+00,    7.4773e-02,    1.2500e-01
1.0414e+00,    7.5457e-02,    1.2500e-01
1.0511e+00,    7.6146e-02,    1.2500e-01
1.0608e+00,    7.6842e-02,    1.2500e-01
1.0706e+00,    7.7544e-02,    1.2500e-01
1.0805e+00,    7.8252e-02,    1.2500e-01
1.0905e+00,    7.8967e-02,    1.2500e-01
1.1006e+00,    7.9687e-02,    1.2500e-01
1.1108e+00,    8.0415e-02,    1.2500e-01
1.1211e+00,    8.1148e-02,    1.2500e-01
1.1315e+00,    8.1889e-02,    1.2500e-01
1.1420e+00,    8.2635e-02,    1.2500e-01
1.1525e+00,    8.3389e-02,    1.2500e-01
1.1632e+00,    8.4148e-02,    1.2500e-01
1.1740e+00,    8.4915e-02,    1.2500e-01
1.1849e+00,    8.5688e-02,    1.2500e-01
1.1958e+00,    8.6469e-02,    1.2500e-01
1.2069e+00,    8.7256e-02,    1.2500e-01
1.2181e+00,    8.8050e-02,    1.2500e-01
1.2293e+00,    8.8851e-02,    1.2500e-01
1.2407e+00,    8.9659e-02,    1.2500e-01
1.2522e+00,    9.0474e-02,    1.2500e-01
1.2638e+00,    9.1296e-02,    1.2500e-01
1.2755e+00,    9.2125e-02,    1.2500e-01
1.2873e+00,    9.2962e-02,    1.2500e-01
1.2992e+00,    9.3806e-02,    1.2500e-01
1.3113e+00,    9.4657e-02,    1.2500e-01
1.3234e+00,    9.5516e-02,    1.2500e-01
1.3357e+00,    9.6382e-02,    1.2500e-01
1.3480e+00,    9.7256e-02,    1.2500e-01
1.3605e+00,    9.8137e-02,    1.2500e-01
1.3731e+00,    9.9026e-02,    1.2500e-01
1.3858e+00,    9.9922e-02,    1.2500e-01
1.3987e+00,    1.0083e-01,    1.2500e-01
1.4116e+00,    1.0174e-01,    1.2500e-01
1.4247e+00,    1.0266e-01,    1.2500e-01
1.4379e+00,    1.0359e-01,    1.2500e-01
1.4512e+00,    1.0452e-01,    1.2500e-01
1.4646e+00,    1.0547e-01,    1.2500e-01
1.4782e+00,    1.0642e-01,    1.2500e-01
1.4919e+00,    1.0738e-01,    1.2500e-01
1.5057e+00,    1.0835e-01,    1.2500e-01
1.5196e+00,    1.0932e-01,    1.2500e-01
1.5337e+00,    1.1031e-01,    1.2500e-01
1.5479e+00,    1.1130e-01,    1.2500e-01
1.5622e+00,    1.1230e-01,    1.2500e-01
1.5767e+00,    1.1331e-01,    1.2500e-01
1.5913e+00,    1.1433e-01,    1.2500e-01
1.6060e+00,    1.1536e-01,    1.2500e-01
1.6209e+00,    1.1640e-01,    1.2500e-01
1.6359e+00,    1.1744e-01,    1.2500e-01
1.6510e+00,    1.1849e-01,    1.2500e-01
1.6663e+00,    1.1956e-01,    1.2500e-01
1.6817e+00,    1.2063e-01,    1.2500e-01
1.6973e+00,    1.2171e-01,    1.2500e-01
1.7130e+00,    1.2280e-01,    1.2500e-01
1.7289e+00,    1.2390e-01,    1.2500e-01
1.7449e+00,    1.2500e-01,    1.2500e-01
1.7611e+00,    1.2612e-01,    1.2500e-01
1.7774e+00,    1.2725e-01,    1.2500e-01
1.7938e+00,    1.2838e-01,    1.2500e-01
1.8104e+00,    1.2953e-01,    1.2500e-01
1.8272e+00,    1.3068e-01,    1.2500e-01
1.8441e+00,    1.3184e-01,    1.2500e-01
1.8612e+00,    1.3302e-01,    1.2500e-01
1.8784e+00,    1.3420e-01,    1.2500e-01
1.8958e+00,    1.3539e-01,    1.2500e-01
1.9134e+00,    1.3659e-01,    1.2500e-01
1.9311e+00,    1.3780e-01,    1.2500e-01
1.9489e+00,    1.3903e-01,    1.2500e-01
1.9670e+00,    1.4026e-01,    1.2500e-01
1.9852e+00,    1.4150e-01,    1.2500e-01
2.0036e+00,    1.4275e-01,    1.2500e-01
2.0221e+00,    1.4401e-01,    1.2500e-01
2.0409e+00,    1.4528e-01,    1.2500e-01
2.0598e+00,    1.4656e-01,    1.2500e-01
2.0788e+00,    1.4786e-01,    1.2500e-01
2.0981e+00,    1.4916e-01,    1.2500e-01
2.1175e+00,    1.5047e-01,    1.2500e-01
2.1371e+00,    1.5179e-01,    1.2500e-01
2.1569e+00,    1.5312e-01,    1.2500e-01
2.1769e+00,    1.5447e-01,    1.2500e-01
2.1970e+00,    1.5582e-01,    1.2500e-01
2.2174e+00,    1.5719e-01,    1.2500e-01
2.2379e+00,    1.5856e-01,    1.2500e-01
2.2586e+00,    1.5995e-01,    1.2500e-01
2.2795e+00,    1.6134e-01,    1.2500e-01
2.3006e+00,    1.6275e-01,    1.2500e-01
2.3219e+00,    1.6417e-01,    1.2500e-01
2.3434e+00,    1.6559e-01,    1.2500e-01
2.3651e+00,    1.6703e-01,    1.2500e-01
2.3870e+00,    1.6848e-01,    1.2500e-01
2.4091e+00,    1.6994e-01,    1.2500e-01
2.4314e+00,    1.7142e-01,    1.2500e-01
2.4539e+00,    1.7290e-01,    1.2500e-01
2.4767e+00,    1.7439e-01,    1.2500e-01
2.4996e+00,    1.7590e-01,    1.2500e-01
2.5227e+00,    1.7741e-01,    1.2500e-01
2.5461e+00,    1.7894e-01,    1.2500e-01
2.5697e+00,    1.8048e-01,    1.2500e-01
2.5934e+00,    1.8203e-01,    1.2500e-01
2.6175e+00,    1.8359e-01,    1.2500e-01
2.6417e+00,    1.8516e-01,    1.2500e-01
2.6662e+00,    1.8674e-01,    1.2500e-01
2.6908e+00,    1.8834e-01,    1.2500e-01
2.7157e+00,    1.8995e-01,    1.2500e-01
2.7409e+00,    1.9156e-01,    1.2500e-01
2.7663e+00,    1.9319e-01,    1.2500e-01
2.7919e+00,    1.9483e-01,    1.2500e-01
2.8177e+00,    1.9648e-01,    1.2500e-01
2.8438e+00,    1.9815e-01,    1.2500e-01
2.8702e+00,    1.9982e-01,    1.2500e-01
2.8967e+00,    2.0151e-01,    1.2500e-01
2.9235e+00,    2.0320e-01,    1.2500e-01
2.9506e+00,    2.0491e-01,    1.2500e-01
2.9779e+00,    2.0663e-01,    1.2500e-01
3.0055e+00,    2.0836e-01,    1.2500e-01
3.0333e+00,    2.1011e-01,    1.2500e-01
3.0614e+00,    2.1186e-01,    1.2500e-01
3.0898e+00,    2.1363e-01,    1.2500e-01
3.1184e+00,    2.1541e-01,    1.2500e-01
3.1472e+00,    2.1720e-01,    1.2500e-01
3.1764e+00,    2.1900e-01,    1.2500e-01
3.2058e+00,    2.2081e-01,    1.2500e-01
3.2355e+00,    2.2263e-01,    1.2500e-01
3.2654e+00,    2.2447e-01,    1.2500e-01
3.2957e+00,    2.2631e-01,    1.2500e-01
3.3262e+00,    2.2817e-01,    1.2500e-01
3.3570e+00,    2.3004e-01,    1.2500e-01
3.3881e+00,    2.3192e-01,    1.2500e-01
3.4194e+00,    2.3381e-01,    1.2500e-01
3.4511e+00,    2.3572e-01,    1.2500e-01
3.4830e+00,    2.3763e-01,    1.2500e-01
3.5153e+00,    2.3956e-01,    1.2500e-01
3.5478e+00,    2.4150e-01,    1.2500e-01
3.5807e+00,    2.4345e-01,    1.2500e-01
3.6138e+00,    2.4541e-01,    1.2500e-01
3.6473e+00,    2.4738e-01,    1.2500e-01
3.6811e+00,    2.4936e-01,    1.2500e-01
3.7151e+00,    2.5135e-01,    1.2500e-01
3.7495e+00,    2.5336e-01,    1.2500e-01
3.7843e+00,    2.5537e-01,    1.2500e-01
3.8193e+00,    2.5740e-01,    1.2500e-01
3.8546e+00,    2.5943e-01,    1.2500e-01
3.8903e+00,    2.6148e-01,    1.2500e-01
3.9264e+00,    2.6354e-01,    1.2500e-01
3.9627e+00,    2.6561e-01,    1.2500e-01
3.9994e+00,    2.6769e-01,    1.2500e-01
4.0364e+00,    2.6978e-01,    1.2500e-01
4.0738e+00,    2.7188e-01,    1.2500e-01
4.1115e+00,    2.7399e-01,    1.2500e-01
4.1496e+00,    2.7611e-01,    1.2500e-01
4.1880e+00,    2.7824e-01,    1.2500e-01
4.2268e+00,    2.8038e-01,    1.2500e-01
4.2659e+00,    2.8253e-01,    1.2500e-01
4.3054e+00,    2.8469e-01,    1.2500e-01
4.3453e+00,    2.8687e-01,    1.2500e-01
4.3855e+00,    2.8905e-01,    1.2500e-01
4.4261e+00,    2.9124e-01,    1.2500e-01
4.4671e+00,    2.9344e-01,    1.2500e-01
4.5085e+00,    2.9565e-01,    1.2500e-01
4.5502e+00,    2.9786e-01,    1.2500e-01
4.5923e+00,    3.0009e-01,    1.2500e-01
4.6348e+00,    3.0233e-01,    1.2500e-01
4.6778e+00,    3.0457e-01,    1.2500e-01
4.7211e+00,    3.0683e-01,    1.2500e-01
4.7648e+00,    3.0909e-01,    1.2500e-01
4.8089e+00,    3.1136e-01,    1.2500e-01
4.8534e+00,    3.1364e-01,    1.2500e-01
4.8984e+00,    3.1593e-01,    1.2500e-01
4.9437e+00,    3.1823e-01,    1.2500e-01
4.9895e+00,    3.2053e-01,    1.2500e-01
5.0357e+00,    3.2284e-01,    1.2500e-01
5.0823e+00,    3.2516e-01,    1.2500e-01
5.1294e+00,    3.2749e-01,    1.2500e-01
5.1768e+00,    3.2982e-01,    1.2500e-01
5.2248e+00,    3.3217e-01,    1.2500e-01
5.2731e+00,    3.3451e-01,    1.2500e-01
5.3220e+00,    3.3687e-01,    1.2500e-01
5.3712e+00,    3.3923e-01,    1.2500e-01
5.4210e+00,    3.4160e-01,    1.2500e-01
5.4712e+00,    3.4398e-01,    1.2500e-01
5.5218e+00,    3.4636e-01,    1.2500e-01
5.5729e+00,    3.4875e-01,    1.2500e-01
5.6245e+00,    3.5114e-01,    1.2500e-01
5.6766e+00,    3.5354e-01,    1.2500e-01
5.7292e+00,    3.5595e-01,    1.2500e-01
5.7822e+00,    3.5836e-01,    1.2500e-01
5.8358e+00,    3.6077e-01,    1.2500e-01
5.8898e+00,    3.6319e-01,    1.2500e-01
5.9443e+00,    3.6562e-01,    1.2500e-01
5.9994e+00,    3.6805e-01,    1.2500e-01
6.0549e+00,    3.7048e-01,    1.2500e-01
6.1110e+00,    3.7292e-01,    1.2500e-01
6.1675e+00,    3.7536e-01,    1.2500e-01
6.2246e+00,    3.7781e-01,    1.2500e-01
6.2823e+00,    3.8026e-01,    1.2500e-01
