# Force βfL, Extension z/L, Persistence Length λ
3.7920e-02,    7.1749e-03,    5.0000e-01
3.8271e-02,    7.2413e-03,    5.0000e-01
3.8625e-02,    7.3083e-03,    5.0000e-01
3.8983e-02,    7.3760e-03,    5.0000e-01
3.9344e-02,    7.4443e-03,    5.0000e-01
3.9708e-02,    7.5132e-03,    5.0000e-01
4.0076e-02,    7.5828e-03,    5.0000e-01
4.0447e-02,    7.6530e-03,    5.0000e-01
4.0821e-02,    7.7238e-03,    5.0000e-01
4.1199e-02,    7.7954e-03,    5.0000e-01
4.1580e-02,    7.8675e-03,    5.0000e-01
4.1965e-02,    7.9403e-03,    5.0000e-01
4.2354e-02,    8.0139e-03,    5.0000e-01
4.2746e-02,    8.0880e-03,    5.0000e-01
4.3142e-02,    8.1629e-03,    5.0000e-01
4.3541e-02,    8.2384e-03,    5.0000e-01
4.3944e-02,    8.3147e-03,    5.0000e-01
4.4351e-02,    8.3917e-03,    5.0000e-01
4.4762e-02,    8.4694e-03,    5.0000e-01
4.5176e-02,    8.5478e-03,    5.0000e-01
4.5595e-02,    8.6269e-03,    5.0000e-01
4.6017e-02,    8.7068e-03,    5.0000e-01
4.6443e-02,    8.7874e-03,    5.0000e-01
4.6873e-02,    8.8687e-03,    5.0000e-01
4.7307e-02,    8.9509e-03,    5.0000e-01
4.7745e-02,    9.0337e-03,    5.0000e-01
4.8187e-02,    9.1173e-03,    5.0000e-01
4.8633e-02,    9.2017e-03,    5.0000e-01
4.9083e-02,    9.2869e-03,    5.0000e-01
4.9538e-02,    9.3729e-03,    5.0000e-01
4.9996e-02,    9.4596e-03,    5.0000e-01
5.0459e-02,    9.5472e-03,    5.0000e-01
5.0927e-02,    9.6356e-03,    5.0000e-01
5.1398e-02,    9.7248e-03,    5.0000e-01
5.1874e-02,    9.8148e-03,    5.0000e-01
5.2354e-02,    9.9057e-03,    5.0000e-01
5.2839e-02,    9.9974e-03,    5.0000e-01
5.3328e-02,    1.0090e-02,    5.0000e-01
5.3822e-02,    1.0183e-02,    5.0000e-01
5.4320e-02,    1.0278e-02,    5.0000e-01
5.4823e-02,    1.0373e-02,    5.0000e-01
5.5331e-02,    1.0469e-02,    5.0000e-01
5.5843e-02,    1.0566e-02,    5.0000e-01
5.6360e-02,    1.0663e-02,    5.0000e-01
5.6882e-02,    1.0762e-02,    5.0000e-01
5.7409e-02,    1.0862e-02,    5.0000e-01
5.7940e-02,    1.0962e-02,    5.0000e-01
5.8477e-02,    1.1064e-02,    5.0000e-01
5.9018e-02,    1.1166e-02,    5.0000e-01
5.9564e-02,    1.1270e-02,    5.0000e-01
6.0116e-02,    1.1374e-02,    5.0000e-01
6.0672e-02,    1.1479e-02,    5.0000e-01
6.1234e-02,    1.1585e-02,    5.0000e-01
6.1801e-02,    1.1693e-02,    5.0000e-01
6.2373e-02,    1.1801e-02,    5.0000e-01
6.2951e-02,    1.1910e-02,    5.0000e-01
6.3534e-02,    1.2020e-02,    5.0000e-01
6.4122e-02,    1.2132e-02,    5.0000e-01
6.4716e-02,    1.2244e-02,    5.0000e-01
6.5315e-02,    1.2357e-02,    5.0000e-01
6.5920e-02,    1.2472e-02,    5.0000e-01
6.6530e-02,    1.2587e-02,    5.0000e-01
6.7146e-02,    1.2704e-02,    5.0000e-01
6.7768e-02,    1.2821e-02,    5.0000e-01
6.8395e-02,    1.2940e-02,    5.0000e-01
6.9028e-02,    1.3060e-02,    5.0000e-01
6.9667e-02,    1.3181e-02,    5.0000e-01
7.0312e-02,    1.3303e-02,    5.0000e-01
7.0963e-02,    1.3426e-02,    5.0000e-01
7.1620e-02,    1.3550e-02,    5.0000e-01
7.2283e-02,    1.3675e-02,    5.0000e-01
7.2953e-02,    1.3802e-02,    5.0000e-01
7.3628e-02,    1.3930e-02,    5.0000e-01
7.4310e-02,    1.4059e-02,    5.0000e-01
7.4998e-02,    1.4189e-02,    5.0000e-01
7.5692e-02,    1.4320e-02,    5.0000e-01
7.6393e-02,    1.4453e-02,    5.0000e-01
7.7100e-02,    1.4586e-02,    5.0000e-01
7.7814e-02,    1.4721e-02,    5.0000e-01
7.8535e-02,    1.4858e-02,    5.0000e-01
7.9262e-02,    1.4995e-02,    5.0000e-01
7.9996e-02,    1.5134e-02,    5.0000e-01
8.0736e-02,    1.5274e-02,    5.0000e-01
8.1484e-02,    1.5415e-02,    5.0000e-01
8.2238e-02,    1.5558e-02,    5.0000e-01
8.3000e-02,    1.5702e-02,    5.0000e-01
8.3768e-02,    1.5847e-02,    5.0000e-01
8.4544e-02,    1.5994e-02,    5.0000e-01
8.5327e-02,    1.6142e-02,    5.0000e-01
8.6117e-02,    1.6291e-02,    5.0000e-01
8.6914e-02,    1.6442e-02,    5.0000e-01
8.7719e-02,    1.6594e-02,    5.0000e-01
8.8531e-02,    1.6748e-02,    5.0000e-01
8.9350e-02,    1.6903e-02,    5.0000e-01
9.0178e-02,    1.7059e-02,    5.0000e-01
9.1013e-02,    1.7217e-02,    5.0000e-01
9.1855e-02,    1.7376e-02,    5.0000e-01
9.2706e-02,    1.7537e-02,    5.0000e-01
9.3564e-02,    1.7699e-02,    5.0000e-01
9.4430e-02,    1.7863e-02,    5.0000e-01
9.5305e-02,    1.8028e-02,    5.0000e-01
9.6187e-02,    1.8195e-02,    5.0000e-01
9.7078e-02,    1.8364e-02,    5.0000e-01
9.7976e-02,    1.8534e-02,    5.0000e-01
9.8884e-02,    1.8705e-02,    5.0000e-01
9.9799e-02,    1.8878e-02,    5.0000e-01
1.0072e-01,    1.9053e-02,    5.0000e-01
1.0166e-01,    1.9229e-02,    5.0000e-01
1.0260e-01,    1.9407e-02,    5.0000e-01
1.0355e-01,    1.9587e-02,    5.0000e-01
1.0451e-01,    1.9768e-02,    5.0000e-01
1.0547e-01,    1.9951e-02,    5.0000e-01
1.0645e-01,    2.0135e-02,    5.0000e-01
1.0744e-01,    2.0322e-02,    5.0000e-01
1.0843e-01,    2.0510e-02,    5.0000e-01
1.0943e-01,    2.0699e-02,    5.0000e-01
1.1045e-01,    2.0891e-02,    5.0000e-01
1.1147e-01,    2.1084e-02,    5.0000e-01
1.1250e-01,    2.1279e-02,    5.0000e-01
1.1354e-01,    2.1476e-02,    5.0000e-01
1.1459e-01,    2.1675e-02,    5.0000e-01
1.1566e-01,    2.1875e-02,    5.0000e-01
1.1673e-01,    2.2077e-02,    5.0000e-01
1.1781e-01,    2.2282e-02,    5.0000e-01
1.1890e-01,    2.2488e-02,    5.0000e-01
1.2000e-01,    2.2696e-02,    5.0000e-01
1.2111e-01,    2.2906e-02,    5.0000e-01
1.2223e-01,    2.3118e-02,    5.0000e-01
1.2336e-01,    2.3331e-02,    5.0000e-01
1.2450e-01,    2.3547e-02,    5.0000e-01
1.2566e-01,    2.3765e-02,    5.0000e-01
1.2682e-01,    2.3985e-02,    5.0000e-01
1.2800e-01,    2.4207e-02,    5.0000e-01
1.2918e-01,    2.4431e-02,    5.0000e-01
1.3038e-01,    2.4657e-02,    5.0000e-01
1.3158e-01,    2.4885e-02,    5.0000e-01
1.3280e-01,    2.5115e-02,    5.0000e-01
1.3403e-01,    2.5347e-02,    5.0000e-01
1.3527e-01,    2.5581e-02,    5.0000e-01
1.3652e-01,    2.5818e-02,    5.0000e-01
1.3779e-01,    2.6057e-02,    5.0000e-01
1.3906e-01,    2.6298e-02,    5.0000e-01
1.4035e-01,    2.6541e-02,    5.0000e-01
1.4165e-01,    2.6786e-02,    5.0000e-01
1.4296e-01,    2.7034e-02,    5.0000e-01
1.4429e-01,    2.7284e-02,    5.0000e-01
1.4562e-01,    2.7536e-02,    5.0000e-01
1.4697e-01,    2.7791e-02,    5.0000e-01
1.4833e-01,    2.8048e-02,    5.0000e-01
1.4971e-01,    2.8307e-02,    5.0000e-01
1.5109e-01,    2.8569e-02,    5.0000e-01
1.5249e-01,    2.8833e-02,    5.0000e-01
1.5390e-01,    2.9099e-02,    5.0000e-01
1.5533e-01,    2.9368e-02,    5.0000e-01
1.5677e-01,    2.9640e-02,    5.0000e-01
1.5822e-01,    2.9914e-02,    5.0000e-01
1.5968e-01,    3.0190e-02,    5.0000e-01
1.6116e-01,    3.0469e-02,    5.0000e-01
1.6265e-01,    3.0751e-02,    5.0000e-01
1.6416e-01,    3.1035e-02,    5.0000e-01
1.6568e-01,    3.1322e-02,    5.0000e-01
1.6721e-01,    3.1612e-02,    5.0000e-01
1.6876e-01,    3.1904e-02,    5.0000e-01
1.7032e-01,    3.2199e-02,    5.0000e-01
1.7190e-01,    3.2496e-02,    5.0000e-01
1.7349e-01,    3.2796e-02,    5.0000e-01
1.7510e-01,    3.3099e-02,    5.0000e-01
1.7672e-01,    3.3405e-02,    5.0000e-01
1.7835e-01,    3.3714e-02,    5.0000e-01
1.8001e-01,    3.4025e-02,    5.0000e-01
1.8167e-01,    3.4340e-02,    5.0000e-01
1.8335e-01,    3.4657e-02,    5.0000e-01
1.8505e-01,    3.4977e-02,    5.0000e-01
1.8677e-01,    3.5300e-02,    5.0000e-01
1.8849e-01,    3.5626e-02,    5.0000e-01
1.9024e-01,    3.5955e-02,    5.0000e-01
1.9200e-01,    3.6288e-02,    5.0000e-01
1.9378e-01,    3.6623e-02,    5.0000e-01
1.9557e-01,    3.6961e-02,    5.0000e-01
1.9738e-01,    3.7302e-02,    5.0000e-01
1.9921e-01,    3.7647e-02,    5.0000e-01
2.0106e-01,    3.7995e-02,    5.0000e-01
2.0292e-01,    3.8345e-02,    5.0000e-01
2.0480e-01,    3.8699e-02,    5.0000e-01
2.0669e-01,    3.9057e-02,    5.0000e-01
2.0861e-01,    3.9417e-02,    5.0000e-01
2.1054e-01,    3.9781e-02,    5.0000e-01
2.1249e-01,    4.0149e-02,    5.0000e-01
2.1445e-01,    4.0519e-02,    5.0000e-01
2.1644e-01,    4.0893e-02,    5.0000e-01
2.1844e-01,    4.1271e-02,    5.0000e-01
2.2047e-01,    4.1652e-02,    5.0000e-01
2.2251e-01,    4.2036e-02,    5.0000e-01
2.2457e-01,    4.2424e-02,    5.0000e-01
2.2665e-01,    4.2815e-02,    5.0000e-01
2.2875e-01,    4.3210e-02,    5.0000e-01
2.3086e-01,    4.3609e-02,    5.0000e-01
2.3300e-01,    4.4012e-02,    5.0000e-01
2.3516e-01,    4.4418e-02,    5.0000e-01
2.3733e-01,    4.4827e-02,    5.0000e-01
2.3953e-01,    4.5241e-02,    5.0000e-01
2.4175e-01,    4.5658e-02,    5.0000e-01
2.4399e-01,    4.6079e-02,    5.0000e-01
2.4625e-01,    4.6504e-02,    5.0000e-01
2.4853e-01,    4.6933e-02,    5.0000e-01
2.5083e-01,    4.7366e-02,    5.0000e-01
2.5315e-01,    4.7803e-02,    5.0000e-01
2.5549e-01,    4.8243e-02,    5.0000e-01
2.5786e-01,    4.8688e-02,    5.0000e-01
2.6025e-01,    4.9137e-02,    5.0000e-01
2.6266e-01,    4.9590e-02,    5.0000e-01
2.6509e-01,    5.0047e-02,    5.0000e-01
2.6754e-01,    5.0508e-02,    5.0000e-01
2.7002e-01,    5.0974e-02,    5.0000e-01
2.7252e-01,    5.1443e-02,    5.0000e-01
2.7504e-01,    5.1917e-02,    5.0000e-01
2.7759e-01,    5.2396e-02,    5.0000e-01
2.8016e-01,    5.2878e-02,    5.0000e-01
2.8275e-01,    5.3365e-02,    5.0000e-01
2.8537e-01,    5.3857e-02,    5.0000e-01
2.8801e-01,    5.4353e-02,    5.0000e-01
2.9068e-01,    5.4853e-02,    5.0000e-01
2.9337e-01,    5.5358e-02,    5.0000e-01
2.9609e-01,    5.5868e-02,    5.0000e-01
2.9883e-01,    5.6382e-02,    5.0000e-01
3.0160e-01,    5.6901e-02,    5.0000e-01
3.0439e-01,    5.7425e-02,    5.0000e-01
3.0721e-01,    5.7954e-02,    5.0000e-01
3.1005e-01,    5.8487e-02,    5.0000e-01
3.1292e-01,    5.9025e-02,    5.0000e-01
3.1582e-01,    5.9568e-02,    5.0000e-01
3.1874e-01,    6.0116e-02,    5.0000e-01
3.2170e-01,    6.0669e-02,    5.0000e-01
3.2467e-01,    6.1227e-02,    5.0000e-01
3.2768e-01,    6.1790e-02,    5.0000e-01
3.3071e-01,    6.2358e-02,    5.0000e-01
3.3378e-01,    6.2931e-02,    5.0000e-01
3.3687e-01,    6.3510e-02,    5.0000e-01
3.3998e-01,    6.4093e-02,    5.0000e-01
3.4313e-01,    6.4682e-02,    5.0000e-01
3.4631e-01,    6.5276e-02,    5.0000e-01
3.4952e-01,    6.5876e-02,    5.0000e-01
3.5275e-01,    6.6481e-02,    5.0000e-01
3.5602e-01,    6.7092e-02,    5.0000e-01
3.5931e-01,    6.7708e-02,    5.0000e-01
3.6264e-01,    6.8329e-02,    5.0000e-01
3.6600e-01,    6.8957e-02,    5.0000e-01
3.6939e-01,    6.9589e-02,    5.0000e-01
3.7281e-01,    7.0228e-02,    5.0000e-01
3.7626e-01,    7.0872e-02,    5.0000e-01
3.7974e-01,    7.1523e-02,    5.0000e-01
3.8326e-01,    7.2179e-02,    5.0000e-01
3.8681e-01,    7.2840e-02,    5.0000e-01
3.9039e-01,    7.3508e-02,    5.0000e-01
3.9400e-01,    7.4182e-02,    5.0000e-01
3.9765e-01,    7.4862e-02,    5.0000e-01
4.0133e-01,    7.5548e-02,    5.0000e-01
4.0505e-01,    7.6240e-02,    5.0000e-01
4.0880e-01,    7.6939e-02,    5.0000e-01
4.1258e-01,    7.7643e-02,    5.0000e-01
4.1640e-01,    7.8354e-02,    5.0000e-01
4.2026e-01,    7.9071e-02,    5.0000e-01
4.2415e-01,    7.9795e-02,    5.0000e-01
4.2808e-01,    8.0525e-02,    5.0000e-01
4.3204e-01,    8.1262e-02,    5.0000e-01
4.3604e-01,    8.2005e-02,    5.0000e-01
4.4008e-01,    8.2755e-02,    5.0000e-01
4.4415e-01,    8.3512e-02,    5.0000e-01
4.4826e-01,    8.4275e-02,    5.0000e-01
4.5241e-01,    8.5045e-02,    5.0000e-01
4.5660e-01,    8.5822e-02,    5.0000e-01
4.6083e-01,    8.6606e-02,    5.0000e-01
4.6510e-01,    8.7397e-02,    5.0000e-01
4.6940e-01,    8.8195e-02,    5.0000e-01
4.7375e-01,    8.9000e-02,    5.0000e-01
4.7814e-01,    8.9812e-02,    5.0000e-01
4.8256e-01,    9.0631e-02,    5.0000e-01
4.8703e-01,    9.1457e-02,    5.0000e-01
4.9154e-01,    9.2291e-02,    5.0000e-01
4.9609e-01,    9.3132e-02,    5.0000e-01
5.0068e-01,    9.3981e-02,    5.0000e-01
5.0532e-01,    9.4837e-02,    5.0000e-01
5.1000e-01,    9.5701e-02,    5.0000e-01
5.1472e-01,    9.6572e-02,    5.0000e-01
5.1949e-01,    9.7451e-02,    5.0000e-01
5.2430e-01,    9.8337e-02,    5.0000e-01
5.2915e-01,    9.9231e-02,    5.0000e-01
5.3405e-01,    1.0013e-01,    5.0000e-01
5.3899e-01,    1.0104e-01,    5.0000e-01
5.4398e-01,    1.0196e-01,    5.0000e-01
5.4902e-01,    1.0289e-01,    5.0000e-01
5.5410e-01,    1.0382e-01,    5.0000e-01
5.5924e-01,    1.0476e-01,    5.0000e-01
5.6441e-01,    1.0571e-01,    5.0000e-01
5.6964e-01,    1.0667e-01,    5.0000e-01
5.7491e-01,    1.0764e-01,    5.0000e-01
5.8024e-01,    1.0862e-01,    5.0000e-01
5.8561e-01,    1.0960e-01,    5.0000e-01
5.9103e-01,    1.1059e-01,    5.0000e-01
5.9650e-01,    1.1159e-01,    5.0000e-01
6.0202e-01,    1.1260e-01,    5.0000e-01
6.0760e-01,    1.1362e-01,    5.0000e-01
6.1322e-01,    1.1465e-01,    5.0000e-01
6.1890e-01,    1.1568e-01,    5.0000e-01
6.2463e-01,    1.1673e-01,    5.0000e-01
6.3042e-01,    1.1778e-01,    5.0000e-01
6.3625e-01,    1.1885e-01,    5.0000e-01
6.4214e-01,    1.1992e-01,    5.0000e-01
6.4809e-01,    1.2100e-01,    5.0000e-01
6.5409e-01,    1.2209e-01,    5.0000e-01
6.6015e-01,    1.2319e-01,    5.0000e-01
6.6626e-01,    1.2430e-01,    5.0000e-01
6.7243e-01,    1.2542e-01,    5.0000e-01
6.7865e-01,    1.2654e-01,    5.0000e-01
6.8494e-01,    1.2768e-01,    5.0000e-01
6.9128e-01,    1.2883e-01,    5.0000e-01
6.9768e-01,    1.2998e-01,    5.0000e-01
7.0414e-01,    1.3115e-01,    5.0000e-01
7.1066e-01,    1.3233e-01,    5.0000e-01
7.1724e-01,    1.3351e-01,    5.0000e-01
7.2388e-01,    1.3471e-01,    5.0000e-01
7.3058e-01,    1.3591e-01,    5.0000e-01
7.3734e-01,    1.3713e-01,    5.0000e-01
7.4417e-01,    1.3835e-01,    5.0000e-01
7.5106e-01,    1.3959e-01,    5.0000e-01
7.5801e-01,    1.4084e-01,    5.0000e-01
7.6503e-01,    1.4209e-01,    5.0000e-01
7.7211e-01,    1.4336e-01,    5.0000e-01
7.7926e-01,    1.4464e-01,    5.0000e-01
7.8648e-01,    1.4593e-01,    5.0000e-01
7.9376e-01,    1.4722e-01,    5.0000e-01
8.0111e-01,    1.4853e-01,    5.0000e-01
8.0853e-01,    1.4985e-01,    5.0000e-01
8.1601e-01,    1.5118e-01,    5.0000e-01
8.2357e-01,    1.5252e-01,    5.0000e-01
8.3119e-01,    1.5388e-01,    5.0000e-01
8.3889e-01,    1.5524e-01,    5.0000e-01
8.4666e-01,    1.5661e-01,    5.0000e-01
8.5449e-01,    1.5800e-01,    5.0000e-01
8.6241e-01,    1.5939e-01,    5.0000e-01
8.7039e-01,    1.6080e-01,    5.0000e-01
8.7845e-01,    1.6222e-01,    5.0000e-01
8.8658e-01,    1.6365e-01,    5.0000e-01
8.9479e-01,    1.6509e-01,    5.0000e-01
9.0308e-01,    1.6654e-01,    5.0000e-01
9.1144e-01,    1.6801e-01,    5.0000e-01
9.1988e-01,    1.6948e-01,    5.0000e-01
9.2839e-01,    1.7097e-01,    5.0000e-01
9.3699e-01,    1.7247e-01,    5.0000e-01
9.4566e-01,    1.7398e-01,    5.0000e-01
9.5442e-01,    1.7550e-01,    5.0000e-01
9.6326e-01,    1.7703e-01,    5.0000e-01
9.7218e-01,    1.7858e-01,    5.0000e-01
9.8118e-01,    1.8013e-01,    5.0000e-01
9.9026e-01,    1.8170e-01,    5.0000e-01
9.9943e-01,    1.8328e-01,    5.0000e-01
1.0087e+00,    1.8487e-01,    5.0000e-01
1.0180e+00,    1.8648e-01,    5.0000e-01
1.0274e+00,    1.8810e-01,    5.0000e-01
1.0370e+00,    1.8972e-01,    5.0000e-01
1.0466e+00,    1.9137e-01,    5.0000e-01
1.0563e+00,    1.9302e-01,    5.0000e-01
1.0660e+00,    1.9468e-01,    5.0000e-01
1.0759e+00,    1.9636e-01,    5.0000e-01
1.0859e+00,    1.9805e-01,    5.0000e-01
1.0959e+00,    1.9975e-01,    5.0000e-01
1.1061e+00,    2.0147e-01,    5.0000e-01
1.1163e+00,    2.0319e-01,    5.0000e-01
1.1266e+00,    2.0493e-01,    5.0000e-01
1.1371e+00,    2.0669e-01,    5.0000e-01
1.1476e+00,    2.0845e-01,    5.0000e-01
1.1582e+00,    2.1023e-01,    5.0000e-01
1.1689e+00,    2.1201e-01,    5.0000e-01
1.1798e+00,    2.1382e-01,    5.0000e-01
1.1907e+00,    2.1563e-01,    5.0000e-01
1.2017e+00,    2.1746e-01,    5.0000e-01
1.2128e+00,    2.1930e-01,    5.0000e-01
1.2241e+00,    2.2115e-01,    5.0000e-01
1.2354e+00,    2.2301e-01,    5.0000e-01
1.2468e+00,    2.2489e-01,    5.0000e-01
1.2584e+00,    2.2678e-01,    5.0000e-01
1.2700e+00,    2.2868e-01,    5.0000e-01
1.2818e+00,    2.3060e-01,    5.0000e-01
1.2937e+00,    2.3252e-01,    5.0000e-01
1.3056e+00,    2.3446e-01,    5.0000e-01
1.3177e+00,    2.3642e-01,    5.0000e-01
1.3299e+00,    2.3838e-01,    5.0000e-01
1.3422e+00,    2.4036e-01,    5.0000e-01
1.3547e+00,    2.4235e-01,    5.0000e-01
1.3672e+00,    2.4435e-01,    5.0000e-01
1.3799e+00,    2.4637e-01,    5.0000e-01
1.3927e+00,    2.4840e-01,    5.0000e-01
1.4055e+00,    2.5044e-01,    5.0000e-01
1.4186e+00,    2.5249e-01,    5.0000e-01
1.4317e+00,    2.5456e-01,    5.0000e-01
1.4449e+00,    2.5664e-01,    5.0000e-01
1.4583e+00,    2.5873e-01,    5.0000e-01
1.4718e+00,    2.6083e-01,    5.0000e-01
1.4855e+00,    2.6294e-01,    5.0000e-01
1.4992e+00,    2.6507e-01,    5.0000e-01
1.5131e+00,    2.6721e-01,    5.0000e-01
1.5271e+00,    2.6936e-01,    5.0000e-01
1.5412e+00,    2.7153e-01,    5.0000e-01
1.5555e+00,    2.7370e-01,    5.0000e-01
1.5699e+00,    2.7589e-01,    5.0000e-01
1.5844e+00,    2.7809e-01,    5.0000e-01
1.5991e+00,    2.8030e-01,    5.0000e-01
1.6139e+00,    2.8252e-01,    5.0000e-01
1.6289e+00,    2.8476e-01,    5.0000e-01
1.6439e+00,    2.8701e-01,    5.0000e-01
1.6592e+00,    2.8926e-01,    5.0000e-01
1.6745e+00,    2.9153e-01,    5.0000e-01
1.6900e+00,    2.9381e-01,    5.0000e-01
1.7057e+00,    2.9611e-01,    5.0000e-01
1.7215e+00,    2.9841e-01,    5.0000e-01
1.7374e+00,    3.0073e-01,    5.0000e-01
1.7535e+00,    3.0305e-01,    5.0000e-01
1.7697e+00,    3.0539e-01,    5.0000e-01
1.7861e+00,    3.0774e-01,    5.0000e-01
1.8027e+00,    3.1009e-01,    5.0000e-01
1.8193e+00,    3.1246e-01,    5.0000e-01
1.8362e+00,    3.1484e-01,    5.0000e-01
1.8532e+00,    3.1723e-01,    5.0000e-01
1.8703e+00,    3.1963e-01,    5.0000e-01
1.8877e+00,    3.2204e-01,    5.0000e-01
1.9051e+00,    3.2446e-01,    5.0000e-01
1.9228e+00,    3.2689e-01,    5.0000e-01
1.9406e+00,    3.2933e-01,    5.0000e-01
1.9585e+00,    3.3177e-01,    5.0000e-01
1.9767e+00,    3.3423e-01,    5.0000e-01
1.9950e+00,    3.3670e-01,    5.0000e-01
2.0135e+00,    3.3917e-01,    5.0000e-01
2.0321e+00,    3.4166e-01,    5.0000e-01
2.0509e+00,    3.4415e-01,    5.0000e-01
2.0699e+00,    3.4665e-01,    5.0000e-01
2.0891e+00,    3.4916e-01,    5.0000e-01
2.1084e+00,    3.5168e-01,    5.0000e-01
2.1279e+00,    3.5421e-01,    5.0000e-01
2.1476e+00,    3.5674e-01,    5.0000e-01
2.1675e+00,    3.5928e-01,    5.0000e-01
2.1876e+00,    3.6183e-01,    5.0000e-01
2.2078e+00,    3.6438e-01,    5.0000e-01
2.2283e+00,    3.6695e-01,    5.0000e-01
2.2489e+00,    3.6952e-01,    5.0000e-01
2.2697e+00,    3.7209e-01,    5.0000e-01
2.2907e+00,    3.7467e-01,    5.0000e-01
2.3120e+00,    3.7726e-01,    5.0000e-01
2.3334e+00,    3.7986e-01,    5.0000e-01
2.3550e+00,    3.8246e-01,    5.0000e-01
2.3768e+00,    3.8506e-01,    5.0000e-01
2.3988e+00,    3.8767e-01,    5.0000e-01
2.4210e+00,    3.9029e-01,    5.0000e-01
