# Force βfL, Extension z/L, Persistence Length λ
4.3887e-02,    1.0762e-02,    1.0000e+00
4.4293e-02,    1.0862e-02,    1.0000e+00
4.4703e-02,    1.0962e-02,    1.0000e+00
4.5117e-02,    1.1064e-02,    1.0000e+00
4.5535e-02,    1.1166e-02,    1.0000e+00
4.5956e-02,    1.1270e-02,    1.0000e+00
4.6382e-02,    1.1374e-02,    1.0000e+00
4.6811e-02,    1.1479e-02,    1.0000e+00
4.7245e-02,    1.1586e-02,    1.0000e+00
4.7682e-02,    1.1693e-02,    1.0000e+00
4.8124e-02,    1.1801e-02,    1.0000e+00
4.8569e-02,    1.1910e-02,    1.0000e+00
4.9019e-02,    1.2021e-02,    1.0000e+00
4.9473e-02,    1.2132e-02,    1.0000e+00
4.9931e-02,    1.2244e-02,    1.0000e+00
5.0393e-02,    1.2358e-02,    1.0000e+00
5.0860e-02,    1.2472e-02,    1.0000e+00
5.1330e-02,    1.2587e-02,    1.0000e+00
5.1806e-02,    1.2704e-02,    1.0000e+00
5.2285e-02,    1.2821e-02,    1.0000e+00
5.2769e-02,    1.2940e-02,    1.0000e+00
5.3258e-02,    1.3060e-02,    1.0000e+00
5.3751e-02,    1.3181e-02,    1.0000e+00
5.4249e-02,    1.3303e-02,    1.0000e+00
5.4751e-02,    1.3426e-02,    1.0000e+00
5.5258e-02,    1.3550e-02,    1.0000e+00
5.5770e-02,    1.3676e-02,    1.0000e+00
5.6286e-02,    1.3802e-02,    1.0000e+00
5.6807e-02,    1.3930e-02,    1.0000e+00
5.7333e-02,    1.4059e-02,    1.0000e+00
5.7864e-02,    1.4189e-02,    1.0000e+00
5.8400e-02,    1.4320e-02,    1.0000e+00
5.8940e-02,    1.4453e-02,    1.0000e+00
5.9486e-02,    1.4587e-02,    1.0000e+00
6.0037e-02,    1.4722e-02,    1.0000e+00
6.0593e-02,    1.4858e-02,    1.0000e+00
6.1154e-02,    1.4995e-02,    1.0000e+00
6.1720e-02,    1.5134e-02,    1.0000e+00
6.2291e-02,    1.5274e-02,    1.0000e+00
6.2868e-02,    1.5416e-02,    1.0000e+00
6.3450e-02,    1.5558e-02,    1.0000e+00
6.4038e-02,    1.5702e-02,    1.0000e+00
6.4631e-02,    1.5848e-02,    1.0000e+00
6.5229e-02,    1.5994e-02,    1.0000e+00
6.5833e-02,    1.6142e-02,    1.0000e+00
6.6442e-02,    1.6292e-02,    1.0000e+00
6.7058e-02,    1.6443e-02,    1.0000e+00
6.7678e-02,    1.6595e-02,    1.0000e+00
6.8305e-02,    1.6748e-02,    1.0000e+00
6.8937e-02,    1.6903e-02,    1.0000e+00
6.9576e-02,    1.7060e-02,    1.0000e+00
7.0220e-02,    1.7218e-02,    1.0000e+00
7.0870e-02,    1.7377e-02,    1.0000e+00
7.1526e-02,    1.7538e-02,    1.0000e+00
7.2188e-02,    1.7700e-02,    1.0000e+00
7.2857e-02,    1.7864e-02,    1.0000e+00
7.3531e-02,    1.8029e-02,    1.0000e+00
7.4212e-02,    1.8196e-02,    1.0000e+00
7.4899e-02,    1.8364e-02,    1.0000e+00
7.5593e-02,    1.8534e-02,    1.0000e+00
7.6293e-02,    1.8706e-02,    1.0000e+00
7.6999e-02,    1.8879e-02,    1.0000e+00
7.7712e-02,    1.9054e-02,    1.0000e+00
7.8431e-02,    1.9230e-02,    1.0000e+00
7.9158e-02,    1.9408e-02,    1.0000e+00
7.9891e-02,    1.9587e-02,    1.0000e+00
8.0630e-02,    1.9769e-02,    1.0000e+00
8.1377e-02,    1.9952e-02,    1.0000e+00
8.2130e-02,    2.0136e-02,    1.0000e+00
8.2891e-02,    2.0323e-02,    1.0000e+00
8.3658e-02,    2.0511e-02,    1.0000e+00
8.4433e-02,    2.0700e-02,    1.0000e+00
8.5214e-02,    2.0892e-02,    1.0000e+00
8.6003e-02,    2.1085e-02,    1.0000e+00
8.6800e-02,    2.1280e-02,    1.0000e+00
8.7603e-02,    2.1477e-02,    1.0000e+00
8.8414e-02,    2.1676e-02,    1.0000e+00
8.9233e-02,    2.1876e-02,    1.0000e+00
9.0059e-02,    2.2079e-02,    1.0000e+00
9.0893e-02,    2.2283e-02,    1.0000e+00
9.1735e-02,    2.2489e-02,    1.0000e+00
9.2584e-02,    2.2697e-02,    1.0000e+00
9.3441e-02,    2.2907e-02,    1.0000e+00
9.4306e-02,    2.3119e-02,    1.0000e+00
9.5179e-02,    2.3333e-02,    1.0000e+00
9.6061e-02,    2.3549e-02,    1.0000e+00
9.6950e-02,    2.3767e-02,    1.0000e+00
9.7848e-02,    2.3987e-02,    1.0000e+00
9.8754e-02,    2.4209e-02,    1.0000e+00
9.9668e-02,    2.4432e-02,    1.0000e+00
1.0059e-01,    2.4658e-02,    1.0000e+00
1.0152e-01,    2.4887e-02,    1.0000e+00
1.0246e-01,    2.5117e-02,    1.0000e+00
1.0341e-01,    2.5349e-02,    1.0000e+00
1.0437e-01,    2.5584e-02,    1.0000e+00
1.0533e-01,    2.5820e-02,    1.0000e+00
1.0631e-01,    2.6059e-02,    1.0000e+00
1.0729e-01,    2.6300e-02,    1.0000e+00
1.0829e-01,    2.6543e-02,    1.0000e+00
1.0929e-01,    2.6789e-02,    1.0000e+00
1.1030e-01,    2.7036e-02,    1.0000e+00
1.1132e-01,    2.7286e-02,    1.0000e+00
1.1235e-01,    2.7539e-02,    1.0000e+00
1.1339e-01,    2.7793e-02,    1.0000e+00
1.1444e-01,    2.8051e-02,    1.0000e+00
1.1550e-01,    2.8310e-02,    1.0000e+00
1.1657e-01,    2.8572e-02,    1.0000e+00
1.1765e-01,    2.8836e-02,    1.0000e+00
1.1874e-01,    2.9103e-02,    1.0000e+00
1.1984e-01,    2.9372e-02,    1.0000e+00
1.2095e-01,    2.9643e-02,    1.0000e+00
1.2207e-01,    2.9917e-02,    1.0000e+00
1.2320e-01,    3.0194e-02,    1.0000e+00
1.2434e-01,    3.0473e-02,    1.0000e+00
1.2549e-01,    3.0755e-02,    1.0000e+00
1.2665e-01,    3.1039e-02,    1.0000e+00
1.2783e-01,    3.1326e-02,    1.0000e+00
1.2901e-01,    3.1616e-02,    1.0000e+00
1.3021e-01,    3.1908e-02,    1.0000e+00
1.3141e-01,    3.2203e-02,    1.0000e+00
1.3263e-01,    3.2500e-02,    1.0000e+00
1.3386e-01,    3.2801e-02,    1.0000e+00
1.3509e-01,    3.3104e-02,    1.0000e+00
1.3635e-01,    3.3410e-02,    1.0000e+00
1.3761e-01,    3.3719e-02,    1.0000e+00
1.3888e-01,    3.4030e-02,    1.0000e+00
1.4017e-01,    3.4345e-02,    1.0000e+00
1.4147e-01,    3.4662e-02,    1.0000e+00
1.4278e-01,    3.4983e-02,    1.0000e+00
1.4410e-01,    3.5306e-02,    1.0000e+00
1.4543e-01,    3.5632e-02,    1.0000e+00
1.4678e-01,    3.5961e-02,    1.0000e+00
1.4814e-01,    3.6294e-02,    1.0000e+00
1.4951e-01,    3.6629e-02,    1.0000e+00
1.5089e-01,    3.6967e-02,    1.0000e+00
1.5229e-01,    3.7309e-02,    1.0000e+00
1.5370e-01,    3.7654e-02,    1.0000e+00
1.5512e-01,    3.8002e-02,    1.0000e+00
1.5656e-01,    3.8353e-02,    1.0000e+00
1.5801e-01,    3.8707e-02,    1.0000e+00
1.5947e-01,    3.9064e-02,    1.0000e+00
1.6095e-01,    3.9425e-02,    1.0000e+00
1.6244e-01,    3.9789e-02,    1.0000e+00
1.6394e-01,    4.0157e-02,    1.0000e+00
1.6546e-01,    4.0528e-02,    1.0000e+00
1.6699e-01,    4.0902e-02,    1.0000e+00
1.6854e-01,    4.1280e-02,    1.0000e+00
1.7010e-01,    4.1661e-02,    1.0000e+00
1.7167e-01,    4.2045e-02,    1.0000e+00
1.7326e-01,    4.2434e-02,    1.0000e+00
1.7487e-01,    4.2825e-02,    1.0000e+00
1.7649e-01,    4.3221e-02,    1.0000e+00
1.7812e-01,    4.3620e-02,    1.0000e+00
1.7977e-01,    4.4022e-02,    1.0000e+00
1.8143e-01,    4.4429e-02,    1.0000e+00
1.8311e-01,    4.4839e-02,    1.0000e+00
1.8481e-01,    4.5253e-02,    1.0000e+00
1.8652e-01,    4.5670e-02,    1.0000e+00
1.8825e-01,    4.6092e-02,    1.0000e+00
1.8999e-01,    4.6517e-02,    1.0000e+00
1.9175e-01,    4.6946e-02,    1.0000e+00
1.9352e-01,    4.7380e-02,    1.0000e+00
1.9532e-01,    4.7817e-02,    1.0000e+00
1.9712e-01,    4.8258e-02,    1.0000e+00
1.9895e-01,    4.8703e-02,    1.0000e+00
2.0079e-01,    4.9152e-02,    1.0000e+00
2.0265e-01,    4.9606e-02,    1.0000e+00
2.0453e-01,    5.0063e-02,    1.0000e+00
2.0642e-01,    5.0525e-02,    1.0000e+00
2.0833e-01,    5.0991e-02,    1.0000e+00
2.1026e-01,    5.1461e-02,    1.0000e+00
2.1221e-01,    5.1935e-02,    1.0000e+00
2.1417e-01,    5.2414e-02,    1.0000e+00
2.1616e-01,    5.2897e-02,    1.0000e+00
2.1816e-01,    5.3385e-02,    1.0000e+00
2.2018e-01,    5.3877e-02,    1.0000e+00
2.2221e-01,    5.4373e-02,    1.0000e+00
2.2427e-01,    5.4875e-02,    1.0000e+00
2.2635e-01,    5.5380e-02,    1.0000e+00
2.2844e-01,    5.5891e-02,    1.0000e+00
2.3056e-01,    5.6405e-02,    1.0000e+00
2.3269e-01,    5.6925e-02,    1.0000e+00
2.3485e-01,    5.7449e-02,    1.0000e+00
2.3702e-01,    5.7979e-02,    1.0000e+00
2.3922e-01,    5.8513e-02,    1.0000e+00
2.4143e-01,    5.9051e-02,    1.0000e+00
2.4367e-01,    5.9595e-02,    1.0000e+00
2.4592e-01,    6.0144e-02,    1.0000e+00
2.4820e-01,    6.0697e-02,    1.0000e+00
2.5050e-01,    6.1256e-02,    1.0000e+00
2.5282e-01,    6.1820e-02,    1.0000e+00
2.5516e-01,    6.2389e-02,    1.0000e+00
2.5752e-01,    6.2963e-02,    1.0000e+00
2.5991e-01,    6.3542e-02,    1.0000e+00
2.6231e-01,    6.4127e-02,    1.0000e+00
2.6474e-01,    6.4717e-02,    1.0000e+00
2.6719e-01,    6.5312e-02,    1.0000e+00
2.6967e-01,    6.5913e-02,    1.0000e+00
2.7216e-01,    6.6519e-02,    1.0000e+00
2.7468e-01,    6.7130e-02,    1.0000e+00
2.7723e-01,    6.7748e-02,    1.0000e+00
2.7979e-01,    6.8370e-02,    1.0000e+00
2.8238e-01,    6.8999e-02,    1.0000e+00
2.8500e-01,    6.9633e-02,    1.0000e+00
2.8764e-01,    7.0272e-02,    1.0000e+00
2.9030e-01,    7.0918e-02,    1.0000e+00
2.9299e-01,    7.1569e-02,    1.0000e+00
2.9570e-01,    7.2227e-02,    1.0000e+00
2.9844e-01,    7.2890e-02,    1.0000e+00
3.0120e-01,    7.3559e-02,    1.0000e+00
3.0399e-01,    7.4234e-02,    1.0000e+00
3.0680e-01,    7.4916e-02,    1.0000e+00
3.0964e-01,    7.5603e-02,    1.0000e+00
3.1251e-01,    7.6297e-02,    1.0000e+00
3.1540e-01,    7.6997e-02,    1.0000e+00
3.1832e-01,    7.7703e-02,    1.0000e+00
3.2127e-01,    7.8416e-02,    1.0000e+00
3.2425e-01,    7.9135e-02,    1.0000e+00
3.2725e-01,    7.9860e-02,    1.0000e+00
3.3028e-01,    8.0592e-02,    1.0000e+00
3.3334e-01,    8.1331e-02,    1.0000e+00
3.3642e-01,    8.2076e-02,    1.0000e+00
3.3954e-01,    8.2828e-02,    1.0000e+00
3.4268e-01,    8.3586e-02,    1.0000e+00
3.4585e-01,    8.4352e-02,    1.0000e+00
3.4906e-01,    8.5124e-02,    1.0000e+00
3.5229e-01,    8.5903e-02,    1.0000e+00
3.5555e-01,    8.6689e-02,    1.0000e+00
3.5884e-01,    8.7482e-02,    1.0000e+00
3.6216e-01,    8.8283e-02,    1.0000e+00
3.6552e-01,    8.9090e-02,    1.0000e+00
3.6890e-01,    8.9905e-02,    1.0000e+00
3.7232e-01,    9.0726e-02,    1.0000e+00
3.7576e-01,    9.1555e-02,    1.0000e+00
3.7924e-01,    9.2392e-02,    1.0000e+00
3.8275e-01,    9.3236e-02,    1.0000e+00
3.8630e-01,    9.4087e-02,    1.0000e+00
3.8988e-01,    9.4946e-02,    1.0000e+00
3.9348e-01,    9.5813e-02,    1.0000e+00
3.9713e-01,    9.6687e-02,    1.0000e+00
4.0080e-01,    9.7569e-02,    1.0000e+00
4.0452e-01,    9.8459e-02,    1.0000e+00
4.0826e-01,    9.9357e-02,    1.0000e+00
4.1204e-01,    1.0026e-01,    1.0000e+00
4.1586e-01,    1.0118e-01,    1.0000e+00
4.1971e-01,    1.0210e-01,    1.0000e+00
4.2359e-01,    1.0303e-01,    1.0000e+00
4.2751e-01,    1.0397e-01,    1.0000e+00
4.3147e-01,    1.0491e-01,    1.0000e+00
4.3547e-01,    1.0587e-01,    1.0000e+00
4.3950e-01,    1.0683e-01,    1.0000e+00
4.4357e-01,    1.0780e-01,    1.0000e+00
4.4768e-01,    1.0878e-01,    1.0000e+00
4.5182e-01,    1.0977e-01,    1.0000e+00
4.5600e-01,    1.1077e-01,    1.0000e+00
4.6023e-01,    1.1177e-01,    1.0000e+00
4.6449e-01,    1.1279e-01,    1.0000e+00
4.6879e-01,    1.1381e-01,    1.0000e+00
4.7313e-01,    1.1484e-01,    1.0000e+00
4.7751e-01,    1.1588e-01,    1.0000e+00
4.8193e-01,    1.1693e-01,    1.0000e+00
4.8639e-01,    1.1799e-01,    1.0000e+00
4.9089e-01,    1.1906e-01,    1.0000e+00
4.9544e-01,    1.2014e-01,    1.0000e+00
5.0003e-01,    1.2123e-01,    1.0000e+00
5.0466e-01,    1.2232e-01,    1.0000e+00
5.0933e-01,    1.2343e-01,    1.0000e+00
5.1404e-01,    1.2454e-01,    1.0000e+00
5.1880e-01,    1.2567e-01,    1.0000e+00
5.2361e-01,    1.2680e-01,    1.0000e+00
5.2846e-01,    1.2795e-01,    1.0000e+00
5.3335e-01,    1.2910e-01,    1.0000e+00
5.3829e-01,    1.3026e-01,    1.0000e+00
5.4327e-01,    1.3144e-01,    1.0000e+00
5.4830e-01,    1.3262e-01,    1.0000e+00
5.5338e-01,    1.3382e-01,    1.0000e+00
5.5850e-01,    1.3502e-01,    1.0000e+00
5.6367e-01,    1.3623e-01,    1.0000e+00
5.6889e-01,    1.3746e-01,    1.0000e+00
5.7416e-01,    1.3869e-01,    1.0000e+00
5.7947e-01,    1.3994e-01,    1.0000e+00
5.8484e-01,    1.4119e-01,    1.0000e+00
5.9025e-01,    1.4246e-01,    1.0000e+00
5.9572e-01,    1.4374e-01,    1.0000e+00
6.0123e-01,    1.4503e-01,    1.0000e+00
6.0680e-01,    1.4632e-01,    1.0000e+00
6.1242e-01,    1.4763e-01,    1.0000e+00
6.1809e-01,    1.4895e-01,    1.0000e+00
6.2381e-01,    1.5028e-01,    1.0000e+00
6.2959e-01,    1.5163e-01,    1.0000e+00
6.3542e-01,    1.5298e-01,    1.0000e+00
6.4130e-01,    1.5434e-01,    1.0000e+00
6.4724e-01,    1.5572e-01,    1.0000e+00
6.5323e-01,    1.5710e-01,    1.0000e+00
6.5928e-01,    1.5850e-01,    1.0000e+00
6.6538e-01,    1.5991e-01,    1.0000e+00
6.7154e-01,    1.6133e-01,    1.0000e+00
6.7776e-01,    1.6277e-01,    1.0000e+00
6.8403e-01,    1.6421e-01,    1.0000e+00
6.9037e-01,    1.6567e-01,    1.0000e+00
6.9676e-01,    1.6713e-01,    1.0000e+00
7.0321e-01,    1.6861e-01,    1.0000e+00
7.0972e-01,    1.7010e-01,    1.0000e+00
7.1629e-01,    1.7161e-01,    1.0000e+00
7.2292e-01,    1.7312e-01,    1.0000e+00
7.2962e-01,    1.7465e-01,    1.0000e+00
7.3637e-01,    1.7619e-01,    1.0000e+00
7.4319e-01,    1.7774e-01,    1.0000e+00
7.5007e-01,    1.7930e-01,    1.0000e+00
7.5702e-01,    1.8088e-01,    1.0000e+00
7.6403e-01,    1.8247e-01,    1.0000e+00
7.7110e-01,    1.8407e-01,    1.0000e+00
7.7824e-01,    1.8568e-01,    1.0000e+00
7.8544e-01,    1.8731e-01,    1.0000e+00
7.9272e-01,    1.8895e-01,    1.0000e+00
8.0006e-01,    1.9060e-01,    1.0000e+00
8.0746e-01,    1.9226e-01,    1.0000e+00
8.1494e-01,    1.9394e-01,    1.0000e+00
8.2249e-01,    1.9563e-01,    1.0000e+00
8.3010e-01,    1.9733e-01,    1.0000e+00
8.3779e-01,    1.9904e-01,    1.0000e+00
8.4554e-01,    2.0077e-01,    1.0000e+00
8.5337e-01,    2.0251e-01,    1.0000e+00
8.6127e-01,    2.0427e-01,    1.0000e+00
8.6925e-01,    2.0603e-01,    1.0000e+00
8.7730e-01,    2.0781e-01,    1.0000e+00
8.8542e-01,    2.0961e-01,    1.0000e+00
8.9362e-01,    2.1141e-01,    1.0000e+00
9.0189e-01,    2.1323e-01,    1.0000e+00
9.1024e-01,    2.1506e-01,    1.0000e+00
9.1867e-01,    2.1691e-01,    1.0000e+00
9.2717e-01,    2.1877e-01,    1.0000e+00
9.3576e-01,    2.2064e-01,    1.0000e+00
9.4442e-01,    2.2253e-01,    1.0000e+00
9.5317e-01,    2.2443e-01,    1.0000e+00
9.6199e-01,    2.2634e-01,    1.0000e+00
9.7090e-01,    2.2827e-01,    1.0000e+00
9.7989e-01,    2.3021e-01,    1.0000e+00
9.8896e-01,    2.3216e-01,    1.0000e+00
9.9812e-01,    2.3413e-01,    1.0000e+00
1.0074e+00,    2.3611e-01,    1.0000e+00
1.0167e+00,    2.3810e-01,    1.0000e+00
1.0261e+00,    2.4011e-01,    1.0000e+00
1.0356e+00,    2.4213e-01,    1.0000e+00
1.0452e+00,    2.4416e-01,    1.0000e+00
1.0549e+00,    2.4621e-01,    1.0000e+00
1.0646e+00,    2.4827e-01,    1.0000e+00
1.0745e+00,    2.5035e-01,    1.0000e+00
1.0844e+00,    2.5244e-01,    1.0000e+00
1.0945e+00,    2.5454e-01,    1.0000e+00
1.1046e+00,    2.5666e-01,    1.0000e+00
1.1148e+00,    2.5879e-01,    1.0000e+00
1.1252e+00,    2.6093e-01,    1.0000e+00
1.1356e+00,    2.6309e-01,    1.0000e+00
1.1461e+00,    2.6526e-01,    1.0000e+00
1.1567e+00,    2.6744e-01,    1.0000e+00
1.1674e+00,    2.6964e-01,    1.0000e+00
1.1782e+00,    2.7185e-01,    1.0000e+00
1.1891e+00,    2.7407e-01,    1.0000e+00
1.2001e+00,    2.7631e-01,    1.0000e+00
1.2112e+00,    2.7856e-01,    1.0000e+00
1.2225e+00,    2.8082e-01,    1.0000e+00
1.2338e+00,    2.8310e-01,    1.0000e+00
1.2452e+00,    2.8539e-01,    1.0000e+00
1.2567e+00,    2.8769e-01,    1.0000e+00
1.2684e+00,    2.9000e-01,    1.0000e+00
1.2801e+00,    2.9233e-01,    1.0000e+00
1.2920e+00,    2.9468e-01,    1.0000e+00
1.3039e+00,    2.9703e-01,    1.0000e+00
1.3160e+00,    2.9940e-01,    1.0000e+00
1.3282e+00,    3.0178e-01,    1.0000e+00
1.3405e+00,    3.0417e-01,    1.0000e+00
1.3529e+00,    3.0657e-01,    1.0000e+00
1.3654e+00,    3.0899e-01,    1.0000e+00
1.3781e+00,    3.1142e-01,    1.0000e+00
1.3908e+00,    3.1386e-01,    1.0000e+00
1.4037e+00,    3.1632e-01,    1.0000e+00
1.4167e+00,    3.1879e-01,    1.0000e+00
1.4298e+00,    3.2126e-01,    1.0000e+00
1.4430e+00,    3.2375e-01,    1.0000e+00
1.4564e+00,    3.2626e-01,    1.0000e+00
1.4699e+00,    3.2877e-01,    1.0000e+00
1.4835e+00,    3.3129e-01,    1.0000e+00
1.4972e+00,    3.3383e-01,    1.0000e+00
1.5111e+00,    3.3638e-01,    1.0000e+00
1.5251e+00,    3.3894e-01,    1.0000e+00
1.5392e+00,    3.4150e-01,    1.0000e+00
1.5535e+00,    3.4408e-01,    1.0000e+00
1.5678e+00,    3.4668e-01,    1.0000e+00
1.5824e+00,    3.4928e-01,    1.0000e+00
1.5970e+00,    3.5189e-01,    1.0000e+00
1.6118e+00,    3.5451e-01,    1.0000e+00
1.6267e+00,    3.5714e-01,    1.0000e+00
1.6418e+00,    3.5978e-01,    1.0000e+00
1.6570e+00,    3.6243e-01,    1.0000e+00
1.6723e+00,    3.6509e-01,    1.0000e+00
1.6878e+00,    3.6776e-01,    1.0000e+00
1.7034e+00,    3.7044e-01,    1.0000e+00
1.7192e+00,    3.7313e-01,    1.0000e+00
1.7351e+00,    3.7582e-01,    1.0000e+00
1.7512e+00,    3.7853e-01,    1.0000e+00
1.7674e+00,    3.8124e-01,    1.0000e+00
1.7838e+00,    3.8396e-01,    1.0000e+00
1.8003e+00,    3.8669e-01,    1.0000e+00
1.8170e+00,    3.8943e-01,    1.0000e+00
1.8338e+00,    3.9217e-01,    1.0000e+00
1.8508e+00,    3.9492e-01,    1.0000e+00
1.8679e+00,    3.9768e-01,    1.0000e+00
