# Force βfL, Extension z/L, Persistence Length λ
2.0205e-02,    6.6651e-03,    3.2000e+01
2.0392e-02,    6.7268e-03,    3.2000e+01
2.0580e-02,    6.7890e-03,    3.2000e+01
2.0771e-02,    6.8519e-03,    3.2000e+01
2.0963e-02,    6.9153e-03,    3.2000e+01
2.1157e-02,    6.9793e-03,    3.2000e+01
2.1353e-02,    7.0439e-03,    3.2000e+01
2.1551e-02,    7.1092e-03,    3.2000e+01
2.1751e-02,    7.1751e-03,    3.2000e+01
2.1952e-02,    7.2415e-03,    3.2000e+01
2.2155e-02,    7.3085e-03,    3.2000e+01
2.2360e-02,    7.3762e-03,    3.2000e+01
2.2567e-02,    7.4444e-03,    3.2000e+01
2.2776e-02,    7.5133e-03,    3.2000e+01
2.2987e-02,    7.5829e-03,    3.2000e+01
2.3200e-02,    7.6531e-03,    3.2000e+01
2.3415e-02,    7.7240e-03,    3.2000e+01
2.3632e-02,    7.7954e-03,    3.2000e+01
2.3850e-02,    7.8677e-03,    3.2000e+01
2.4071e-02,    7.9405e-03,    3.2000e+01
2.4294e-02,    8.0140e-03,    3.2000e+01
2.4519e-02,    8.0882e-03,    3.2000e+01
2.4746e-02,    8.1630e-03,    3.2000e+01
2.4975e-02,    8.2386e-03,    3.2000e+01
2.5206e-02,    8.3150e-03,    3.2000e+01
2.5440e-02,    8.3919e-03,    3.2000e+01
2.5675e-02,    8.4696e-03,    3.2000e+01
2.5913e-02,    8.5480e-03,    3.2000e+01
2.6153e-02,    8.6271e-03,    3.2000e+01
2.6395e-02,    8.7070e-03,    3.2000e+01
2.6639e-02,    8.7876e-03,    3.2000e+01
2.6886e-02,    8.8690e-03,    3.2000e+01
2.7135e-02,    8.9511e-03,    3.2000e+01
2.7386e-02,    9.0340e-03,    3.2000e+01
2.7640e-02,    9.1175e-03,    3.2000e+01
2.7896e-02,    9.2020e-03,    3.2000e+01
2.8154e-02,    9.2872e-03,    3.2000e+01
2.8415e-02,    9.3732e-03,    3.2000e+01
2.8678e-02,    9.4600e-03,    3.2000e+01
2.8943e-02,    9.5475e-03,    3.2000e+01
2.9211e-02,    9.6358e-03,    3.2000e+01
2.9482e-02,    9.7251e-03,    3.2000e+01
2.9755e-02,    9.8152e-03,    3.2000e+01
3.0030e-02,    9.9060e-03,    3.2000e+01
3.0308e-02,    9.9977e-03,    3.2000e+01
3.0589e-02,    1.0090e-02,    3.2000e+01
3.0872e-02,    1.0184e-02,    3.2000e+01
3.1158e-02,    1.0278e-02,    3.2000e+01
3.1446e-02,    1.0373e-02,    3.2000e+01
3.1738e-02,    1.0469e-02,    3.2000e+01
3.2031e-02,    1.0566e-02,    3.2000e+01
3.2328e-02,    1.0664e-02,    3.2000e+01
3.2627e-02,    1.0763e-02,    3.2000e+01
3.2929e-02,    1.0862e-02,    3.2000e+01
3.3234e-02,    1.0963e-02,    3.2000e+01
3.3542e-02,    1.1064e-02,    3.2000e+01
3.3852e-02,    1.1167e-02,    3.2000e+01
3.4166e-02,    1.1270e-02,    3.2000e+01
3.4482e-02,    1.1374e-02,    3.2000e+01
3.4801e-02,    1.1480e-02,    3.2000e+01
3.5124e-02,    1.1586e-02,    3.2000e+01
3.5449e-02,    1.1693e-02,    3.2000e+01
3.5777e-02,    1.1801e-02,    3.2000e+01
3.6108e-02,    1.1911e-02,    3.2000e+01
3.6443e-02,    1.2021e-02,    3.2000e+01
3.6780e-02,    1.2132e-02,    3.2000e+01
3.7121e-02,    1.2245e-02,    3.2000e+01
3.7464e-02,    1.2358e-02,    3.2000e+01
3.7811e-02,    1.2472e-02,    3.2000e+01
3.8161e-02,    1.2588e-02,    3.2000e+01
3.8515e-02,    1.2704e-02,    3.2000e+01
3.8871e-02,    1.2822e-02,    3.2000e+01
3.9231e-02,    1.2941e-02,    3.2000e+01
3.9594e-02,    1.3060e-02,    3.2000e+01
3.9961e-02,    1.3181e-02,    3.2000e+01
4.0331e-02,    1.3303e-02,    3.2000e+01
4.0704e-02,    1.3426e-02,    3.2000e+01
4.1081e-02,    1.3551e-02,    3.2000e+01
4.1462e-02,    1.3676e-02,    3.2000e+01
4.1845e-02,    1.3803e-02,    3.2000e+01
4.2233e-02,    1.3930e-02,    3.2000e+01
4.2624e-02,    1.4059e-02,    3.2000e+01
4.3019e-02,    1.4190e-02,    3.2000e+01
4.3417e-02,    1.4321e-02,    3.2000e+01
4.3819e-02,    1.4453e-02,    3.2000e+01
4.4224e-02,    1.4587e-02,    3.2000e+01
4.4634e-02,    1.4722e-02,    3.2000e+01
4.5047e-02,    1.4859e-02,    3.2000e+01
4.5464e-02,    1.4996e-02,    3.2000e+01
4.5885e-02,    1.5135e-02,    3.2000e+01
4.6310e-02,    1.5275e-02,    3.2000e+01
4.6739e-02,    1.5416e-02,    3.2000e+01
4.7172e-02,    1.5559e-02,    3.2000e+01
4.7608e-02,    1.5703e-02,    3.2000e+01
4.8049e-02,    1.5848e-02,    3.2000e+01
4.8494e-02,    1.5995e-02,    3.2000e+01
4.8943e-02,    1.6143e-02,    3.2000e+01
4.9396e-02,    1.6293e-02,    3.2000e+01
4.9853e-02,    1.6443e-02,    3.2000e+01
5.0315e-02,    1.6596e-02,    3.2000e+01
5.0781e-02,    1.6749e-02,    3.2000e+01
5.1251e-02,    1.6904e-02,    3.2000e+01
5.1726e-02,    1.7061e-02,    3.2000e+01
5.2204e-02,    1.7219e-02,    3.2000e+01
5.2688e-02,    1.7378e-02,    3.2000e+01
5.3176e-02,    1.7539e-02,    3.2000e+01
5.3668e-02,    1.7701e-02,    3.2000e+01
5.4165e-02,    1.7865e-02,    3.2000e+01
5.4666e-02,    1.8030e-02,    3.2000e+01
5.5173e-02,    1.8197e-02,    3.2000e+01
5.5683e-02,    1.8365e-02,    3.2000e+01
5.6199e-02,    1.8535e-02,    3.2000e+01
5.6719e-02,    1.8707e-02,    3.2000e+01
5.7244e-02,    1.8880e-02,    3.2000e+01
5.7774e-02,    1.9055e-02,    3.2000e+01
5.8309e-02,    1.9231e-02,    3.2000e+01
5.8849e-02,    1.9409e-02,    3.2000e+01
5.9394e-02,    1.9589e-02,    3.2000e+01
5.9944e-02,    1.9770e-02,    3.2000e+01
6.0499e-02,    1.9953e-02,    3.2000e+01
6.1059e-02,    2.0138e-02,    3.2000e+01
6.1624e-02,    2.0324e-02,    3.2000e+01
6.2195e-02,    2.0512e-02,    3.2000e+01
6.2771e-02,    2.0702e-02,    3.2000e+01
6.3352e-02,    2.0894e-02,    3.2000e+01
6.3939e-02,    2.1087e-02,    3.2000e+01
6.4531e-02,    2.1282e-02,    3.2000e+01
6.5128e-02,    2.1479e-02,    3.2000e+01
6.5731e-02,    2.1678e-02,    3.2000e+01
6.6340e-02,    2.1878e-02,    3.2000e+01
6.6954e-02,    2.2081e-02,    3.2000e+01
6.7574e-02,    2.2285e-02,    3.2000e+01
6.8199e-02,    2.2491e-02,    3.2000e+01
6.8831e-02,    2.2699e-02,    3.2000e+01
6.9468e-02,    2.2909e-02,    3.2000e+01
7.0111e-02,    2.3121e-02,    3.2000e+01
7.0760e-02,    2.3335e-02,    3.2000e+01
7.1416e-02,    2.3551e-02,    3.2000e+01
7.2077e-02,    2.3769e-02,    3.2000e+01
7.2744e-02,    2.3989e-02,    3.2000e+01
7.3418e-02,    2.4211e-02,    3.2000e+01
7.4097e-02,    2.4435e-02,    3.2000e+01
7.4783e-02,    2.4661e-02,    3.2000e+01
7.5476e-02,    2.4889e-02,    3.2000e+01
7.6175e-02,    2.5119e-02,    3.2000e+01
7.6880e-02,    2.5352e-02,    3.2000e+01
7.7592e-02,    2.5586e-02,    3.2000e+01
7.8310e-02,    2.5823e-02,    3.2000e+01
7.9035e-02,    2.6062e-02,    3.2000e+01
7.9767e-02,    2.6303e-02,    3.2000e+01
8.0505e-02,    2.6546e-02,    3.2000e+01
8.1251e-02,    2.6792e-02,    3.2000e+01
8.2003e-02,    2.7040e-02,    3.2000e+01
8.2762e-02,    2.7290e-02,    3.2000e+01
8.3529e-02,    2.7542e-02,    3.2000e+01
8.4302e-02,    2.7797e-02,    3.2000e+01
8.5083e-02,    2.8054e-02,    3.2000e+01
8.5870e-02,    2.8314e-02,    3.2000e+01
8.6665e-02,    2.8576e-02,    3.2000e+01
8.7468e-02,    2.8840e-02,    3.2000e+01
8.8278e-02,    2.9107e-02,    3.2000e+01
8.9095e-02,    2.9376e-02,    3.2000e+01
8.9920e-02,    2.9648e-02,    3.2000e+01
9.0752e-02,    2.9922e-02,    3.2000e+01
9.1593e-02,    3.0199e-02,    3.2000e+01
9.2441e-02,    3.0478e-02,    3.2000e+01
9.3297e-02,    3.0760e-02,    3.2000e+01
9.4160e-02,    3.1044e-02,    3.2000e+01
9.5032e-02,    3.1331e-02,    3.2000e+01
9.5912e-02,    3.1621e-02,    3.2000e+01
9.6800e-02,    3.1913e-02,    3.2000e+01
9.7696e-02,    3.2208e-02,    3.2000e+01
9.8601e-02,    3.2506e-02,    3.2000e+01
9.9514e-02,    3.2807e-02,    3.2000e+01
1.0044e-01,    3.3110e-02,    3.2000e+01
1.0136e-01,    3.3416e-02,    3.2000e+01
1.0230e-01,    3.3725e-02,    3.2000e+01
1.0325e-01,    3.4037e-02,    3.2000e+01
1.0421e-01,    3.4352e-02,    3.2000e+01
1.0517e-01,    3.4669e-02,    3.2000e+01
1.0615e-01,    3.4990e-02,    3.2000e+01
1.0713e-01,    3.5313e-02,    3.2000e+01
1.0812e-01,    3.5640e-02,    3.2000e+01
1.0912e-01,    3.5969e-02,    3.2000e+01
1.1013e-01,    3.6302e-02,    3.2000e+01
1.1115e-01,    3.6637e-02,    3.2000e+01
1.1218e-01,    3.6976e-02,    3.2000e+01
1.1322e-01,    3.7318e-02,    3.2000e+01
1.1427e-01,    3.7663e-02,    3.2000e+01
1.1532e-01,    3.8011e-02,    3.2000e+01
1.1639e-01,    3.8362e-02,    3.2000e+01
1.1747e-01,    3.8717e-02,    3.2000e+01
1.1856e-01,    3.9075e-02,    3.2000e+01
1.1966e-01,    3.9436e-02,    3.2000e+01
1.2076e-01,    3.9800e-02,    3.2000e+01
1.2188e-01,    4.0168e-02,    3.2000e+01
1.2301e-01,    4.0539e-02,    3.2000e+01
1.2415e-01,    4.0914e-02,    3.2000e+01
1.2530e-01,    4.1292e-02,    3.2000e+01
1.2646e-01,    4.1673e-02,    3.2000e+01
1.2763e-01,    4.2058e-02,    3.2000e+01
1.2881e-01,    4.2447e-02,    3.2000e+01
1.3000e-01,    4.2839e-02,    3.2000e+01
1.3121e-01,    4.3235e-02,    3.2000e+01
1.3242e-01,    4.3634e-02,    3.2000e+01
1.3365e-01,    4.4037e-02,    3.2000e+01
1.3489e-01,    4.4444e-02,    3.2000e+01
1.3613e-01,    4.4854e-02,    3.2000e+01
1.3739e-01,    4.5269e-02,    3.2000e+01
1.3867e-01,    4.5687e-02,    3.2000e+01
1.3995e-01,    4.6109e-02,    3.2000e+01
1.4125e-01,    4.6534e-02,    3.2000e+01
1.4255e-01,    4.6964e-02,    3.2000e+01
1.4387e-01,    4.7398e-02,    3.2000e+01
1.4521e-01,    4.7835e-02,    3.2000e+01
1.4655e-01,    4.8277e-02,    3.2000e+01
1.4791e-01,    4.8723e-02,    3.2000e+01
1.4928e-01,    4.9172e-02,    3.2000e+01
1.5066e-01,    4.9626e-02,    3.2000e+01
1.5205e-01,    5.0084e-02,    3.2000e+01
1.5346e-01,    5.0547e-02,    3.2000e+01
1.5488e-01,    5.1013e-02,    3.2000e+01
1.5632e-01,    5.1484e-02,    3.2000e+01
1.5776e-01,    5.1959e-02,    3.2000e+01
1.5922e-01,    5.2439e-02,    3.2000e+01
1.6070e-01,    5.2923e-02,    3.2000e+01
1.6219e-01,    5.3411e-02,    3.2000e+01
1.6369e-01,    5.3904e-02,    3.2000e+01
1.6520e-01,    5.4401e-02,    3.2000e+01
1.6673e-01,    5.4903e-02,    3.2000e+01
1.6828e-01,    5.5409e-02,    3.2000e+01
1.6984e-01,    5.5920e-02,    3.2000e+01
1.7141e-01,    5.6436e-02,    3.2000e+01
1.7299e-01,    5.6956e-02,    3.2000e+01
1.7460e-01,    5.7482e-02,    3.2000e+01
1.7621e-01,    5.8012e-02,    3.2000e+01
1.7784e-01,    5.8547e-02,    3.2000e+01
1.7949e-01,    5.9086e-02,    3.2000e+01
1.8115e-01,    5.9631e-02,    3.2000e+01
1.8283e-01,    6.0181e-02,    3.2000e+01
1.8452e-01,    6.0736e-02,    3.2000e+01
1.8623e-01,    6.1295e-02,    3.2000e+01
1.8796e-01,    6.1860e-02,    3.2000e+01
1.8970e-01,    6.2430e-02,    3.2000e+01
1.9145e-01,    6.3006e-02,    3.2000e+01
1.9322e-01,    6.3586e-02,    3.2000e+01
1.9501e-01,    6.4172e-02,    3.2000e+01
1.9682e-01,    6.4763e-02,    3.2000e+01
1.9864e-01,    6.5359e-02,    3.2000e+01
2.0048e-01,    6.5961e-02,    3.2000e+01
2.0234e-01,    6.6569e-02,    3.2000e+01
2.0421e-01,    6.7182e-02,    3.2000e+01
2.0610e-01,    6.7800e-02,    3.2000e+01
2.0801e-01,    6.8425e-02,    3.2000e+01
2.0994e-01,    6.9055e-02,    3.2000e+01
2.1188e-01,    6.9690e-02,    3.2000e+01
2.1384e-01,    7.0332e-02,    3.2000e+01
2.1582e-01,    7.0979e-02,    3.2000e+01
2.1782e-01,    7.1632e-02,    3.2000e+01
2.1984e-01,    7.2291e-02,    3.2000e+01
2.2187e-01,    7.2956e-02,    3.2000e+01
2.2393e-01,    7.3627e-02,    3.2000e+01
2.2600e-01,    7.4304e-02,    3.2000e+01
2.2809e-01,    7.4987e-02,    3.2000e+01
2.3020e-01,    7.5677e-02,    3.2000e+01
2.3233e-01,    7.6373e-02,    3.2000e+01
2.3449e-01,    7.7075e-02,    3.2000e+01
2.3666e-01,    7.7783e-02,    3.2000e+01
2.3885e-01,    7.8498e-02,    3.2000e+01
2.4106e-01,    7.9219e-02,    3.2000e+01
2.4329e-01,    7.9947e-02,    3.2000e+01
2.4554e-01,    8.0681e-02,    3.2000e+01
2.4782e-01,    8.1422e-02,    3.2000e+01
2.5011e-01,    8.2170e-02,    3.2000e+01
2.5243e-01,    8.2925e-02,    3.2000e+01
2.5476e-01,    8.3686e-02,    3.2000e+01
2.5712e-01,    8.4454e-02,    3.2000e+01
2.5950e-01,    8.5229e-02,    3.2000e+01
2.6191e-01,    8.6011e-02,    3.2000e+01
2.6433e-01,    8.6800e-02,    3.2000e+01
2.6678e-01,    8.7596e-02,    3.2000e+01
2.6925e-01,    8.8400e-02,    3.2000e+01
2.7174e-01,    8.9210e-02,    3.2000e+01
2.7426e-01,    9.0028e-02,    3.2000e+01
2.7680e-01,    9.0853e-02,    3.2000e+01
2.7936e-01,    9.1686e-02,    3.2000e+01
2.8195e-01,    9.2526e-02,    3.2000e+01
2.8456e-01,    9.3374e-02,    3.2000e+01
2.8719e-01,    9.4229e-02,    3.2000e+01
2.8985e-01,    9.5092e-02,    3.2000e+01
2.9253e-01,    9.5963e-02,    3.2000e+01
2.9524e-01,    9.6841e-02,    3.2000e+01
2.9798e-01,    9.7727e-02,    3.2000e+01
3.0073e-01,    9.8622e-02,    3.2000e+01
3.0352e-01,    9.9524e-02,    3.2000e+01
3.0633e-01,    1.0043e-01,    3.2000e+01
3.0917e-01,    1.0135e-01,    3.2000e+01
3.1203e-01,    1.0228e-01,    3.2000e+01
3.1492e-01,    1.0321e-01,    3.2000e+01
3.1783e-01,    1.0416e-01,    3.2000e+01
3.2078e-01,    1.0511e-01,    3.2000e+01
3.2375e-01,    1.0607e-01,    3.2000e+01
3.2674e-01,    1.0704e-01,    3.2000e+01
3.2977e-01,    1.0801e-01,    3.2000e+01
3.3282e-01,    1.0900e-01,    3.2000e+01
3.3590e-01,    1.0999e-01,    3.2000e+01
3.3901e-01,    1.1100e-01,    3.2000e+01
3.4215e-01,    1.1201e-01,    3.2000e+01
3.4532e-01,    1.1303e-01,    3.2000e+01
3.4852e-01,    1.1406e-01,    3.2000e+01
3.5174e-01,    1.1510e-01,    3.2000e+01
3.5500e-01,    1.1615e-01,    3.2000e+01
3.5829e-01,    1.1721e-01,    3.2000e+01
3.6160e-01,    1.1827e-01,    3.2000e+01
3.6495e-01,    1.1935e-01,    3.2000e+01
3.6833e-01,    1.2043e-01,    3.2000e+01
3.7174e-01,    1.2153e-01,    3.2000e+01
3.7518e-01,    1.2263e-01,    3.2000e+01
3.7866e-01,    1.2375e-01,    3.2000e+01
3.8216e-01,    1.2487e-01,    3.2000e+01
3.8570e-01,    1.2601e-01,    3.2000e+01
3.8927e-01,    1.2715e-01,    3.2000e+01
3.9288e-01,    1.2830e-01,    3.2000e+01
3.9651e-01,    1.2947e-01,    3.2000e+01
4.0018e-01,    1.3064e-01,    3.2000e+01
4.0389e-01,    1.3183e-01,    3.2000e+01
4.0763e-01,    1.3302e-01,    3.2000e+01
4.1140e-01,    1.3423e-01,    3.2000e+01
4.1521e-01,    1.3544e-01,    3.2000e+01
4.1906e-01,    1.3667e-01,    3.2000e+01
4.2294e-01,    1.3790e-01,    3.2000e+01
4.2685e-01,    1.3915e-01,    3.2000e+01
4.3081e-01,    1.4041e-01,    3.2000e+01
4.3479e-01,    1.4168e-01,    3.2000e+01
4.3882e-01,    1.4295e-01,    3.2000e+01
4.4288e-01,    1.4424e-01,    3.2000e+01
4.4698e-01,    1.4555e-01,    3.2000e+01
4.5112e-01,    1.4686e-01,    3.2000e+01
4.5530e-01,    1.4818e-01,    3.2000e+01
4.5951e-01,    1.4952e-01,    3.2000e+01
4.6377e-01,    1.5086e-01,    3.2000e+01
4.6806e-01,    1.5222e-01,    3.2000e+01
4.7240e-01,    1.5359e-01,    3.2000e+01
4.7677e-01,    1.5497e-01,    3.2000e+01
4.8118e-01,    1.5636e-01,    3.2000e+01
4.8564e-01,    1.5777e-01,    3.2000e+01
4.9014e-01,    1.5918e-01,    3.2000e+01
4.9467e-01,    1.6061e-01,    3.2000e+01
4.9925e-01,    1.6205e-01,    3.2000e+01
5.0388e-01,    1.6350e-01,    3.2000e+01
5.0854e-01,    1.6497e-01,    3.2000e+01
5.1325e-01,    1.6644e-01,    3.2000e+01
5.1800e-01,    1.6793e-01,    3.2000e+01
5.2280e-01,    1.6943e-01,    3.2000e+01
5.2764e-01,    1.7095e-01,    3.2000e+01
5.3252e-01,    1.7247e-01,    3.2000e+01
5.3745e-01,    1.7401e-01,    3.2000e+01
5.4243e-01,    1.7556e-01,    3.2000e+01
5.4745e-01,    1.7712e-01,    3.2000e+01
5.5252e-01,    1.7870e-01,    3.2000e+01
5.5764e-01,    1.8029e-01,    3.2000e+01
5.6280e-01,    1.8189e-01,    3.2000e+01
5.6801e-01,    1.8351e-01,    3.2000e+01
5.7327e-01,    1.8514e-01,    3.2000e+01
5.7858e-01,    1.8678e-01,    3.2000e+01
5.8393e-01,    1.8843e-01,    3.2000e+01
5.8934e-01,    1.9010e-01,    3.2000e+01
5.9480e-01,    1.9178e-01,    3.2000e+01
6.0030e-01,    1.9348e-01,    3.2000e+01
6.0586e-01,    1.9519e-01,    3.2000e+01
6.1147e-01,    1.9691e-01,    3.2000e+01
6.1713e-01,    1.9865e-01,    3.2000e+01
6.2285e-01,    2.0040e-01,    3.2000e+01
6.2861e-01,    2.0216e-01,    3.2000e+01
6.3443e-01,    2.0394e-01,    3.2000e+01
6.4031e-01,    2.0573e-01,    3.2000e+01
6.4624e-01,    2.0753e-01,    3.2000e+01
6.5222e-01,    2.0935e-01,    3.2000e+01
6.5826e-01,    2.1119e-01,    3.2000e+01
6.6435e-01,    2.1303e-01,    3.2000e+01
6.7050e-01,    2.1490e-01,    3.2000e+01
6.7671e-01,    2.1677e-01,    3.2000e+01
6.8298e-01,    2.1866e-01,    3.2000e+01
6.8930e-01,    2.2057e-01,    3.2000e+01
6.9568e-01,    2.2249e-01,    3.2000e+01
7.0212e-01,    2.2442e-01,    3.2000e+01
7.0862e-01,    2.2637e-01,    3.2000e+01
7.1518e-01,    2.2833e-01,    3.2000e+01
7.2181e-01,    2.3031e-01,    3.2000e+01
7.2849e-01,    2.3230e-01,    3.2000e+01
7.3523e-01,    2.3431e-01,    3.2000e+01
7.4204e-01,    2.3633e-01,    3.2000e+01
7.4891e-01,    2.3837e-01,    3.2000e+01
7.5585e-01,    2.4042e-01,    3.2000e+01
7.6284e-01,    2.4249e-01,    3.2000e+01
7.6991e-01,    2.4457e-01,    3.2000e+01
7.7704e-01,    2.4667e-01,    3.2000e+01
7.8423e-01,    2.4878e-01,    3.2000e+01
7.9149e-01,    2.5091e-01,    3.2000e+01
7.9882e-01,    2.5305e-01,    3.2000e+01
8.0621e-01,    2.5521e-01,    3.2000e+01
8.1368e-01,    2.5738e-01,    3.2000e+01
8.2121e-01,    2.5957e-01,    3.2000e+01
8.2882e-01,    2.6178e-01,    3.2000e+01
8.3649e-01,    2.6399e-01,    3.2000e+01
8.4424e-01,    2.6623e-01,    3.2000e+01
8.5205e-01,    2.6848e-01,    3.2000e+01
8.5994e-01,    2.7074e-01,    3.2000e+01
8.6790e-01,    2.7302e-01,    3.2000e+01
8.7594e-01,    2.7532e-01,    3.2000e+01
8.8405e-01,    2.7763e-01,    3.2000e+01
8.9223e-01,    2.7995e-01,    3.2000e+01
9.0049e-01,    2.8229e-01,    3.2000e+01
9.0883e-01,    2.8465e-01,    3.2000e+01
9.1725e-01,    2.8702e-01,    3.2000e+01
9.2574e-01,    2.8941e-01,    3.2000e+01
9.3431e-01,    2.9181e-01,    3.2000e+01
9.4296e-01,    2.9423e-01,    3.2000e+01
9.5169e-01,    2.9666e-01,    3.2000e+01
9.6050e-01,    2.9911e-01,    3.2000e+01
9.6940e-01,    3.0157e-01,    3.2000e+01
9.7837e-01,    3.0405e-01,    3.2000e+01
9.8743e-01,    3.0654e-01,    3.2000e+01
9.9657e-01,    3.0905e-01,    3.2000e+01
1.0058e+00,    3.1157e-01,    3.2000e+01
1.0151e+00,    3.1411e-01,    3.2000e+01
1.0245e+00,    3.1667e-01,    3.2000e+01
1.0340e+00,    3.1923e-01,    3.2000e+01
1.0436e+00,    3.2182e-01,    3.2000e+01
1.0532e+00,    3.2441e-01,    3.2000e+01
1.0630e+00,    3.2703e-01,    3.2000e+01
1.0728e+00,    3.2965e-01,    3.2000e+01
1.0828e+00,    3.3230e-01,    3.2000e+01
1.0928e+00,    3.3495e-01,    3.2000e+01
1.1029e+00,    3.3762e-01,    3.2000e+01
1.1131e+00,    3.4031e-01,    3.2000e+01
1.1234e+00,    3.4301e-01,    3.2000e+01
1.1338e+00,    3.4572e-01,    3.2000e+01
1.1443e+00,    3.4845e-01,    3.2000e+01
1.1549e+00,    3.5119e-01,    3.2000e+01
1.1656e+00,    3.5394e-01,    3.2000e+01
1.1764e+00,    3.5671e-01,    3.2000e+01
1.1873e+00,    3.5949e-01,    3.2000e+01
1.1983e+00,    3.6229e-01,    3.2000e+01
1.2094e+00,    3.6510e-01,    3.2000e+01
1.2206e+00,    3.6792e-01,    3.2000e+01
1.2319e+00,    3.7075e-01,    3.2000e+01
1.2433e+00,    3.7360e-01,    3.2000e+01
1.2548e+00,    3.7646e-01,    3.2000e+01
1.2664e+00,    3.7933e-01,    3.2000e+01
1.2781e+00,    3.8222e-01,    3.2000e+01
1.2900e+00,    3.8512e-01,    3.2000e+01
1.3019e+00,    3.8803e-01,    3.2000e+01
1.3140e+00,    3.9095e-01,    3.2000e+01
1.3261e+00,    3.9388e-01,    3.2000e+01
1.3384e+00,    3.9683e-01,    3.2000e+01
1.3508e+00,    3.9978e-01,    3.2000e+01
1.3633e+00,    4.0275e-01,    3.2000e+01
1.3759e+00,    4.0573e-01,    3.2000e+01
1.3887e+00,    4.0872e-01,    3.2000e+01
