# Force βfL, Extension z/L, Persistence Length λ
1.6703e-02,    5.3426e-03,    8.0000e+00
1.6857e-02,    5.3921e-03,    8.0000e+00
1.7013e-02,    5.4419e-03,    8.0000e+00
1.7171e-02,    5.4922e-03,    8.0000e+00
1.7330e-02,    5.5431e-03,    8.0000e+00
1.7490e-02,    5.5946e-03,    8.0000e+00
1.7652e-02,    5.6464e-03,    8.0000e+00
1.7816e-02,    5.6984e-03,    8.0000e+00
1.7981e-02,    5.7513e-03,    8.0000e+00
1.8147e-02,    5.8046e-03,    8.0000e+00
1.8315e-02,    5.8582e-03,    8.0000e+00
1.8485e-02,    5.9126e-03,    8.0000e+00
1.8656e-02,    5.9673e-03,    8.0000e+00
1.8829e-02,    6.0225e-03,    8.0000e+00
1.9003e-02,    6.0783e-03,    8.0000e+00
1.9179e-02,    6.1346e-03,    8.0000e+00
1.9356e-02,    6.1913e-03,    8.0000e+00
1.9536e-02,    6.2486e-03,    8.0000e+00
1.9717e-02,    6.3065e-03,    8.0000e+00
1.9899e-02,    6.3649e-03,    8.0000e+00
2.0083e-02,    6.4239e-03,    8.0000e+00
2.0269e-02,    6.4834e-03,    8.0000e+00
2.0457e-02,    6.5434e-03,    8.0000e+00
2.0646e-02,    6.6038e-03,    8.0000e+00
2.0838e-02,    6.6649e-03,    8.0000e+00
2.1030e-02,    6.7268e-03,    8.0000e+00
2.1225e-02,    6.7891e-03,    8.0000e+00
2.1422e-02,    6.8519e-03,    8.0000e+00
2.1620e-02,    6.9154e-03,    8.0000e+00
2.1820e-02,    6.9794e-03,    8.0000e+00
2.2022e-02,    7.0439e-03,    8.0000e+00
2.2226e-02,    7.1092e-03,    8.0000e+00
2.2432e-02,    7.1750e-03,    8.0000e+00
2.2640e-02,    7.2414e-03,    8.0000e+00
2.2849e-02,    7.3085e-03,    8.0000e+00
2.3061e-02,    7.3761e-03,    8.0000e+00
2.3274e-02,    7.4444e-03,    8.0000e+00
2.3490e-02,    7.5135e-03,    8.0000e+00
2.3707e-02,    7.5830e-03,    8.0000e+00
2.3927e-02,    7.6530e-03,    8.0000e+00
2.4148e-02,    7.7239e-03,    8.0000e+00
2.4372e-02,    7.7954e-03,    8.0000e+00
2.4598e-02,    7.8677e-03,    8.0000e+00
2.4825e-02,    7.9405e-03,    8.0000e+00
2.5055e-02,    8.0140e-03,    8.0000e+00
2.5287e-02,    8.0882e-03,    8.0000e+00
2.5521e-02,    8.1631e-03,    8.0000e+00
2.5758e-02,    8.2386e-03,    8.0000e+00
2.5996e-02,    8.3149e-03,    8.0000e+00
2.6237e-02,    8.3919e-03,    8.0000e+00
2.6480e-02,    8.4696e-03,    8.0000e+00
2.6725e-02,    8.5480e-03,    8.0000e+00
2.6972e-02,    8.6271e-03,    8.0000e+00
2.7222e-02,    8.7070e-03,    8.0000e+00
2.7474e-02,    8.7876e-03,    8.0000e+00
2.7728e-02,    8.8690e-03,    8.0000e+00
2.7985e-02,    8.9511e-03,    8.0000e+00
2.8244e-02,    9.0339e-03,    8.0000e+00
2.8506e-02,    9.1176e-03,    8.0000e+00
2.8770e-02,    9.2019e-03,    8.0000e+00
2.9036e-02,    9.2871e-03,    8.0000e+00
2.9305e-02,    9.3732e-03,    8.0000e+00
2.9576e-02,    9.4599e-03,    8.0000e+00
2.9850e-02,    9.5475e-03,    8.0000e+00
3.0126e-02,    9.6358e-03,    8.0000e+00
3.0405e-02,    9.7251e-03,    8.0000e+00
3.0687e-02,    9.8152e-03,    8.0000e+00
3.0971e-02,    9.9060e-03,    8.0000e+00
3.1258e-02,    9.9977e-03,    8.0000e+00
3.1547e-02,    1.0090e-02,    8.0000e+00
3.1839e-02,    1.0184e-02,    8.0000e+00
3.2134e-02,    1.0278e-02,    8.0000e+00
3.2431e-02,    1.0373e-02,    8.0000e+00
3.2732e-02,    1.0469e-02,    8.0000e+00
3.3035e-02,    1.0566e-02,    8.0000e+00
3.3341e-02,    1.0664e-02,    8.0000e+00
3.3649e-02,    1.0763e-02,    8.0000e+00
3.3961e-02,    1.0862e-02,    8.0000e+00
3.4275e-02,    1.0963e-02,    8.0000e+00
3.4593e-02,    1.1064e-02,    8.0000e+00
3.4913e-02,    1.1167e-02,    8.0000e+00
3.5236e-02,    1.1270e-02,    8.0000e+00
3.5562e-02,    1.1374e-02,    8.0000e+00
3.5892e-02,    1.1480e-02,    8.0000e+00
3.6224e-02,    1.1586e-02,    8.0000e+00
3.6559e-02,    1.1693e-02,    8.0000e+00
3.6898e-02,    1.1801e-02,    8.0000e+00
3.7240e-02,    1.1911e-02,    8.0000e+00
3.7584e-02,    1.2021e-02,    8.0000e+00
3.7932e-02,    1.2132e-02,    8.0000e+00
3.8283e-02,    1.2245e-02,    8.0000e+00
3.8638e-02,    1.2358e-02,    8.0000e+00
3.8996e-02,    1.2472e-02,    8.0000e+00
3.9357e-02,    1.2588e-02,    8.0000e+00
3.9721e-02,    1.2704e-02,    8.0000e+00
4.0089e-02,    1.2822e-02,    8.0000e+00
4.0460e-02,    1.2940e-02,    8.0000e+00
4.0835e-02,    1.3060e-02,    8.0000e+00
4.1213e-02,    1.3181e-02,    8.0000e+00
4.1594e-02,    1.3303e-02,    8.0000e+00
4.1979e-02,    1.3426e-02,    8.0000e+00
4.2368e-02,    1.3551e-02,    8.0000e+00
4.2760e-02,    1.3676e-02,    8.0000e+00
4.3156e-02,    1.3803e-02,    8.0000e+00
4.3556e-02,    1.3930e-02,    8.0000e+00
4.3959e-02,    1.4059e-02,    8.0000e+00
4.4366e-02,    1.4189e-02,    8.0000e+00
4.4777e-02,    1.4321e-02,    8.0000e+00
4.5191e-02,    1.4453e-02,    8.0000e+00
4.5610e-02,    1.4587e-02,    8.0000e+00
4.6032e-02,    1.4722e-02,    8.0000e+00
4.6458e-02,    1.4858e-02,    8.0000e+00
4.6889e-02,    1.4996e-02,    8.0000e+00
4.7323e-02,    1.5135e-02,    8.0000e+00
4.7761e-02,    1.5275e-02,    8.0000e+00
4.8203e-02,    1.5416e-02,    8.0000e+00
4.8649e-02,    1.5559e-02,    8.0000e+00
4.9100e-02,    1.5703e-02,    8.0000e+00
4.9554e-02,    1.5848e-02,    8.0000e+00
5.0013e-02,    1.5995e-02,    8.0000e+00
5.0476e-02,    1.6143e-02,    8.0000e+00
5.0944e-02,    1.6292e-02,    8.0000e+00
5.1415e-02,    1.6443e-02,    8.0000e+00
5.1891e-02,    1.6595e-02,    8.0000e+00
5.2372e-02,    1.6749e-02,    8.0000e+00
5.2857e-02,    1.6904e-02,    8.0000e+00
5.3346e-02,    1.7061e-02,    8.0000e+00
5.3840e-02,    1.7218e-02,    8.0000e+00
5.4338e-02,    1.7378e-02,    8.0000e+00
5.4841e-02,    1.7539e-02,    8.0000e+00
5.5349e-02,    1.7701e-02,    8.0000e+00
5.5862e-02,    1.7865e-02,    8.0000e+00
5.6379e-02,    1.8030e-02,    8.0000e+00
5.6901e-02,    1.8197e-02,    8.0000e+00
5.7428e-02,    1.8365e-02,    8.0000e+00
5.7959e-02,    1.8535e-02,    8.0000e+00
5.8496e-02,    1.8707e-02,    8.0000e+00
5.9038e-02,    1.8880e-02,    8.0000e+00
5.9584e-02,    1.9055e-02,    8.0000e+00
6.0136e-02,    1.9231e-02,    8.0000e+00
6.0693e-02,    1.9409e-02,    8.0000e+00
6.1255e-02,    1.9589e-02,    8.0000e+00
6.1822e-02,    1.9770e-02,    8.0000e+00
6.2394e-02,    1.9953e-02,    8.0000e+00
6.2972e-02,    2.0138e-02,    8.0000e+00
6.3555e-02,    2.0324e-02,    8.0000e+00
6.4143e-02,    2.0512e-02,    8.0000e+00
6.4737e-02,    2.0702e-02,    8.0000e+00
6.5337e-02,    2.0893e-02,    8.0000e+00
6.5942e-02,    2.1087e-02,    8.0000e+00
6.6552e-02,    2.1282e-02,    8.0000e+00
6.7168e-02,    2.1479e-02,    8.0000e+00
6.7790e-02,    2.1677e-02,    8.0000e+00
6.8418e-02,    2.1878e-02,    8.0000e+00
6.9051e-02,    2.2080e-02,    8.0000e+00
6.9691e-02,    2.2285e-02,    8.0000e+00
7.0336e-02,    2.2491e-02,    8.0000e+00
7.0987e-02,    2.2699e-02,    8.0000e+00
7.1644e-02,    2.2909e-02,    8.0000e+00
7.2308e-02,    2.3121e-02,    8.0000e+00
7.2977e-02,    2.3335e-02,    8.0000e+00
7.3653e-02,    2.3551e-02,    8.0000e+00
7.4335e-02,    2.3769e-02,    8.0000e+00
7.5023e-02,    2.3989e-02,    8.0000e+00
7.5718e-02,    2.4211e-02,    8.0000e+00
7.6419e-02,    2.4435e-02,    8.0000e+00
7.7126e-02,    2.4661e-02,    8.0000e+00
7.7840e-02,    2.4889e-02,    8.0000e+00
7.8561e-02,    2.5119e-02,    8.0000e+00
7.9288e-02,    2.5352e-02,    8.0000e+00
8.0022e-02,    2.5586e-02,    8.0000e+00
8.0763e-02,    2.5823e-02,    8.0000e+00
8.1511e-02,    2.6062e-02,    8.0000e+00
8.2266e-02,    2.6303e-02,    8.0000e+00
8.3027e-02,    2.6546e-02,    8.0000e+00
8.3796e-02,    2.6792e-02,    8.0000e+00
8.4572e-02,    2.7039e-02,    8.0000e+00
8.5355e-02,    2.7290e-02,    8.0000e+00
8.6145e-02,    2.7542e-02,    8.0000e+00
8.6943e-02,    2.7797e-02,    8.0000e+00
8.7748e-02,    2.8054e-02,    8.0000e+00
8.8560e-02,    2.8313e-02,    8.0000e+00
8.9380e-02,    2.8575e-02,    8.0000e+00
9.0208e-02,    2.8840e-02,    8.0000e+00
9.1043e-02,    2.9106e-02,    8.0000e+00
9.1886e-02,    2.9375e-02,    8.0000e+00
9.2737e-02,    2.9647e-02,    8.0000e+00
9.3595e-02,    2.9921e-02,    8.0000e+00
9.4462e-02,    3.0198e-02,    8.0000e+00
9.5336e-02,    3.0477e-02,    8.0000e+00
9.6219e-02,    3.0759e-02,    8.0000e+00
9.7110e-02,    3.1044e-02,    8.0000e+00
9.8009e-02,    3.1331e-02,    8.0000e+00
9.8917e-02,    3.1620e-02,    8.0000e+00
9.9832e-02,    3.1913e-02,    8.0000e+00
1.0076e-01,    3.2208e-02,    8.0000e+00
1.0169e-01,    3.2506e-02,    8.0000e+00
1.0263e-01,    3.2806e-02,    8.0000e+00
1.0358e-01,    3.3110e-02,    8.0000e+00
1.0454e-01,    3.3416e-02,    8.0000e+00
1.0551e-01,    3.3725e-02,    8.0000e+00
1.0649e-01,    3.4036e-02,    8.0000e+00
1.0747e-01,    3.4351e-02,    8.0000e+00
1.0847e-01,    3.4669e-02,    8.0000e+00
1.0947e-01,    3.4989e-02,    8.0000e+00
1.1048e-01,    3.5313e-02,    8.0000e+00
1.1151e-01,    3.5639e-02,    8.0000e+00
1.1254e-01,    3.5969e-02,    8.0000e+00
1.1358e-01,    3.6301e-02,    8.0000e+00
1.1463e-01,    3.6637e-02,    8.0000e+00
1.1569e-01,    3.6975e-02,    8.0000e+00
1.1677e-01,    3.7317e-02,    8.0000e+00
1.1785e-01,    3.7662e-02,    8.0000e+00
1.1894e-01,    3.8010e-02,    8.0000e+00
1.2004e-01,    3.8361e-02,    8.0000e+00
1.2115e-01,    3.8716e-02,    8.0000e+00
1.2227e-01,    3.9073e-02,    8.0000e+00
1.2340e-01,    3.9435e-02,    8.0000e+00
1.2455e-01,    3.9799e-02,    8.0000e+00
1.2570e-01,    4.0167e-02,    8.0000e+00
1.2686e-01,    4.0538e-02,    8.0000e+00
1.2804e-01,    4.0912e-02,    8.0000e+00
1.2922e-01,    4.1290e-02,    8.0000e+00
1.3042e-01,    4.1672e-02,    8.0000e+00
1.3163e-01,    4.2057e-02,    8.0000e+00
1.3285e-01,    4.2445e-02,    8.0000e+00
1.3408e-01,    4.2837e-02,    8.0000e+00
1.3532e-01,    4.3233e-02,    8.0000e+00
1.3657e-01,    4.3632e-02,    8.0000e+00
1.3783e-01,    4.4035e-02,    8.0000e+00
1.3911e-01,    4.4442e-02,    8.0000e+00
1.4040e-01,    4.4853e-02,    8.0000e+00
1.4170e-01,    4.5267e-02,    8.0000e+00
1.4301e-01,    4.5685e-02,    8.0000e+00
1.4433e-01,    4.6107e-02,    8.0000e+00
1.4567e-01,    4.6532e-02,    8.0000e+00
1.4702e-01,    4.6962e-02,    8.0000e+00
1.4838e-01,    4.7396e-02,    8.0000e+00
1.4976e-01,    4.7833e-02,    8.0000e+00
1.5114e-01,    4.8275e-02,    8.0000e+00
1.5254e-01,    4.8720e-02,    8.0000e+00
1.5395e-01,    4.9170e-02,    8.0000e+00
1.5538e-01,    4.9624e-02,    8.0000e+00
1.5682e-01,    5.0082e-02,    8.0000e+00
1.5827e-01,    5.0544e-02,    8.0000e+00
1.5973e-01,    5.1011e-02,    8.0000e+00
1.6121e-01,    5.1481e-02,    8.0000e+00
1.6271e-01,    5.1957e-02,    8.0000e+00
1.6421e-01,    5.2436e-02,    8.0000e+00
1.6573e-01,    5.2920e-02,    8.0000e+00
1.6727e-01,    5.3408e-02,    8.0000e+00
1.6882e-01,    5.3901e-02,    8.0000e+00
1.7038e-01,    5.4398e-02,    8.0000e+00
1.7196e-01,    5.4900e-02,    8.0000e+00
1.7355e-01,    5.5406e-02,    8.0000e+00
1.7516e-01,    5.5917e-02,    8.0000e+00
1.7678e-01,    5.6433e-02,    8.0000e+00
1.7841e-01,    5.6953e-02,    8.0000e+00
1.8007e-01,    5.7478e-02,    8.0000e+00
1.8173e-01,    5.8008e-02,    8.0000e+00
1.8342e-01,    5.8543e-02,    8.0000e+00
1.8511e-01,    5.9083e-02,    8.0000e+00
1.8683e-01,    5.9627e-02,    8.0000e+00
1.8856e-01,    6.0177e-02,    8.0000e+00
1.9030e-01,    6.0731e-02,    8.0000e+00
1.9207e-01,    6.1291e-02,    8.0000e+00
1.9384e-01,    6.1856e-02,    8.0000e+00
1.9564e-01,    6.2426e-02,    8.0000e+00
1.9745e-01,    6.3001e-02,    8.0000e+00
1.9928e-01,    6.3581e-02,    8.0000e+00
2.0112e-01,    6.4167e-02,    8.0000e+00
2.0299e-01,    6.4758e-02,    8.0000e+00
2.0486e-01,    6.5354e-02,    8.0000e+00
2.0676e-01,    6.5956e-02,    8.0000e+00
2.0868e-01,    6.6563e-02,    8.0000e+00
2.1061e-01,    6.7176e-02,    8.0000e+00
2.1256e-01,    6.7795e-02,    8.0000e+00
2.1453e-01,    6.8419e-02,    8.0000e+00
2.1651e-01,    6.9048e-02,    8.0000e+00
2.1852e-01,    6.9684e-02,    8.0000e+00
2.2054e-01,    7.0325e-02,    8.0000e+00
2.2258e-01,    7.0972e-02,    8.0000e+00
2.2464e-01,    7.1625e-02,    8.0000e+00
2.2672e-01,    7.2284e-02,    8.0000e+00
2.2882e-01,    7.2949e-02,    8.0000e+00
2.3094e-01,    7.3620e-02,    8.0000e+00
2.3308e-01,    7.4297e-02,    8.0000e+00
2.3524e-01,    7.4980e-02,    8.0000e+00
2.3741e-01,    7.5669e-02,    8.0000e+00
2.3961e-01,    7.6364e-02,    8.0000e+00
2.4183e-01,    7.7066e-02,    8.0000e+00
2.4407e-01,    7.7774e-02,    8.0000e+00
2.4633e-01,    7.8489e-02,    8.0000e+00
2.4861e-01,    7.9210e-02,    8.0000e+00
2.5091e-01,    7.9937e-02,    8.0000e+00
2.5324e-01,    8.0672e-02,    8.0000e+00
2.5558e-01,    8.1412e-02,    8.0000e+00
2.5795e-01,    8.2160e-02,    8.0000e+00
2.6033e-01,    8.2914e-02,    8.0000e+00
2.6274e-01,    8.3675e-02,    8.0000e+00
2.6518e-01,    8.4443e-02,    8.0000e+00
2.6763e-01,    8.5218e-02,    8.0000e+00
2.7011e-01,    8.5999e-02,    8.0000e+00
2.7261e-01,    8.6788e-02,    8.0000e+00
2.7514e-01,    8.7584e-02,    8.0000e+00
2.7768e-01,    8.8387e-02,    8.0000e+00
2.8025e-01,    8.9197e-02,    8.0000e+00
2.8285e-01,    9.0015e-02,    8.0000e+00
2.8547e-01,    9.0840e-02,    8.0000e+00
2.8811e-01,    9.1672e-02,    8.0000e+00
2.9078e-01,    9.2512e-02,    8.0000e+00
2.9347e-01,    9.3359e-02,    8.0000e+00
2.9619e-01,    9.4214e-02,    8.0000e+00
2.9893e-01,    9.5076e-02,    8.0000e+00
3.0170e-01,    9.5946e-02,    8.0000e+00
3.0449e-01,    9.6824e-02,    8.0000e+00
3.0731e-01,    9.7710e-02,    8.0000e+00
3.1016e-01,    9.8604e-02,    8.0000e+00
3.1303e-01,    9.9506e-02,    8.0000e+00
3.1593e-01,    1.0042e-01,    8.0000e+00
3.1885e-01,    1.0133e-01,    8.0000e+00
3.2180e-01,    1.0226e-01,    8.0000e+00
3.2478e-01,    1.0319e-01,    8.0000e+00
3.2779e-01,    1.0414e-01,    8.0000e+00
3.3082e-01,    1.0509e-01,    8.0000e+00
3.3389e-01,    1.0605e-01,    8.0000e+00
3.3698e-01,    1.0701e-01,    8.0000e+00
3.4010e-01,    1.0799e-01,    8.0000e+00
3.4325e-01,    1.0898e-01,    8.0000e+00
3.4643e-01,    1.0997e-01,    8.0000e+00
3.4963e-01,    1.1097e-01,    8.0000e+00
3.5287e-01,    1.1198e-01,    8.0000e+00
3.5614e-01,    1.1300e-01,    8.0000e+00
3.5943e-01,    1.1403e-01,    8.0000e+00
3.6276e-01,    1.1507e-01,    8.0000e+00
3.6612e-01,    1.1612e-01,    8.0000e+00
3.6951e-01,    1.1718e-01,    8.0000e+00
3.7293e-01,    1.1824e-01,    8.0000e+00
3.7638e-01,    1.1932e-01,    8.0000e+00
3.7987e-01,    1.2040e-01,    8.0000e+00
3.8339e-01,    1.2150e-01,    8.0000e+00
3.8694e-01,    1.2260e-01,    8.0000e+00
3.9052e-01,    1.2371e-01,    8.0000e+00
3.9413e-01,    1.2484e-01,    8.0000e+00
3.9778e-01,    1.2597e-01,    8.0000e+00
4.0147e-01,    1.2711e-01,    8.0000e+00
4.0518e-01,    1.2827e-01,    8.0000e+00
4.0893e-01,    1.2943e-01,    8.0000e+00
4.1272e-01,    1.3060e-01,    8.0000e+00
4.1654e-01,    1.3178e-01,    8.0000e+00
4.2040e-01,    1.3298e-01,    8.0000e+00
4.2429e-01,    1.3418e-01,    8.0000e+00
4.2822e-01,    1.3539e-01,    8.0000e+00
4.3218e-01,    1.3662e-01,    8.0000e+00
4.3619e-01,    1.3785e-01,    8.0000e+00
4.4022e-01,    1.3910e-01,    8.0000e+00
4.4430e-01,    1.4036e-01,    8.0000e+00
4.4841e-01,    1.4162e-01,    8.0000e+00
4.5257e-01,    1.4290e-01,    8.0000e+00
4.5676e-01,    1.4419e-01,    8.0000e+00
4.6098e-01,    1.4549e-01,    8.0000e+00
4.6525e-01,    1.4680e-01,    8.0000e+00
4.6956e-01,    1.4812e-01,    8.0000e+00
4.7391e-01,    1.4946e-01,    8.0000e+00
4.7830e-01,    1.5080e-01,    8.0000e+00
4.8272e-01,    1.5216e-01,    8.0000e+00
4.8719e-01,    1.5352e-01,    8.0000e+00
4.9170e-01,    1.5490e-01,    8.0000e+00
4.9626e-01,    1.5629e-01,    8.0000e+00
5.0085e-01,    1.5770e-01,    8.0000e+00
5.0549e-01,    1.5911e-01,    8.0000e+00
5.1017e-01,    1.6053e-01,    8.0000e+00
5.1489e-01,    1.6197e-01,    8.0000e+00
5.1966e-01,    1.6342e-01,    8.0000e+00
5.2447e-01,    1.6488e-01,    8.0000e+00
5.2933e-01,    1.6636e-01,    8.0000e+00
5.3423e-01,    1.6784e-01,    8.0000e+00
5.3917e-01,    1.6934e-01,    8.0000e+00
5.4417e-01,    1.7085e-01,    8.0000e+00
5.4920e-01,    1.7238e-01,    8.0000e+00
5.5429e-01,    1.7391e-01,    8.0000e+00
5.5942e-01,    1.7546e-01,    8.0000e+00
5.6460e-01,    1.7702e-01,    8.0000e+00
5.6983e-01,    1.7860e-01,    8.0000e+00
5.7510e-01,    1.8018e-01,    8.0000e+00
5.8043e-01,    1.8178e-01,    8.0000e+00
5.8580e-01,    1.8339e-01,    8.0000e+00
5.9123e-01,    1.8502e-01,    8.0000e+00
5.9670e-01,    1.8666e-01,    8.0000e+00
6.0223e-01,    1.8831e-01,    8.0000e+00
6.0780e-01,    1.8998e-01,    8.0000e+00
6.1343e-01,    1.9165e-01,    8.0000e+00
6.1911e-01,    1.9334e-01,    8.0000e+00
6.2484e-01,    1.9505e-01,    8.0000e+00
6.3063e-01,    1.9677e-01,    8.0000e+00
6.3646e-01,    1.9850e-01,    8.0000e+00
6.4236e-01,    2.0025e-01,    8.0000e+00
6.4830e-01,    2.0201e-01,    8.0000e+00
6.5431e-01,    2.0378e-01,    8.0000e+00
6.6037e-01,    2.0557e-01,    8.0000e+00
6.6648e-01,    2.0737e-01,    8.0000e+00
6.7265e-01,    2.0918e-01,    8.0000e+00
6.7888e-01,    2.1101e-01,    8.0000e+00
6.8516e-01,    2.1286e-01,    8.0000e+00
6.9151e-01,    2.1471e-01,    8.0000e+00
6.9791e-01,    2.1658e-01,    8.0000e+00
7.0437e-01,    2.1847e-01,    8.0000e+00
7.1089e-01,    2.2037e-01,    8.0000e+00
7.1748e-01,    2.2228e-01,    8.0000e+00
7.2412e-01,    2.2421e-01,    8.0000e+00
7.3082e-01,    2.2616e-01,    8.0000e+00
7.3759e-01,    2.2811e-01,    8.0000e+00
7.4442e-01,    2.3009e-01,    8.0000e+00
7.5131e-01,    2.3207e-01,    8.0000e+00
7.5827e-01,    2.3408e-01,    8.0000e+00
7.6529e-01,    2.3609e-01,    8.0000e+00
7.7237e-01,    2.3812e-01,    8.0000e+00
7.7952e-01,    2.4017e-01,    8.0000e+00
7.8674e-01,    2.4223e-01,    8.0000e+00
7.9403e-01,    2.4430e-01,    8.0000e+00
8.0138e-01,    2.4639e-01,    8.0000e+00
8.0880e-01,    2.4850e-01,    8.0000e+00
8.1629e-01,    2.5062e-01,    8.0000e+00
8.2384e-01,    2.5275e-01,    8.0000e+00
8.3147e-01,    2.5490e-01,    8.0000e+00
8.3917e-01,    2.5707e-01,    8.0000e+00
8.4694e-01,    2.5925e-01,    8.0000e+00
8.5478e-01,    2.6144e-01,    8.0000e+00
8.6269e-01,    2.6365e-01,    8.0000e+00
8.7068e-01,    2.6588e-01,    8.0000e+00
8.7874e-01,    2.6812e-01,    8.0000e+00
8.8688e-01,    2.7038e-01,    8.0000e+00
8.9509e-01,    2.7265e-01,    8.0000e+00
9.0338e-01,    2.7493e-01,    8.0000e+00
9.1174e-01,    2.7723e-01,    8.0000e+00
9.2018e-01,    2.7955e-01,    8.0000e+00
9.2870e-01,    2.8188e-01,    8.0000e+00
9.3730e-01,    2.8422e-01,    8.0000e+00
9.4598e-01,    2.8658e-01,    8.0000e+00
9.5474e-01,    2.8896e-01,    8.0000e+00
9.6358e-01,    2.9135e-01,    8.0000e+00
9.7250e-01,    2.9376e-01,    8.0000e+00
9.8150e-01,    2.9618e-01,    8.0000e+00
9.9059e-01,    2.9861e-01,    8.0000e+00
9.9976e-01,    3.0106e-01,    8.0000e+00
1.0090e+00,    3.0353e-01,    8.0000e+00
1.0184e+00,    3.0601e-01,    8.0000e+00
1.0278e+00,    3.0851e-01,    8.0000e+00
1.0373e+00,    3.1101e-01,    8.0000e+00
1.0469e+00,    3.1354e-01,    8.0000e+00
1.0566e+00,    3.1608e-01,    8.0000e+00
1.0664e+00,    3.1863e-01,    8.0000e+00
1.0763e+00,    3.2120e-01,    8.0000e+00
1.0862e+00,    3.2378e-01,    8.0000e+00
1.0963e+00,    3.2638e-01,    8.0000e+00
1.1064e+00,    3.2899e-01,    8.0000e+00
1.1167e+00,    3.3162e-01,    8.0000e+00
1.1270e+00,    3.3426e-01,    8.0000e+00
1.1374e+00,    3.3691e-01,    8.0000e+00
1.1480e+00,    3.3958e-01,    8.0000e+00
1.1586e+00,    3.4226e-01,    8.0000e+00
1.1693e+00,    3.4495e-01,    8.0000e+00
1.1802e+00,    3.4766e-01,    8.0000e+00
1.1911e+00,    3.5039e-01,    8.0000e+00
1.2021e+00,    3.5312e-01,    8.0000e+00
1.2132e+00,    3.5587e-01,    8.0000e+00
1.2245e+00,    3.5863e-01,    8.0000e+00
1.2358e+00,    3.6141e-01,    8.0000e+00
1.2473e+00,    3.6420e-01,    8.0000e+00
1.2588e+00,    3.6700e-01,    8.0000e+00
1.2705e+00,    3.6981e-01,    8.0000e+00
1.2822e+00,    3.7264e-01,    8.0000e+00
1.2941e+00,    3.7547e-01,    8.0000e+00
1.3061e+00,    3.7832e-01,    8.0000e+00
1.3182e+00,    3.8119e-01,    8.0000e+00
1.3304e+00,    3.8406e-01,    8.0000e+00
1.3427e+00,    3.8695e-01,    8.0000e+00
1.3551e+00,    3.8984e-01,    8.0000e+00
1.3677e+00,    3.9275e-01,    8.0000e+00
1.3803e+00,    3.9567e-01,    8.0000e+00
1.3931e+00,    3.9860e-01,    8.0000e+00
1.4060e+00,    4.0154e-01,    8.0000e+00
1.4190e+00,    4.0449e-01,    8.0000e+00
1.4322e+00,    4.0745e-01,    8.0000e+00
