# Force βfL, Extension z/L, Persistence Length λ
9.2133e-02,    1.1585e-02,    2.5000e-01
9.2986e-02,    1.1692e-02,    2.5000e-01
9.3847e-02,    1.1801e-02,    2.5000e-01
9.4715e-02,    1.1910e-02,    2.5000e-01
9.5592e-02,    1.2020e-02,    2.5000e-01
9.6477e-02,    1.2131e-02,    2.5000e-01
9.7371e-02,    1.2244e-02,    2.5000e-01
9.8272e-02,    1.2357e-02,    2.5000e-01
9.9182e-02,    1.2471e-02,    2.5000e-01
1.0010e-01,    1.2587e-02,    2.5000e-01
1.0103e-01,    1.2703e-02,    2.5000e-01
1.0196e-01,    1.2821e-02,    2.5000e-01
1.0291e-01,    1.2940e-02,    2.5000e-01
1.0386e-01,    1.3059e-02,    2.5000e-01
1.0482e-01,    1.3180e-02,    2.5000e-01
1.0579e-01,    1.3302e-02,    2.5000e-01
1.0677e-01,    1.3425e-02,    2.5000e-01
1.0776e-01,    1.3550e-02,    2.5000e-01
1.0876e-01,    1.3675e-02,    2.5000e-01
1.0976e-01,    1.3801e-02,    2.5000e-01
1.1078e-01,    1.3929e-02,    2.5000e-01
1.1181e-01,    1.4058e-02,    2.5000e-01
1.1284e-01,    1.4188e-02,    2.5000e-01
1.1389e-01,    1.4320e-02,    2.5000e-01
1.1494e-01,    1.4452e-02,    2.5000e-01
1.1600e-01,    1.4586e-02,    2.5000e-01
1.1708e-01,    1.4721e-02,    2.5000e-01
1.1816e-01,    1.4857e-02,    2.5000e-01
1.1926e-01,    1.4995e-02,    2.5000e-01
1.2036e-01,    1.5133e-02,    2.5000e-01
1.2148e-01,    1.5273e-02,    2.5000e-01
1.2260e-01,    1.5415e-02,    2.5000e-01
1.2374e-01,    1.5557e-02,    2.5000e-01
1.2488e-01,    1.5701e-02,    2.5000e-01
1.2604e-01,    1.5847e-02,    2.5000e-01
1.2720e-01,    1.5993e-02,    2.5000e-01
1.2838e-01,    1.6141e-02,    2.5000e-01
1.2957e-01,    1.6291e-02,    2.5000e-01
1.3077e-01,    1.6441e-02,    2.5000e-01
1.3198e-01,    1.6594e-02,    2.5000e-01
1.3320e-01,    1.6747e-02,    2.5000e-01
1.3444e-01,    1.6902e-02,    2.5000e-01
1.3568e-01,    1.7058e-02,    2.5000e-01
1.3694e-01,    1.7216e-02,    2.5000e-01
1.3820e-01,    1.7376e-02,    2.5000e-01
1.3948e-01,    1.7536e-02,    2.5000e-01
1.4078e-01,    1.7699e-02,    2.5000e-01
1.4208e-01,    1.7862e-02,    2.5000e-01
1.4339e-01,    1.8028e-02,    2.5000e-01
1.4472e-01,    1.8194e-02,    2.5000e-01
1.4606e-01,    1.8363e-02,    2.5000e-01
1.4741e-01,    1.8533e-02,    2.5000e-01
1.4878e-01,    1.8704e-02,    2.5000e-01
1.5016e-01,    1.8877e-02,    2.5000e-01
1.5155e-01,    1.9052e-02,    2.5000e-01
1.5295e-01,    1.9228e-02,    2.5000e-01
1.5437e-01,    1.9406e-02,    2.5000e-01
1.5580e-01,    1.9585e-02,    2.5000e-01
1.5724e-01,    1.9767e-02,    2.5000e-01
1.5869e-01,    1.9950e-02,    2.5000e-01
1.6016e-01,    2.0134e-02,    2.5000e-01
1.6165e-01,    2.0320e-02,    2.5000e-01
1.6314e-01,    2.0508e-02,    2.5000e-01
1.6465e-01,    2.0698e-02,    2.5000e-01
1.6618e-01,    2.0889e-02,    2.5000e-01
1.6772e-01,    2.1083e-02,    2.5000e-01
1.6927e-01,    2.1278e-02,    2.5000e-01
1.7084e-01,    2.1475e-02,    2.5000e-01
1.7242e-01,    2.1673e-02,    2.5000e-01
1.7401e-01,    2.1874e-02,    2.5000e-01
1.7563e-01,    2.2076e-02,    2.5000e-01
1.7725e-01,    2.2280e-02,    2.5000e-01
1.7889e-01,    2.2486e-02,    2.5000e-01
1.8055e-01,    2.2694e-02,    2.5000e-01
1.8222e-01,    2.2904e-02,    2.5000e-01
1.8391e-01,    2.3116e-02,    2.5000e-01
1.8561e-01,    2.3330e-02,    2.5000e-01
1.8733e-01,    2.3545e-02,    2.5000e-01
1.8906e-01,    2.3763e-02,    2.5000e-01
1.9081e-01,    2.3983e-02,    2.5000e-01
1.9258e-01,    2.4205e-02,    2.5000e-01
1.9436e-01,    2.4428e-02,    2.5000e-01
1.9616e-01,    2.4654e-02,    2.5000e-01
1.9798e-01,    2.4882e-02,    2.5000e-01
1.9981e-01,    2.5112e-02,    2.5000e-01
2.0166e-01,    2.5345e-02,    2.5000e-01
2.0353e-01,    2.5579e-02,    2.5000e-01
2.0541e-01,    2.5815e-02,    2.5000e-01
2.0732e-01,    2.6054e-02,    2.5000e-01
2.0924e-01,    2.6295e-02,    2.5000e-01
2.1117e-01,    2.6538e-02,    2.5000e-01
2.1313e-01,    2.6783e-02,    2.5000e-01
2.1510e-01,    2.7031e-02,    2.5000e-01
2.1709e-01,    2.7281e-02,    2.5000e-01
2.1910e-01,    2.7533e-02,    2.5000e-01
2.2113e-01,    2.7788e-02,    2.5000e-01
2.2318e-01,    2.8045e-02,    2.5000e-01
2.2525e-01,    2.8304e-02,    2.5000e-01
2.2733e-01,    2.8565e-02,    2.5000e-01
2.2944e-01,    2.8829e-02,    2.5000e-01
2.3156e-01,    2.9096e-02,    2.5000e-01
2.3370e-01,    2.9365e-02,    2.5000e-01
2.3587e-01,    2.9636e-02,    2.5000e-01
2.3805e-01,    2.9910e-02,    2.5000e-01
2.4026e-01,    3.0186e-02,    2.5000e-01
2.4248e-01,    3.0465e-02,    2.5000e-01
2.4473e-01,    3.0747e-02,    2.5000e-01
2.4699e-01,    3.1031e-02,    2.5000e-01
2.4928e-01,    3.1318e-02,    2.5000e-01
2.5159e-01,    3.1607e-02,    2.5000e-01
2.5392e-01,    3.1899e-02,    2.5000e-01
2.5627e-01,    3.2194e-02,    2.5000e-01
2.5864e-01,    3.2491e-02,    2.5000e-01
2.6103e-01,    3.2791e-02,    2.5000e-01
2.6345e-01,    3.3094e-02,    2.5000e-01
2.6589e-01,    3.3400e-02,    2.5000e-01
2.6835e-01,    3.3708e-02,    2.5000e-01
2.7084e-01,    3.4020e-02,    2.5000e-01
2.7334e-01,    3.4334e-02,    2.5000e-01
2.7587e-01,    3.4651e-02,    2.5000e-01
2.7843e-01,    3.4971e-02,    2.5000e-01
2.8101e-01,    3.5294e-02,    2.5000e-01
2.8361e-01,    3.5620e-02,    2.5000e-01
2.8623e-01,    3.5949e-02,    2.5000e-01
2.8888e-01,    3.6281e-02,    2.5000e-01
2.9156e-01,    3.6616e-02,    2.5000e-01
2.9426e-01,    3.6954e-02,    2.5000e-01
2.9698e-01,    3.7295e-02,    2.5000e-01
2.9973e-01,    3.7639e-02,    2.5000e-01
3.0251e-01,    3.7987e-02,    2.5000e-01
3.0531e-01,    3.8337e-02,    2.5000e-01
3.0814e-01,    3.8691e-02,    2.5000e-01
3.1099e-01,    3.9048e-02,    2.5000e-01
3.1387e-01,    3.9409e-02,    2.5000e-01
3.1677e-01,    3.9772e-02,    2.5000e-01
3.1971e-01,    4.0139e-02,    2.5000e-01
3.2267e-01,    4.0510e-02,    2.5000e-01
3.2565e-01,    4.0883e-02,    2.5000e-01
3.2867e-01,    4.1261e-02,    2.5000e-01
3.3171e-01,    4.1641e-02,    2.5000e-01
3.3478e-01,    4.2025e-02,    2.5000e-01
3.3788e-01,    4.2413e-02,    2.5000e-01
3.4101e-01,    4.2804e-02,    2.5000e-01
3.4417e-01,    4.3199e-02,    2.5000e-01
3.4736e-01,    4.3597e-02,    2.5000e-01
3.5057e-01,    4.3999e-02,    2.5000e-01
3.5382e-01,    4.4405e-02,    2.5000e-01
3.5709e-01,    4.4815e-02,    2.5000e-01
3.6040e-01,    4.5228e-02,    2.5000e-01
3.6374e-01,    4.5645e-02,    2.5000e-01
3.6710e-01,    4.6065e-02,    2.5000e-01
3.7050e-01,    4.6490e-02,    2.5000e-01
3.7393e-01,    4.6918e-02,    2.5000e-01
3.7740e-01,    4.7351e-02,    2.5000e-01
3.8089e-01,    4.7787e-02,    2.5000e-01
3.8442e-01,    4.8227e-02,    2.5000e-01
3.8798e-01,    4.8672e-02,    2.5000e-01
3.9157e-01,    4.9120e-02,    2.5000e-01
3.9519e-01,    4.9573e-02,    2.5000e-01
3.9885e-01,    5.0029e-02,    2.5000e-01
4.0254e-01,    5.0490e-02,    2.5000e-01
4.0627e-01,    5.0955e-02,    2.5000e-01
4.1003e-01,    5.1424e-02,    2.5000e-01
4.1383e-01,    5.1897e-02,    2.5000e-01
4.1766e-01,    5.2375e-02,    2.5000e-01
4.2153e-01,    5.2857e-02,    2.5000e-01
4.2543e-01,    5.3344e-02,    2.5000e-01
4.2937e-01,    5.3835e-02,    2.5000e-01
4.3334e-01,    5.4330e-02,    2.5000e-01
4.3736e-01,    5.4830e-02,    2.5000e-01
4.4141e-01,    5.5334e-02,    2.5000e-01
4.4549e-01,    5.5843e-02,    2.5000e-01
4.4962e-01,    5.6357e-02,    2.5000e-01
4.5378e-01,    5.6875e-02,    2.5000e-01
4.5798e-01,    5.7398e-02,    2.5000e-01
4.6222e-01,    5.7926e-02,    2.5000e-01
4.6650e-01,    5.8459e-02,    2.5000e-01
4.7082e-01,    5.8996e-02,    2.5000e-01
4.7518e-01,    5.9538e-02,    2.5000e-01
4.7958e-01,    6.0085e-02,    2.5000e-01
4.8402e-01,    6.0637e-02,    2.5000e-01
4.8850e-01,    6.1194e-02,    2.5000e-01
4.9302e-01,    6.1756e-02,    2.5000e-01
4.9759e-01,    6.2324e-02,    2.5000e-01
5.0220e-01,    6.2896e-02,    2.5000e-01
5.0685e-01,    6.3473e-02,    2.5000e-01
5.1154e-01,    6.4056e-02,    2.5000e-01
5.1628e-01,    6.4644e-02,    2.5000e-01
5.2106e-01,    6.5237e-02,    2.5000e-01
5.2588e-01,    6.5836e-02,    2.5000e-01
5.3075e-01,    6.6440e-02,    2.5000e-01
5.3566e-01,    6.7049e-02,    2.5000e-01
5.4062e-01,    6.7664e-02,    2.5000e-01
5.4563e-01,    6.8284e-02,    2.5000e-01
5.5068e-01,    6.8910e-02,    2.5000e-01
5.5578e-01,    6.9542e-02,    2.5000e-01
5.6092e-01,    7.0179e-02,    2.5000e-01
5.6612e-01,    7.0822e-02,    2.5000e-01
5.7136e-01,    7.1471e-02,    2.5000e-01
5.7665e-01,    7.2125e-02,    2.5000e-01
5.8199e-01,    7.2786e-02,    2.5000e-01
5.8738e-01,    7.3452e-02,    2.5000e-01
5.9281e-01,    7.4124e-02,    2.5000e-01
5.9830e-01,    7.4803e-02,    2.5000e-01
6.0384e-01,    7.5487e-02,    2.5000e-01
6.0943e-01,    7.6178e-02,    2.5000e-01
6.1508e-01,    7.6874e-02,    2.5000e-01
6.2077e-01,    7.7577e-02,    2.5000e-01
6.2652e-01,    7.8286e-02,    2.5000e-01
6.3232e-01,    7.9002e-02,    2.5000e-01
6.3817e-01,    7.9723e-02,    2.5000e-01
6.4408e-01,    8.0452e-02,    2.5000e-01
6.5005e-01,    8.1186e-02,    2.5000e-01
6.5606e-01,    8.1927e-02,    2.5000e-01
6.6214e-01,    8.2675e-02,    2.5000e-01
6.6827e-01,    8.3430e-02,    2.5000e-01
6.7446e-01,    8.4191e-02,    2.5000e-01
6.8070e-01,    8.4958e-02,    2.5000e-01
6.8700e-01,    8.5733e-02,    2.5000e-01
6.9336e-01,    8.6514e-02,    2.5000e-01
6.9978e-01,    8.7303e-02,    2.5000e-01
7.0626e-01,    8.8098e-02,    2.5000e-01
7.1280e-01,    8.8900e-02,    2.5000e-01
7.1940e-01,    8.9710e-02,    2.5000e-01
7.2606e-01,    9.0526e-02,    2.5000e-01
7.3278e-01,    9.1350e-02,    2.5000e-01
7.3957e-01,    9.2180e-02,    2.5000e-01
7.4642e-01,    9.3019e-02,    2.5000e-01
7.5333e-01,    9.3864e-02,    2.5000e-01
7.6030e-01,    9.4717e-02,    2.5000e-01
7.6734e-01,    9.5577e-02,    2.5000e-01
7.7445e-01,    9.6445e-02,    2.5000e-01
7.8162e-01,    9.7320e-02,    2.5000e-01
7.8885e-01,    9.8203e-02,    2.5000e-01
7.9616e-01,    9.9094e-02,    2.5000e-01
8.0353e-01,    9.9992e-02,    2.5000e-01
8.1097e-01,    1.0090e-01,    2.5000e-01
8.1848e-01,    1.0181e-01,    2.5000e-01
8.2605e-01,    1.0273e-01,    2.5000e-01
8.3370e-01,    1.0366e-01,    2.5000e-01
8.4142e-01,    1.0460e-01,    2.5000e-01
8.4921e-01,    1.0555e-01,    2.5000e-01
8.5708e-01,    1.0650e-01,    2.5000e-01
8.6501e-01,    1.0747e-01,    2.5000e-01
8.7302e-01,    1.0844e-01,    2.5000e-01
8.8110e-01,    1.0942e-01,    2.5000e-01
8.8926e-01,    1.1040e-01,    2.5000e-01
8.9749e-01,    1.1140e-01,    2.5000e-01
9.0580e-01,    1.1240e-01,    2.5000e-01
9.1419e-01,    1.1342e-01,    2.5000e-01
9.2265e-01,    1.1444e-01,    2.5000e-01
9.3120e-01,    1.1547e-01,    2.5000e-01
9.3982e-01,    1.1651e-01,    2.5000e-01
9.4852e-01,    1.1755e-01,    2.5000e-01
9.5730e-01,    1.1861e-01,    2.5000e-01
9.6617e-01,    1.1968e-01,    2.5000e-01
9.7511e-01,    1.2075e-01,    2.5000e-01
9.8414e-01,    1.2183e-01,    2.5000e-01
9.9325e-01,    1.2293e-01,    2.5000e-01
1.0024e+00,    1.2403e-01,    2.5000e-01
1.0117e+00,    1.2514e-01,    2.5000e-01
1.0211e+00,    1.2626e-01,    2.5000e-01
1.0305e+00,    1.2739e-01,    2.5000e-01
1.0401e+00,    1.2853e-01,    2.5000e-01
1.0497e+00,    1.2968e-01,    2.5000e-01
1.0594e+00,    1.3083e-01,    2.5000e-01
1.0692e+00,    1.3200e-01,    2.5000e-01
1.0791e+00,    1.3318e-01,    2.5000e-01
1.0891e+00,    1.3437e-01,    2.5000e-01
1.0992e+00,    1.3556e-01,    2.5000e-01
1.1094e+00,    1.3677e-01,    2.5000e-01
1.1197e+00,    1.3799e-01,    2.5000e-01
1.1300e+00,    1.3921e-01,    2.5000e-01
1.1405e+00,    1.4045e-01,    2.5000e-01
1.1511e+00,    1.4169e-01,    2.5000e-01
1.1617e+00,    1.4295e-01,    2.5000e-01
1.1725e+00,    1.4422e-01,    2.5000e-01
1.1833e+00,    1.4549e-01,    2.5000e-01
1.1943e+00,    1.4678e-01,    2.5000e-01
1.2053e+00,    1.4808e-01,    2.5000e-01
1.2165e+00,    1.4939e-01,    2.5000e-01
1.2278e+00,    1.5070e-01,    2.5000e-01
1.2391e+00,    1.5203e-01,    2.5000e-01
1.2506e+00,    1.5337e-01,    2.5000e-01
1.2622e+00,    1.5472e-01,    2.5000e-01
1.2739e+00,    1.5608e-01,    2.5000e-01
1.2857e+00,    1.5745e-01,    2.5000e-01
1.2976e+00,    1.5883e-01,    2.5000e-01
1.3096e+00,    1.6023e-01,    2.5000e-01
1.3217e+00,    1.6163e-01,    2.5000e-01
1.3339e+00,    1.6304e-01,    2.5000e-01
1.3463e+00,    1.6447e-01,    2.5000e-01
1.3588e+00,    1.6590e-01,    2.5000e-01
1.3713e+00,    1.6735e-01,    2.5000e-01
1.3840e+00,    1.6881e-01,    2.5000e-01
1.3969e+00,    1.7028e-01,    2.5000e-01
1.4098e+00,    1.7176e-01,    2.5000e-01
1.4228e+00,    1.7325e-01,    2.5000e-01
1.4360e+00,    1.7475e-01,    2.5000e-01
1.4493e+00,    1.7627e-01,    2.5000e-01
1.4627e+00,    1.7779e-01,    2.5000e-01
1.4763e+00,    1.7933e-01,    2.5000e-01
1.4899e+00,    1.8088e-01,    2.5000e-01
1.5037e+00,    1.8244e-01,    2.5000e-01
1.5177e+00,    1.8401e-01,    2.5000e-01
1.5317e+00,    1.8559e-01,    2.5000e-01
1.5459e+00,    1.8718e-01,    2.5000e-01
1.5602e+00,    1.8879e-01,    2.5000e-01
1.5746e+00,    1.9041e-01,    2.5000e-01
1.5892e+00,    1.9204e-01,    2.5000e-01
1.6039e+00,    1.9368e-01,    2.5000e-01
1.6188e+00,    1.9533e-01,    2.5000e-01
1.6338e+00,    1.9699e-01,    2.5000e-01
1.6489e+00,    1.9867e-01,    2.5000e-01
1.6642e+00,    2.0035e-01,    2.5000e-01
1.6796e+00,    2.0205e-01,    2.5000e-01
1.6951e+00,    2.0376e-01,    2.5000e-01
1.7108e+00,    2.0549e-01,    2.5000e-01
1.7267e+00,    2.0722e-01,    2.5000e-01
1.7427e+00,    2.0897e-01,    2.5000e-01
1.7588e+00,    2.1072e-01,    2.5000e-01
1.7751e+00,    2.1249e-01,    2.5000e-01
1.7915e+00,    2.1427e-01,    2.5000e-01
1.8081e+00,    2.1607e-01,    2.5000e-01
1.8248e+00,    2.1787e-01,    2.5000e-01
1.8417e+00,    2.1969e-01,    2.5000e-01
1.8588e+00,    2.2152e-01,    2.5000e-01
1.8760e+00,    2.2336e-01,    2.5000e-01
1.8934e+00,    2.2521e-01,    2.5000e-01
1.9109e+00,    2.2707e-01,    2.5000e-01
1.9286e+00,    2.2895e-01,    2.5000e-01
1.9464e+00,    2.3084e-01,    2.5000e-01
1.9645e+00,    2.3274e-01,    2.5000e-01
1.9827e+00,    2.3465e-01,    2.5000e-01
2.0010e+00,    2.3657e-01,    2.5000e-01
2.0195e+00,    2.3850e-01,    2.5000e-01
2.0382e+00,    2.4045e-01,    2.5000e-01
2.0571e+00,    2.4241e-01,    2.5000e-01
2.0762e+00,    2.4438e-01,    2.5000e-01
2.0954e+00,    2.4636e-01,    2.5000e-01
2.1148e+00,    2.4835e-01,    2.5000e-01
2.1344e+00,    2.5035e-01,    2.5000e-01
2.1541e+00,    2.5237e-01,    2.5000e-01
2.1741e+00,    2.5440e-01,    2.5000e-01
2.1942e+00,    2.5643e-01,    2.5000e-01
2.2145e+00,    2.5848e-01,    2.5000e-01
2.2350e+00,    2.6054e-01,    2.5000e-01
2.2557e+00,    2.6262e-01,    2.5000e-01
2.2766e+00,    2.6470e-01,    2.5000e-01
2.2977e+00,    2.6679e-01,    2.5000e-01
2.3189e+00,    2.6890e-01,    2.5000e-01
2.3404e+00,    2.7101e-01,    2.5000e-01
2.3621e+00,    2.7314e-01,    2.5000e-01
2.3839e+00,    2.7528e-01,    2.5000e-01
2.4060e+00,    2.7743e-01,    2.5000e-01
2.4283e+00,    2.7958e-01,    2.5000e-01
2.4508e+00,    2.8175e-01,    2.5000e-01
2.4735e+00,    2.8393e-01,    2.5000e-01
2.4964e+00,    2.8612e-01,    2.5000e-01
2.5195e+00,    2.8832e-01,    2.5000e-01
2.5428e+00,    2.9053e-01,    2.5000e-01
2.5664e+00,    2.9275e-01,    2.5000e-01
2.5901e+00,    2.9498e-01,    2.5000e-01
2.6141e+00,    2.9722e-01,    2.5000e-01
2.6383e+00,    2.9947e-01,    2.5000e-01
2.6627e+00,    3.0173e-01,    2.5000e-01
2.6874e+00,    3.0400e-01,    2.5000e-01
2.7123e+00,    3.0628e-01,    2.5000e-01
2.7374e+00,    3.0857e-01,    2.5000e-01
2.7627e+00,    3.1087e-01,    2.5000e-01
2.7883e+00,    3.1317e-01,    2.5000e-01
2.8141e+00,    3.1549e-01,    2.5000e-01
2.8402e+00,    3.1781e-01,    2.5000e-01
2.8665e+00,    3.2014e-01,    2.5000e-01
2.8930e+00,    3.2248e-01,    2.5000e-01
2.9198e+00,    3.2483e-01,    2.5000e-01
2.9468e+00,    3.2719e-01,    2.5000e-01
2.9741e+00,    3.2955e-01,    2.5000e-01
3.0016e+00,    3.3192e-01,    2.5000e-01
3.0294e+00,    3.3430e-01,    2.5000e-01
3.0575e+00,    3.3669e-01,    2.5000e-01
3.0858e+00,    3.3908e-01,    2.5000e-01
3.1144e+00,    3.4149e-01,    2.5000e-01
3.1432e+00,    3.4389e-01,    2.5000e-01
3.1723e+00,    3.4631e-01,    2.5000e-01
3.2017e+00,    3.4873e-01,    2.5000e-01
3.2313e+00,    3.5116e-01,    2.5000e-01
3.2612e+00,    3.5359e-01,    2.5000e-01
3.2914e+00,    3.5604e-01,    2.5000e-01
3.3219e+00,    3.5848e-01,    2.5000e-01
3.3527e+00,    3.6093e-01,    2.5000e-01
3.3837e+00,    3.6339e-01,    2.5000e-01
3.4150e+00,    3.6586e-01,    2.5000e-01
3.4466e+00,    3.6832e-01,    2.5000e-01
3.4786e+00,    3.7080e-01,    2.5000e-01
3.5108e+00,    3.7327e-01,    2.5000e-01
3.5433e+00,    3.7576e-01,    2.5000e-01
3.5761e+00,    3.7824e-01,    2.5000e-01
3.6092e+00,    3.8073e-01,    2.5000e-01
3.6426e+00,    3.8323e-01,    2.5000e-01
