# Force βfL, Extension z/L, Persistence Length λ
2.6747e-02,    8.8690e-03,    6.4000e+01
2.6995e-02,    8.9511e-03,    6.4000e+01
2.7245e-02,    9.0340e-03,    6.4000e+01
2.7497e-02,    9.1175e-03,    6.4000e+01
2.7751e-02,    9.2020e-03,    6.4000e+01
2.8008e-02,    9.2872e-03,    6.4000e+01
2.8268e-02,    9.3731e-03,    6.4000e+01
2.8529e-02,    9.4599e-03,    6.4000e+01
2.8794e-02,    9.5475e-03,    6.4000e+01
2.9060e-02,    9.6358e-03,    6.4000e+01
2.9329e-02,    9.7251e-03,    6.4000e+01
2.9601e-02,    9.8152e-03,    6.4000e+01
2.9875e-02,    9.9060e-03,    6.4000e+01
3.0151e-02,    9.9977e-03,    6.4000e+01
3.0431e-02,    1.0090e-02,    6.4000e+01
3.0712e-02,    1.0184e-02,    6.4000e+01
3.0997e-02,    1.0278e-02,    6.4000e+01
3.1284e-02,    1.0373e-02,    6.4000e+01
3.1573e-02,    1.0469e-02,    6.4000e+01
3.1866e-02,    1.0566e-02,    6.4000e+01
3.2161e-02,    1.0664e-02,    6.4000e+01
3.2458e-02,    1.0763e-02,    6.4000e+01
3.2759e-02,    1.0862e-02,    6.4000e+01
3.3062e-02,    1.0963e-02,    6.4000e+01
3.3368e-02,    1.1064e-02,    6.4000e+01
3.3677e-02,    1.1167e-02,    6.4000e+01
3.3989e-02,    1.1270e-02,    6.4000e+01
3.4304e-02,    1.1374e-02,    6.4000e+01
3.4621e-02,    1.1480e-02,    6.4000e+01
3.4942e-02,    1.1586e-02,    6.4000e+01
3.5265e-02,    1.1693e-02,    6.4000e+01
3.5592e-02,    1.1801e-02,    6.4000e+01
3.5922e-02,    1.1911e-02,    6.4000e+01
3.6254e-02,    1.2021e-02,    6.4000e+01
3.6590e-02,    1.2132e-02,    6.4000e+01
3.6929e-02,    1.2245e-02,    6.4000e+01
3.7270e-02,    1.2358e-02,    6.4000e+01
3.7616e-02,    1.2472e-02,    6.4000e+01
3.7964e-02,    1.2588e-02,    6.4000e+01
3.8315e-02,    1.2704e-02,    6.4000e+01
3.8670e-02,    1.2822e-02,    6.4000e+01
3.9028e-02,    1.2941e-02,    6.4000e+01
3.9389e-02,    1.3060e-02,    6.4000e+01
3.9754e-02,    1.3181e-02,    6.4000e+01
4.0122e-02,    1.3303e-02,    6.4000e+01
4.0494e-02,    1.3426e-02,    6.4000e+01
4.0869e-02,    1.3551e-02,    6.4000e+01
4.1247e-02,    1.3676e-02,    6.4000e+01
4.1629e-02,    1.3803e-02,    6.4000e+01
4.2014e-02,    1.3930e-02,    6.4000e+01
4.2403e-02,    1.4059e-02,    6.4000e+01
4.2796e-02,    1.4190e-02,    6.4000e+01
4.3192e-02,    1.4321e-02,    6.4000e+01
4.3592e-02,    1.4453e-02,    6.4000e+01
4.3996e-02,    1.4587e-02,    6.4000e+01
4.4403e-02,    1.4722e-02,    6.4000e+01
4.4814e-02,    1.4859e-02,    6.4000e+01
4.5229e-02,    1.4996e-02,    6.4000e+01
4.5648e-02,    1.5135e-02,    6.4000e+01
4.6070e-02,    1.5275e-02,    6.4000e+01
4.6497e-02,    1.5416e-02,    6.4000e+01
4.6927e-02,    1.5559e-02,    6.4000e+01
4.7362e-02,    1.5703e-02,    6.4000e+01
4.7800e-02,    1.5848e-02,    6.4000e+01
4.8243e-02,    1.5995e-02,    6.4000e+01
4.8690e-02,    1.6143e-02,    6.4000e+01
4.9141e-02,    1.6293e-02,    6.4000e+01
4.9595e-02,    1.6443e-02,    6.4000e+01
5.0055e-02,    1.6596e-02,    6.4000e+01
5.0518e-02,    1.6749e-02,    6.4000e+01
5.0986e-02,    1.6904e-02,    6.4000e+01
5.1458e-02,    1.7061e-02,    6.4000e+01
5.1934e-02,    1.7219e-02,    6.4000e+01
5.2415e-02,    1.7378e-02,    6.4000e+01
5.2900e-02,    1.7539e-02,    6.4000e+01
5.3390e-02,    1.7701e-02,    6.4000e+01
5.3885e-02,    1.7865e-02,    6.4000e+01
5.4384e-02,    1.8030e-02,    6.4000e+01
5.4887e-02,    1.8197e-02,    6.4000e+01
5.5395e-02,    1.8366e-02,    6.4000e+01
5.5908e-02,    1.8535e-02,    6.4000e+01
5.6426e-02,    1.8707e-02,    6.4000e+01
5.6948e-02,    1.8880e-02,    6.4000e+01
5.7475e-02,    1.9055e-02,    6.4000e+01
5.8008e-02,    1.9231e-02,    6.4000e+01
5.8545e-02,    1.9409e-02,    6.4000e+01
5.9087e-02,    1.9589e-02,    6.4000e+01
5.9634e-02,    1.9770e-02,    6.4000e+01
6.0186e-02,    1.9953e-02,    6.4000e+01
6.0743e-02,    2.0138e-02,    6.4000e+01
6.1306e-02,    2.0324e-02,    6.4000e+01
6.1873e-02,    2.0512e-02,    6.4000e+01
6.2446e-02,    2.0702e-02,    6.4000e+01
6.3024e-02,    2.0894e-02,    6.4000e+01
6.3608e-02,    2.1087e-02,    6.4000e+01
6.4197e-02,    2.1282e-02,    6.4000e+01
6.4791e-02,    2.1479e-02,    6.4000e+01
6.5391e-02,    2.1678e-02,    6.4000e+01
6.5996e-02,    2.1878e-02,    6.4000e+01
6.6607e-02,    2.2081e-02,    6.4000e+01
6.7224e-02,    2.2285e-02,    6.4000e+01
6.7846e-02,    2.2491e-02,    6.4000e+01
6.8475e-02,    2.2699e-02,    6.4000e+01
6.9109e-02,    2.2909e-02,    6.4000e+01
6.9748e-02,    2.3121e-02,    6.4000e+01
7.0394e-02,    2.3335e-02,    6.4000e+01
7.1046e-02,    2.3551e-02,    6.4000e+01
7.1704e-02,    2.3769e-02,    6.4000e+01
7.2368e-02,    2.3989e-02,    6.4000e+01
7.3038e-02,    2.4211e-02,    6.4000e+01
7.3714e-02,    2.4435e-02,    6.4000e+01
7.4396e-02,    2.4661e-02,    6.4000e+01
7.5085e-02,    2.4889e-02,    6.4000e+01
7.5780e-02,    2.5120e-02,    6.4000e+01
7.6482e-02,    2.5352e-02,    6.4000e+01
7.7190e-02,    2.5586e-02,    6.4000e+01
7.7905e-02,    2.5823e-02,    6.4000e+01
7.8626e-02,    2.6062e-02,    6.4000e+01
7.9354e-02,    2.6303e-02,    6.4000e+01
8.0089e-02,    2.6546e-02,    6.4000e+01
8.0830e-02,    2.6792e-02,    6.4000e+01
8.1579e-02,    2.7040e-02,    6.4000e+01
8.2334e-02,    2.7290e-02,    6.4000e+01
8.3096e-02,    2.7542e-02,    6.4000e+01
8.3866e-02,    2.7797e-02,    6.4000e+01
8.4642e-02,    2.8054e-02,    6.4000e+01
8.5426e-02,    2.8314e-02,    6.4000e+01
8.6217e-02,    2.8576e-02,    6.4000e+01
8.7015e-02,    2.8840e-02,    6.4000e+01
8.7821e-02,    2.9107e-02,    6.4000e+01
8.8634e-02,    2.9376e-02,    6.4000e+01
8.9455e-02,    2.9648e-02,    6.4000e+01
9.0283e-02,    2.9922e-02,    6.4000e+01
9.1119e-02,    3.0199e-02,    6.4000e+01
9.1962e-02,    3.0478e-02,    6.4000e+01
9.2814e-02,    3.0760e-02,    6.4000e+01
9.3673e-02,    3.1044e-02,    6.4000e+01
9.4540e-02,    3.1331e-02,    6.4000e+01
9.5416e-02,    3.1621e-02,    6.4000e+01
9.6299e-02,    3.1914e-02,    6.4000e+01
9.7191e-02,    3.2209e-02,    6.4000e+01
9.8091e-02,    3.2506e-02,    6.4000e+01
9.8999e-02,    3.2807e-02,    6.4000e+01
9.9915e-02,    3.3110e-02,    6.4000e+01
1.0084e-01,    3.3417e-02,    6.4000e+01
1.0177e-01,    3.3726e-02,    6.4000e+01
1.0272e-01,    3.4037e-02,    6.4000e+01
1.0367e-01,    3.4352e-02,    6.4000e+01
1.0463e-01,    3.4670e-02,    6.4000e+01
1.0560e-01,    3.4990e-02,    6.4000e+01
1.0657e-01,    3.5314e-02,    6.4000e+01
1.0756e-01,    3.5640e-02,    6.4000e+01
1.0856e-01,    3.5970e-02,    6.4000e+01
1.0956e-01,    3.6302e-02,    6.4000e+01
1.1058e-01,    3.6638e-02,    6.4000e+01
1.1160e-01,    3.6976e-02,    6.4000e+01
1.1263e-01,    3.7318e-02,    6.4000e+01
1.1368e-01,    3.7663e-02,    6.4000e+01
1.1473e-01,    3.8011e-02,    6.4000e+01
1.1579e-01,    3.8362e-02,    6.4000e+01
1.1686e-01,    3.8717e-02,    6.4000e+01
1.1794e-01,    3.9075e-02,    6.4000e+01
1.1904e-01,    3.9436e-02,    6.4000e+01
1.2014e-01,    3.9800e-02,    6.4000e+01
1.2125e-01,    4.0168e-02,    6.4000e+01
1.2237e-01,    4.0539e-02,    6.4000e+01
1.2351e-01,    4.0914e-02,    6.4000e+01
1.2465e-01,    4.1292e-02,    6.4000e+01
1.2580e-01,    4.1673e-02,    6.4000e+01
1.2697e-01,    4.2058e-02,    6.4000e+01
1.2814e-01,    4.2447e-02,    6.4000e+01
1.2933e-01,    4.2839e-02,    6.4000e+01
1.3053e-01,    4.3235e-02,    6.4000e+01
1.3174e-01,    4.3634e-02,    6.4000e+01
1.3296e-01,    4.4037e-02,    6.4000e+01
1.3419e-01,    4.4444e-02,    6.4000e+01
1.3543e-01,    4.4855e-02,    6.4000e+01
1.3668e-01,    4.5269e-02,    6.4000e+01
1.3795e-01,    4.5687e-02,    6.4000e+01
1.3923e-01,    4.6109e-02,    6.4000e+01
1.4052e-01,    4.6535e-02,    6.4000e+01
1.4182e-01,    4.6964e-02,    6.4000e+01
1.4313e-01,    4.7398e-02,    6.4000e+01
1.4445e-01,    4.7836e-02,    6.4000e+01
1.4579e-01,    4.8277e-02,    6.4000e+01
1.4714e-01,    4.8723e-02,    6.4000e+01
1.4850e-01,    4.9173e-02,    6.4000e+01
1.4988e-01,    4.9627e-02,    6.4000e+01
1.5127e-01,    5.0085e-02,    6.4000e+01
1.5267e-01,    5.0547e-02,    6.4000e+01
1.5408e-01,    5.1014e-02,    6.4000e+01
1.5551e-01,    5.1484e-02,    6.4000e+01
1.5695e-01,    5.1960e-02,    6.4000e+01
1.5840e-01,    5.2439e-02,    6.4000e+01
1.5987e-01,    5.2923e-02,    6.4000e+01
1.6135e-01,    5.3411e-02,    6.4000e+01
1.6284e-01,    5.3904e-02,    6.4000e+01
1.6435e-01,    5.4401e-02,    6.4000e+01
1.6587e-01,    5.4903e-02,    6.4000e+01
1.6741e-01,    5.5410e-02,    6.4000e+01
1.6896e-01,    5.5921e-02,    6.4000e+01
1.7052e-01,    5.6437e-02,    6.4000e+01
1.7210e-01,    5.6957e-02,    6.4000e+01
1.7369e-01,    5.7482e-02,    6.4000e+01
1.7530e-01,    5.8012e-02,    6.4000e+01
1.7692e-01,    5.8547e-02,    6.4000e+01
1.7856e-01,    5.9087e-02,    6.4000e+01
1.8022e-01,    5.9632e-02,    6.4000e+01
1.8188e-01,    6.0182e-02,    6.4000e+01
1.8357e-01,    6.0736e-02,    6.4000e+01
1.8527e-01,    6.1296e-02,    6.4000e+01
1.8698e-01,    6.1861e-02,    6.4000e+01
1.8871e-01,    6.2431e-02,    6.4000e+01
1.9046e-01,    6.3006e-02,    6.4000e+01
1.9223e-01,    6.3587e-02,    6.4000e+01
1.9400e-01,    6.4173e-02,    6.4000e+01
1.9580e-01,    6.4764e-02,    6.4000e+01
1.9761e-01,    6.5360e-02,    6.4000e+01
1.9944e-01,    6.5962e-02,    6.4000e+01
2.0129e-01,    6.6570e-02,    6.4000e+01
2.0315e-01,    6.7183e-02,    6.4000e+01
2.0503e-01,    6.7801e-02,    6.4000e+01
2.0693e-01,    6.8426e-02,    6.4000e+01
2.0885e-01,    6.9056e-02,    6.4000e+01
2.1078e-01,    6.9691e-02,    6.4000e+01
2.1273e-01,    7.0333e-02,    6.4000e+01
2.1470e-01,    7.0980e-02,    6.4000e+01
2.1669e-01,    7.1633e-02,    6.4000e+01
2.1870e-01,    7.2292e-02,    6.4000e+01
2.2072e-01,    7.2957e-02,    6.4000e+01
2.2277e-01,    7.3628e-02,    6.4000e+01
2.2483e-01,    7.4305e-02,    6.4000e+01
2.2691e-01,    7.4989e-02,    6.4000e+01
2.2901e-01,    7.5678e-02,    6.4000e+01
2.3113e-01,    7.6374e-02,    6.4000e+01
2.3327e-01,    7.7076e-02,    6.4000e+01
2.3543e-01,    7.7784e-02,    6.4000e+01
2.3761e-01,    7.8499e-02,    6.4000e+01
2.3981e-01,    7.9221e-02,    6.4000e+01
2.4203e-01,    7.9949e-02,    6.4000e+01
2.4427e-01,    8.0683e-02,    6.4000e+01
2.4653e-01,    8.1424e-02,    6.4000e+01
2.4882e-01,    8.2172e-02,    6.4000e+01
2.5112e-01,    8.2926e-02,    6.4000e+01
2.5345e-01,    8.3688e-02,    6.4000e+01
2.5579e-01,    8.4456e-02,    6.4000e+01
2.5816e-01,    8.5231e-02,    6.4000e+01
2.6055e-01,    8.6013e-02,    6.4000e+01
2.6296e-01,    8.6802e-02,    6.4000e+01
2.6540e-01,    8.7598e-02,    6.4000e+01
2.6786e-01,    8.8402e-02,    6.4000e+01
2.7034e-01,    8.9213e-02,    6.4000e+01
2.7284e-01,    9.0031e-02,    6.4000e+01
2.7536e-01,    9.0856e-02,    6.4000e+01
2.7791e-01,    9.1689e-02,    6.4000e+01
2.8049e-01,    9.2529e-02,    6.4000e+01
2.8308e-01,    9.3376e-02,    6.4000e+01
2.8570e-01,    9.4232e-02,    6.4000e+01
2.8835e-01,    9.5095e-02,    6.4000e+01
2.9102e-01,    9.5965e-02,    6.4000e+01
2.9371e-01,    9.6844e-02,    6.4000e+01
2.9643e-01,    9.7730e-02,    6.4000e+01
2.9918e-01,    9.8625e-02,    6.4000e+01
3.0195e-01,    9.9527e-02,    6.4000e+01
3.0474e-01,    1.0044e-01,    6.4000e+01
3.0757e-01,    1.0136e-01,    6.4000e+01
3.1041e-01,    1.0228e-01,    6.4000e+01
3.1329e-01,    1.0322e-01,    6.4000e+01
3.1619e-01,    1.0416e-01,    6.4000e+01
3.1912e-01,    1.0511e-01,    6.4000e+01
3.2207e-01,    1.0607e-01,    6.4000e+01
3.2505e-01,    1.0704e-01,    6.4000e+01
3.2806e-01,    1.0802e-01,    6.4000e+01
3.3110e-01,    1.0900e-01,    6.4000e+01
3.3416e-01,    1.1000e-01,    6.4000e+01
3.3726e-01,    1.1100e-01,    6.4000e+01
3.4038e-01,    1.1201e-01,    6.4000e+01
3.4353e-01,    1.1303e-01,    6.4000e+01
3.4671e-01,    1.1406e-01,    6.4000e+01
3.4992e-01,    1.1510e-01,    6.4000e+01
3.5316e-01,    1.1615e-01,    6.4000e+01
3.5643e-01,    1.1721e-01,    6.4000e+01
3.5973e-01,    1.1828e-01,    6.4000e+01
3.6306e-01,    1.1935e-01,    6.4000e+01
3.6642e-01,    1.2044e-01,    6.4000e+01
3.6982e-01,    1.2153e-01,    6.4000e+01
3.7324e-01,    1.2264e-01,    6.4000e+01
3.7670e-01,    1.2375e-01,    6.4000e+01
3.8019e-01,    1.2488e-01,    6.4000e+01
3.8371e-01,    1.2601e-01,    6.4000e+01
3.8726e-01,    1.2716e-01,    6.4000e+01
3.9084e-01,    1.2831e-01,    6.4000e+01
3.9446e-01,    1.2947e-01,    6.4000e+01
3.9811e-01,    1.3065e-01,    6.4000e+01
4.0180e-01,    1.3183e-01,    6.4000e+01
4.0552e-01,    1.3303e-01,    6.4000e+01
4.0927e-01,    1.3423e-01,    6.4000e+01
4.1306e-01,    1.3545e-01,    6.4000e+01
4.1689e-01,    1.3667e-01,    6.4000e+01
4.2075e-01,    1.3791e-01,    6.4000e+01
4.2464e-01,    1.3916e-01,    6.4000e+01
4.2858e-01,    1.4042e-01,    6.4000e+01
4.3254e-01,    1.4168e-01,    6.4000e+01
4.3655e-01,    1.4296e-01,    6.4000e+01
4.4059e-01,    1.4425e-01,    6.4000e+01
4.4467e-01,    1.4556e-01,    6.4000e+01
4.4879e-01,    1.4687e-01,    6.4000e+01
4.5294e-01,    1.4819e-01,    6.4000e+01
4.5714e-01,    1.4953e-01,    6.4000e+01
4.6137e-01,    1.5087e-01,    6.4000e+01
4.6564e-01,    1.5223e-01,    6.4000e+01
4.6995e-01,    1.5360e-01,    6.4000e+01
4.7430e-01,    1.5498e-01,    6.4000e+01
4.7869e-01,    1.5638e-01,    6.4000e+01
4.8313e-01,    1.5778e-01,    6.4000e+01
4.8760e-01,    1.5920e-01,    6.4000e+01
4.9211e-01,    1.6062e-01,    6.4000e+01
4.9667e-01,    1.6206e-01,    6.4000e+01
5.0127e-01,    1.6352e-01,    6.4000e+01
5.0591e-01,    1.6498e-01,    6.4000e+01
5.1059e-01,    1.6646e-01,    6.4000e+01
5.1532e-01,    1.6795e-01,    6.4000e+01
5.2009e-01,    1.6945e-01,    6.4000e+01
5.2491e-01,    1.7096e-01,    6.4000e+01
5.2977e-01,    1.7249e-01,    6.4000e+01
5.3467e-01,    1.7403e-01,    6.4000e+01
5.3962e-01,    1.7558e-01,    6.4000e+01
5.4462e-01,    1.7714e-01,    6.4000e+01
5.4966e-01,    1.7872e-01,    6.4000e+01
5.5475e-01,    1.8031e-01,    6.4000e+01
5.5989e-01,    1.8191e-01,    6.4000e+01
5.6507e-01,    1.8353e-01,    6.4000e+01
5.7030e-01,    1.8516e-01,    6.4000e+01
5.7558e-01,    1.8680e-01,    6.4000e+01
5.8091e-01,    1.8845e-01,    6.4000e+01
5.8629e-01,    1.9012e-01,    6.4000e+01
5.9172e-01,    1.9181e-01,    6.4000e+01
5.9720e-01,    1.9350e-01,    6.4000e+01
6.0273e-01,    1.9521e-01,    6.4000e+01
6.0831e-01,    1.9693e-01,    6.4000e+01
6.1394e-01,    1.9867e-01,    6.4000e+01
6.1962e-01,    2.0042e-01,    6.4000e+01
6.2536e-01,    2.0218e-01,    6.4000e+01
6.3115e-01,    2.0396e-01,    6.4000e+01
6.3699e-01,    2.0575e-01,    6.4000e+01
6.4289e-01,    2.0756e-01,    6.4000e+01
6.4884e-01,    2.0938e-01,    6.4000e+01
6.5485e-01,    2.1122e-01,    6.4000e+01
6.6091e-01,    2.1306e-01,    6.4000e+01
6.6703e-01,    2.1493e-01,    6.4000e+01
6.7321e-01,    2.1680e-01,    6.4000e+01
6.7944e-01,    2.1870e-01,    6.4000e+01
6.8573e-01,    2.2060e-01,    6.4000e+01
6.9208e-01,    2.2252e-01,    6.4000e+01
6.9849e-01,    2.2446e-01,    6.4000e+01
7.0496e-01,    2.2641e-01,    6.4000e+01
7.1148e-01,    2.2837e-01,    6.4000e+01
7.1807e-01,    2.3035e-01,    6.4000e+01
7.2472e-01,    2.3234e-01,    6.4000e+01
7.3143e-01,    2.3435e-01,    6.4000e+01
7.3820e-01,    2.3638e-01,    6.4000e+01
7.4504e-01,    2.3841e-01,    6.4000e+01
7.5193e-01,    2.4047e-01,    6.4000e+01
7.5890e-01,    2.4254e-01,    6.4000e+01
7.6592e-01,    2.4462e-01,    6.4000e+01
7.7301e-01,    2.4672e-01,    6.4000e+01
7.8017e-01,    2.4883e-01,    6.4000e+01
7.8740e-01,    2.5096e-01,    6.4000e+01
7.9469e-01,    2.5310e-01,    6.4000e+01
8.0204e-01,    2.5526e-01,    6.4000e+01
8.0947e-01,    2.5744e-01,    6.4000e+01
8.1696e-01,    2.5963e-01,    6.4000e+01
8.2453e-01,    2.6183e-01,    6.4000e+01
8.3216e-01,    2.6405e-01,    6.4000e+01
8.3987e-01,    2.6629e-01,    6.4000e+01
8.4764e-01,    2.6854e-01,    6.4000e+01
8.5549e-01,    2.7080e-01,    6.4000e+01
8.6341e-01,    2.7308e-01,    6.4000e+01
8.7141e-01,    2.7538e-01,    6.4000e+01
8.7947e-01,    2.7769e-01,    6.4000e+01
8.8762e-01,    2.8002e-01,    6.4000e+01
8.9583e-01,    2.8236e-01,    6.4000e+01
9.0413e-01,    2.8472e-01,    6.4000e+01
9.1250e-01,    2.8710e-01,    6.4000e+01
9.2095e-01,    2.8948e-01,    6.4000e+01
9.2948e-01,    2.9189e-01,    6.4000e+01
9.3808e-01,    2.9431e-01,    6.4000e+01
9.4677e-01,    2.9674e-01,    6.4000e+01
9.5553e-01,    2.9919e-01,    6.4000e+01
9.6438e-01,    3.0166e-01,    6.4000e+01
9.7331e-01,    3.0414e-01,    6.4000e+01
9.8232e-01,    3.0663e-01,    6.4000e+01
9.9141e-01,    3.0914e-01,    6.4000e+01
1.0006e+00,    3.1167e-01,    6.4000e+01
1.0099e+00,    3.1421e-01,    6.4000e+01
1.0192e+00,    3.1676e-01,    6.4000e+01
1.0286e+00,    3.1934e-01,    6.4000e+01
1.0382e+00,    3.2192e-01,    6.4000e+01
1.0478e+00,    3.2452e-01,    6.4000e+01
1.0575e+00,    3.2714e-01,    6.4000e+01
1.0673e+00,    3.2977e-01,    6.4000e+01
1.0772e+00,    3.3241e-01,    6.4000e+01
1.0871e+00,    3.3507e-01,    6.4000e+01
1.0972e+00,    3.3774e-01,    6.4000e+01
1.1074e+00,    3.4043e-01,    6.4000e+01
1.1176e+00,    3.4313e-01,    6.4000e+01
1.1280e+00,    3.4585e-01,    6.4000e+01
1.1384e+00,    3.4858e-01,    6.4000e+01
1.1489e+00,    3.5132e-01,    6.4000e+01
1.1596e+00,    3.5408e-01,    6.4000e+01
1.1703e+00,    3.5685e-01,    6.4000e+01
1.1811e+00,    3.5964e-01,    6.4000e+01
1.1921e+00,    3.6244e-01,    6.4000e+01
1.2031e+00,    3.6525e-01,    6.4000e+01
1.2143e+00,    3.6807e-01,    6.4000e+01
1.2255e+00,    3.7091e-01,    6.4000e+01
1.2368e+00,    3.7376e-01,    6.4000e+01
1.2483e+00,    3.7663e-01,    6.4000e+01
1.2599e+00,    3.7951e-01,    6.4000e+01
1.2715e+00,    3.8240e-01,    6.4000e+01
1.2833e+00,    3.8530e-01,    6.4000e+01
1.2952e+00,    3.8821e-01,    6.4000e+01
1.3072e+00,    3.9114e-01,    6.4000e+01
1.3193e+00,    3.9407e-01,    6.4000e+01
1.3315e+00,    3.9702e-01,    6.4000e+01
1.3438e+00,    3.9998e-01,    6.4000e+01
1.3563e+00,    4.0296e-01,    6.4000e+01
1.3688e+00,    4.0594e-01,    6.4000e+01
1.3815e+00,    4.0893e-01,    6.4000e+01
